response_id,response,theme,present,score,count_original,count_synonym,count_closest,examples_original,examples_synonym,examples_closest
28,My romantic partner touches my arm exactly as shown in the video at her/my home,Comfort and emotional support,False,0.5,0,0,1,,,touch
29,watching some video on tv or a film on netflix.,Comfort and emotional support,False,0.0,0,0,0,,,
30,My arm is being gently rubbed,Comfort and emotional support,False,0.5,0,0,1,,,rub
31,"I'm sleeping or dozing, not paying attention",Comfort and emotional support,False,0.0,0,0,0,,,
32,playing with a kid,Comfort and emotional support,False,0.0,0,0,0,,,
33,A doctor is conducting a check-up,Comfort and emotional support,False,0.0,0,0,0,,,
34,we're spending our break time in leisure together,Comfort and emotional support,False,0.0,0,0,0,,,
35,She's trying to tease me to do something else.,Comfort and emotional support,False,0.0,0,0,0,,,
36,The girlfriend is scrubbing or rubbing my chest in a romantic way,Comfort and emotional support,False,0.5,0,0,1,,,rub
37,I was going for a regular check-up and to get my vitals checked.,Comfort and emotional support,False,0.0,0,0,0,,,
38,"My son is asking me about something he wants, either a toy or a specific snack",Comfort and emotional support,False,0.0,0,0,0,,,
39,she tries to relax me,Comfort and emotional support,False,0.0,0,0,0,,,
40,being touch with just one finger,Comfort and emotional support,True,1.0,0,0,2,,,"finger, touch"
41,They are helping me calm down after I've had an anxiety attack.,Comfort and emotional support,True,4.75,2,1,4,"anxiety, calm",have,"anxiety, calm, down, help"
42,kid is just touching while trying to get attention,Comfort and emotional support,True,1.25,0,1,1,,attention,touch
43,"touching my arm, could be on the current topic being discussed",Comfort and emotional support,False,0.5,0,0,1,,,touch
44,They are caresing me,Comfort and emotional support,False,0.0,0,0,0,,,
45,Someone is aggressively pressing their finger into my arm,Comfort and emotional support,False,0.5,0,0,1,,,finger
46,my friend wants to show me a cool trick with human body she just learnt,Comfort and emotional support,False,0.0,0,0,0,,,
47,I am at the computer answering this survey while i am waiting for my lunch.,Comfort and emotional support,False,0.0,0,0,0,,,
48,the stranger and I are talking,Comfort and emotional support,False,0.0,0,0,0,,,
49,having argument,Comfort and emotional support,False,0.75,0,1,0,,have,
50,i'm distracted scrolling through my phone,Comfort and emotional support,False,0.0,0,0,0,,,
51,We are at a playground.,Comfort and emotional support,False,0.0,0,0,0,,,
52,we are having a dinner,Comfort and emotional support,False,0.75,0,1,0,,have,
53,my sister is petting my forearm,Comfort and emotional support,False,0.5,0,0,1,,,pet
54,"I am napping on the couch, and my partner is waking me up softly",Comfort and emotional support,False,0.5,0,0,1,,,wake
55,Me and my partner are watching a movie.,Comfort and emotional support,False,0.0,0,0,0,,,
56,normal relaxing time at home watching,Comfort and emotional support,False,0.0,0,0,0,,,
57,my mother is asking me a question,Comfort and emotional support,False,0.0,0,0,0,,,
58,touching and stroking of the arm,Comfort and emotional support,True,3.5,1,2,2,stroke,"stroke, stroking","stroke, touch"
59,My mother is rubbing cream on my stomach,Comfort and emotional support,False,0.5,0,0,1,,,rub
60,I have been told that my skin looks good and they want to check it out.,Comfort and emotional support,False,0.75,0,1,0,,have,
61,I'm riding the bus and a stranger sat next to me and touched my arm like the video.,Comfort and emotional support,False,0.5,0,0,1,,,touch
62,It feels weird being touched like that. It feels like something your romantic partner would do and not colleague.,Comfort and emotional support,True,1.0,0,0,2,,,"feel, touch"
63,I am sitting on a chair with my feet elevated and the masseuse is sitting in front of me and rubbing my feet.,Comfort and emotional support,False,0.5,0,0,1,,,rub
64,They are checking my blood,Comfort and emotional support,False,0.5,0,0,1,,,blood
65,Socialisng,Comfort and emotional support,False,0.0,0,0,0,,,
66,The nurse is applying pressure and rubbing with wool soaked with a numbing agent,Comfort and emotional support,True,1.0,0,0,2,,,"nurse, rub"
67,she is rubbing my forearm with her index finger,Comfort and emotional support,True,1.0,0,0,2,,,"finger, rub"
68,playing with my face,Comfort and emotional support,False,0.0,0,0,0,,,
69,My nephew is trying to get me to get up and play with him.,Comfort and emotional support,False,0.5,0,0,1,,,get up
70,"talking, joking, laughing, gossiping",Comfort and emotional support,False,0.0,0,0,0,,,
71,he comes next to me and touching me,Comfort and emotional support,False,0.5,0,0,1,,,touch
72,Touching something irregular on the skin,Comfort and emotional support,False,0.5,0,0,1,,,touch
73,my son wants my attention and rubs my leg in order for me to acknowledge him,Comfort and emotional support,True,1.25,0,1,1,,attention,rub
74,I'm being examined,Comfort and emotional support,False,0.0,0,0,0,,,
75,It' afternoon or evening and we are chilling together,Comfort and emotional support,False,0.0,0,0,0,,,
76,He's massaging me,Comfort and emotional support,False,0.0,0,0,0,,,
77,They just randomly started doing that,Comfort and emotional support,False,0.0,0,0,0,,,
78,Rubbing my arm with their finger as a sign of affection,Comfort and emotional support,True,2.0,1,0,2,affection,,"finger, rub"
79,he's trying to be affectionate,Comfort and emotional support,False,0.0,0,0,0,,,
80,My partner is showing care,Comfort and emotional support,True,1.75,1,1,0,care,care,
81,We're eating and talking,Comfort and emotional support,False,0.0,0,0,0,,,
82,We have been seated next to each other casually,Comfort and emotional support,False,0.75,0,1,0,,have,
83,Spending quality time with romantic partner alone,Comfort and emotional support,False,0.0,0,0,0,,,
84,"the touch is firm, it wants to communicate something to me, not necessarily something nice",Comfort and emotional support,False,0.5,0,0,1,,,touch
85,Watching a movie/ hanging out,Comfort and emotional support,False,0.0,0,0,0,,,
86,"He is touching my neck, that back and forth rub relaxes me",Comfort and emotional support,True,1.5,0,0,3,,,"neck, rub, touch"
87,An unknown man stopped me in the street wanting to talk to me.,Comfort and emotional support,False,0.0,0,0,0,,,
88,"A romantic moment on the couch, my wife beckons me wanting to be hugged, feel closeness",Comfort and emotional support,True,2.0,1,0,2,hug,,"feel, hug"
89,the doctor examines my stomach,Comfort and emotional support,False,0.0,0,0,0,,,
90,"my colleague is trying to be intimate with me, trying to gain confidence so she can take to bed",Comfort and emotional support,False,0.0,0,0,0,,,
91,we are alone and in a close situation without strangers around,Comfort and emotional support,False,0.5,0,0,1,,,situation
92,"We are both seated together on the sofa/couch and he is rubbing my hand, just playfully.",Comfort and emotional support,False,0.5,0,0,1,,,rub
93,potrzeba kontaktu fizycznego,Comfort and emotional support,False,0.0,0,0,0,,,
94,The doctor checks if my back is straight,Comfort and emotional support,False,0.0,0,0,0,,,
95,The doctor is rubbing their hands in my back.,Comfort and emotional support,False,0.5,0,0,1,,,rub
96,its tea time and we are sitting and talking about things in general,Comfort and emotional support,False,0.5,0,0,1,,,thing
97,Sitting around a desk having a meeting and taking notes.,Comfort and emotional support,False,0.75,0,1,0,,have,
98,A child is aggressively touching my arm,Comfort and emotional support,False,0.5,0,0,1,,,touch
99,My mother is rubbing something off my face,Comfort and emotional support,False,0.5,0,0,1,,,rub
100,rubbing arm with finger,Comfort and emotional support,True,1.0,0,0,2,,,"finger, rub"
101,simply having a rather boring class,Comfort and emotional support,False,0.75,0,1,0,,have,
102,My daughter is watching TV,Comfort and emotional support,False,0.0,0,0,0,,,
103,i have a stain of ink from my pen or marker or something on my face or a mark on my forehead and my colleague or teacher are tying to wipe it off or rub it off,Comfort and emotional support,True,1.25,0,1,1,,have,rub
104,A child who is bored and curious starts poking me or bothering me in some way to entertain themselves.,Comfort and emotional support,False,0.5,0,0,1,,,entertain
105,girlfriend is rubbing my skin after she sees a bump,Comfort and emotional support,False,0.5,0,0,1,,,rub
106,I'm standing in their way,Comfort and emotional support,False,0.0,0,0,0,,,
107,we are laying in bed,Comfort and emotional support,False,0.0,0,0,0,,,
108,I have pain in my arm,Comfort and emotional support,True,1.25,0,1,1,,have,pain
109,i just complained about my hands being very dry and the person wants to feel how dry the skin on my hand feels.,Comfort and emotional support,False,0.5,0,0,1,,,feel
110,The nurse is checking to see where there is a vein,Comfort and emotional support,False,0.5,0,0,1,,,nurse
111,Using finger to rub,Comfort and emotional support,True,1.0,0,0,2,,,"finger, rub"
112,I’m sitting on my sofa with a friend of mine watching a movie,Comfort and emotional support,False,0.0,0,0,0,,,
113,"We're pre, post or during a bedroom conversation. Probably after having intercourse",Comfort and emotional support,False,0.75,0,1,0,,have,
114,the friend is rubbing my arm to get my attention,Comfort and emotional support,True,1.25,0,1,1,,attention,rub
115,"a light and playful moment in which closeness is expressed with an almost childlike gesture. she smiles and caresses my face, my nose, making me smile back",Comfort and emotional support,True,1.5,1,0,1,caress,,caress
116,He slides his finger over my skin.,Comfort and emotional support,False,0.5,0,0,1,,,finger
117,we are working,Comfort and emotional support,False,0.0,0,0,0,,,
118,czce zebym zwrocil na cos uwage,Comfort and emotional support,False,0.0,0,0,0,,,
119,Relaxing,Comfort and emotional support,False,0.0,0,0,0,,,
120,she's trying to clean up something from my arm,Comfort and emotional support,False,0.0,0,0,0,,,
121,They are trying to annoy me.,Comfort and emotional support,False,0.0,0,0,0,,,
122,Watching tv,Comfort and emotional support,False,0.0,0,0,0,,,
123,I am watching tv,Comfort and emotional support,False,0.0,0,0,0,,,
124,We're on the couch and the other person tries to get my attention,Comfort and emotional support,False,0.75,0,1,0,,attention,
125,The person poked me,Comfort and emotional support,False,0.0,0,0,0,,,
126,"My friend and I are watching TV during a rainy, lazy afternoon",Comfort and emotional support,False,0.0,0,0,0,,,
127,We are coudling resting in the bed,Comfort and emotional support,False,0.0,0,0,0,,,
128,I am making a point which is contra to what the other people wants to hear and I am slightly agrivated,Comfort and emotional support,False,0.0,0,0,0,,,
129,My friend is rubbing my forearm,Comfort and emotional support,False,0.5,0,0,1,,,rub
130,friend is trying to help me remove a spot of something on my arm,Comfort and emotional support,False,0.5,0,0,1,,,help
131,I am participating in a study and a researcher is touching me,Comfort and emotional support,False,0.5,0,0,1,,,touch
132,The child is a bit annoying,Comfort and emotional support,False,0.0,0,0,0,,,
