ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_32Q8edild9iNzeM|17|My girlfriend|My thigh|My house|We are in the kitchen, just the two of us, she does it under the table|Teasing|Yes, that would be okay.|Tickling, soothing, light, weak, rhythmic|1118.0|579.0|Love, joy, peacefulness|Pleasant, warm, lively|NO, I would like to finish the survey now.||1118.0|-579.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_8xfS7kiFPQZrVN7|17|My mom|arm|In the bedroom|my mom puts me a cream|my mom puts me a cream on a pimple|Yes, that would be okay.|soft but firm|831.0|758.0|I feel relaxed|Comfortable|NO, I would like to finish the survey now.||831.0|-758.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1ez0O2vBvG5vgSo|17|A child|My arm|On the sofa|He/she is trying to get my attention|They want to get my attention|Yes, that would be okay.|The person is rubbing my arm, but in a soft matter and they're persistent|280.0|244.0|I feel agitation and frustration.|The touch is annoying|NO, I would like to finish the survey now.|615af3dba5d55e14ea6bdeda|280.0|-244.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2ZEK87qVjl3xb2q|17|an acquaintance|my leg|in public|he is touching my leg while we are having a conversation|flirt maybe|No, it would not be okay.|rubbing|387.0|446.0|uncomfortable|suspicious and distressing|NO, I would like to finish the survey now.||387.0|-446.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_XLg2k45zlnJBvep|17|a romantic partner|my chest and belly|in bed|During cuddling|To make me more excited and show romantic interest|Yes, that would be okay.|hot, intense, smooth, fleshy solid, warm|1196.0|1022.0|adoration, affection, amusement, calmness, comfortable, delighted, romance,|arousing, attention grabbing, blissful, nasty, erotic, pleasant, warm|NO, I would like to finish the survey now.||1196.0|-1022.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_pfwDt2NWEo2fTVL|17|my partner|the left forearm|at home in the living room|i'm being tested if i suffer tickling on that area|playful intention to tickle|Yes, that would be okay.|light stroking|738.0|524.0|curious and confused|tentative and repetitive|NO, I would like to finish the survey now.||738.0|-524.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_bDztJQj40sDVsVr|17|My wife|My leg|On the couch, in our home|She is stroking my leg|She's just playing with my leg, no real reason for it|Yes, that would be okay.|It's a soft rub, friendly and gentle.|1051.0|373.0|It calms me down and reduces my stress|It's a calm touch meant to relax|NO, I would like to finish the survey now.||1051.0|-373.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_5aL29YQ867phGOl|17|My brother|My arm|My home bureau|Someone is gently rubbing their finger on my arm.|Check my reaction|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Someone is gently rubbing their finger on my arm. It doesn't make a lot of force or friction.|434.0|343.0|It leaves me somewhat disturbed and surprised|Smooth and sudden without any warning|NO, I would like to finish the survey now.||434.0|-343.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2dPYUGXjw7qh81O|17|My romantic partner|My arm|The bedroom|We are watching a movie|To tickle me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Ticklish, uncomfortable|176.0|399.0|Irritated|Uncomfortable|NO, I would like to finish the survey now.||176.0|-399.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_31YSfMPDhSiZRT3|17|boyfriend|hand|at home|we are watching tv on the couch and my bf touches me|flirting, friendly touch|Yes, that would be okay.|intimate, persistent|1154.0|871.0|Affection, Romance|friendly, attention arabbing|YES, show me another video||1154.0|-871.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_O1qz1BsNK102Ix3|17|My best friend|My arm.|At a coffee shop|We are watching a soccer game and my best friend just starts rubbing his finger in my arm like its shown in the video.|Just to annoy me in a friendly way.|Yes, that would be okay.|Weird, Annoying, Rubbing, Squeezing, Tickling, Vibrating, Itchy, Robust, Rigid, Tense, Sweaty.|648.0|1085.0|Uncomfortable, Annoyed.|Annoying, Unpleasant, Noticeable|YES, show me another video||648.0|-1085.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2hlXHwPJS8WH90l|17|A friend|My forearm|In my living room|My friend is slidding their finger on my arm|They would want to annoy me as a joke|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|This would feel cold and a bit rough|389.0|617.0|This would amuse me and annoy me a bit|The touch is unpleasant an icky but it is funny|NO, I would like to finish the survey now.||389.0|-617.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_NW7yJEyiLIxsyzf|17|A romantic partner|My face|At home|We are having a normal chat after a working day to discuss what happened during the day.|To simply show affection or love towards me.|Yes, that would be okay.|Holding, Hugging, Rubbing Feathery, Smooth, Soft, Warm|1146.0|230.0|Love, Trust, Calmness|Gentle, Pleasant, Tender|YES, show me another video||1146.0|-230.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_YXCwPnGRsn3JGmt|17|my boyfriend|my belly, my face|in my room|we're smiling|comfort me, make me feel good and loved, cared for|Yes, that would be okay.|gentle rubbing|1075.0|341.0|love, affection|the touch is good and comfortable|NO, I would like to finish the survey now.||1075.0|-341.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3nucmnVzSEyk6gi|17|a friend|upper arm|in the street|The friend is trying to get my attention|The friend is trying to get my attention|Yes, that would be okay.|Dragging, Poking, Consistent, Firm, Itchy,|700.0|692.0|Cautious, Surprised,|Alarming, Annoying,|NO, I would like to finish the survey now.||700.0|-692.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1gGVQ9RkWtErnBI|17|Colleagues|My hand|At work|He is calling me by tapping my hand|To make me focus on him|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|It is offensive|337.0|1081.0|It make me feel uncomfortable|creepy|YES, show me another video||337.0|-1081.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3kHtzD99Ecv4Vm6|17|my significant other|my back|we are in the living room|we are relaxing on the couch and he is touching my back while reading a book|he touches me because he wants to be more intimate with me|Yes, that would be okay.|this touch feels like an embrace and an intimate rhythimc move so we can come closer. it does not feel rough or tense at all|787.0|865.0|this touch makes me feel affection, adoration, gratitude and important|this touch is tender, warm, pleasant and enjoyable|YES, show me another video||787.0|-865.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1gnYrt2xb7L2sBS|17|A professional|Forearm|At a doctor's office|The doctor is running a diagnosis|Diagnosis|Yes, that would be okay.|Rubbing|1050.0|430.0|Thrilled|Soothing|NO, I would like to finish the survey now.||1050.0|-430.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_338tfHikgy6olD9|17|a child|my face|at home|I'm sitting on the sofa and I have a baby in my arms who wants to feel if my skin is soft|no particular intent, the child is just exploring|Yes, that would be okay.|light, moist, insistent|1005.0|1001.0|fun, relaxed|gentle|NO, I would like to finish the survey now.||1005.0|-1001.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_9Y4IqztabbbVXyh|17|I'm with a dermatologist|She touches my arms and chest|I'm in the dermatologist's office|She's touching my skin with different speed|She's trying to understand if I have some kind of illness of the skin|Yes, that would be okay.|I think this kind of touch is consistent and fast, sometimes irregular and soft.|988.0|468.0|I'll probably be a little uncomfortable and nervous because it's a medical touch|The touch is clean but a bit invasive|YES, show me another video||988.0|-468.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_4J8sAZa9ypnX87T|17|Girlfriend, family member|Arm|Balcony|Having coffee and cigarette|Attention, being annoying|Yes, that would be okay.|Rubbing, scratching, touching|1037.0|787.0|Annoyed, happy, funny|gentle, scratchy, slidy|NO, I would like to finish the survey now.||1037.0|-787.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2uJ8uB0CgBEFbRG|17|nephew|arm|at home|my nephew is showing me how my skin color is the same as his|he is showing me how his skin color is the same as his|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|loving, rubbing|707.0|697.0|its making feel indifferent|bonding|YES, show me another video||707.0|-697.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1OkNWNWR4GYzQMO|17|My boyfriend|My forearm|I am in a park.|I'm with my boyfriend and some friends helping another friend shoot a music video in a park. The music video involves paint, and a droplet of paint fell on my arm. It is the end of the shooting and I am sitting with my boyfriend waiting for some people to finish packing up. My boyfriend notices that I have paint on my arm.|My boyfriend licks his finger and rubs his finger on my arm, rubbing the paint off of my arm.|Yes, that would be okay.|Rubbing, left to right, back and forth, dry|424.0|592.0|A little bit agitated, annoyed, but also taken care of, cared for|Abrasive and rough but also comforting|YES, show me another video||424.0|-592.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_27iXjR8oSKGQX1Z|17|Girlfriend|Stomach|At home|she is poking me in a playing way|to provoke in a friendly way|Yes, that would be okay.|It is a bit uncomfortable feeling wise but the intente behind it Makes it okay|829.0|579.0|I feel surprised and vulnerable|Attention grabbing|YES, show me another video||829.0|-579.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_9TTZLXteJjTxbNL|17|a romantic partner|my chest|my home|she is touuching me with affection|show of love and interest|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Tickling, Rubbing, Fluttering|916.0|524.0|Calmness, Love, Romance|Enjoyable, Erotic, Exciting, Friendly|NO, I would like to finish the survey now.||916.0|-524.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3KNsuh3Wd18znbc|17|My partner|My arm|In public|They are showing me affection|Subtle show of affection in public|Yes, that would be okay.|Reassuring and gentle|774.0|981.0|Reassured and cared for|Warm and caring|YES, show me another video||774.0|-981.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2PyQxrqxzrd2xxS|17|With romantic partner|My shoulder|at home, on the sofa|My girlfriend came to me, we started talking and she grabbed my shoulder|She thought, that thing help me or I feel better wit this intention|Yes, that would be okay.|wiggly, intense, scratching, rubbery, catching|762.0|594.0|Joy, curiosity, important, relief,|relaxing, sexy, warm, pleasant, lively|NO, I would like to finish the survey now.||762.0|-594.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3HC8YHV8kn2OOBZ|17|family member, friend|head|at home|at home and we play|for fun and to tease me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Rubbing, Pressing , fast , tense|724.0|1178.0|Submissive, Overwhelmed|Thrilling, Friendly|NO, I would like to finish the survey now.||724.0|-1178.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2wT5HtMxP0tYeNr|17|a known|arm|in the living room of my house on the sofa|It's a trick he's teaching me|He is explaining to me what happens when you are repeatedly brushed against a part of the body|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|it is a rubbing of the finger on the skin repeatedly that produces itching|412.0|414.0|It makes me feel some discomfort but expectant|soft but very repeated|NO, I would like to finish the survey now.||412.0|-414.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2QflffDZsXedgTK|17|a child|My face|at home|I am trying to concentrate on my work and my child touches me on the face to get some attention.|To get my attention. For me to shift from what I am doing and listen to her.|Yes, that would be okay.|irritating, rubbing and tickling|282.0|591.0|agitated|unpleasant|YES, show me another video||282.0|-591.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1KfluNjA7PLwLaa|17|I am with my girlfriend|My girlfriend touchs my belly|We are in the bedroom|When we are relaxing in bed.|She wants to relax me|Yes, that would be okay.|Mushy,embracing,light,slow,tickling,|994.0|647.0|I feel good and curious about this touch.|Nice and mysterious.|NO, I would like to finish the survey now.||994.0|-647.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1N3zH6uLZAjZ9U4|17|a friend|my arm, near my wrist|at a cafe|we are hanging out as friends, drinking some coffee and/or beer.|it would be annoying me.|No, it would not be okay.|sticky, localized, mechanical, oily, persistent, scratchy|204.0|525.0|stress, discomfort, disgust, doubt, impatience, insecurity, irritable, tense, unsafe|annoying, creepy, invasive, irritating, uncomfortable, unpleasant, unsettling|YES, show me another video||204.0|-525.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1gRMTIFdSWB2aPo|17|Alone|Hand or knee|Anywhere|I feel itchy|To scratch and relieve myself of the itchiness|Yes, that would be okay.|Functional|541.0|990.0|Annoyed at first and relieved at the end|Storng and firm|NO, I would like to finish the survey now.||541.0|-990.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2z8vy6XOVkDF8Qj|17|an intimate partner|private part|at home/ hotel|We are about to get intimate|arousal|No, it would not be okay.|fluttering friction vibrating consistent soft warm wet|1229.0|662.0|adored aroused safe overwhelmed connected horny heated hot love nervous desired|gentle warm erotic arousing enjoyable|NO, I would like to finish the survey now.||1229.0|-662.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1oHHOHIsjW4jRZz|17|A friend|the arm|in a party|Hanging around with people and having a conversation|trying to get my attention|Yes, that would be okay.|annoying, not harmful, repetitive|810.0|792.0|protective and friendly|attention grabbing|YES, show me another video||810.0|-792.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_11iHJxxpHi5SpDJ|17|partner|bottom half of arm|on the couch|theres  sensation that comes through|to bring awareness of something|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|faethery and calmness|997.0|422.0|fine, calm|prickly but calm|YES, show me another video||997.0|-422.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3kBovjYQqDOmQfN|17|A Romantic Partner|neck|on the sofa|We are watching tv|its a romantic gesture, trying to turn my attention from the tv to her|No, it would not be okay.|Stroking hot, as this raises my hairs and gets me in the mood of providing affection|1194.0|198.0|this touch raises my affection and gets me excited by craving my better half, in short it is a romantic sign|Arousing|YES, show me another video||1194.0|-198.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3R7xpIvEOmdtaqA|17|My child|My upper arm|At an amusement park in line for a ride|We are waiting in line to go on a ride, it has been 1 hour in queue|The purpose is to distract themselves as they are very impatient at this point.|Yes, that would be okay.|Aggressive and careless. Not harmful but not done with my own feelings in mind.|490.0|884.0|I feel a little annoyed but understand the reasoning.|The touch is aggressive but not malicious.|YES, show me another video||490.0|-884.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3HLIYQhUQpEfCy8|17|A friend|arm|At school|We are in a middle of an English class|To annoy me and get my attention|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|pressure, long|194.0|704.0|annoyed|annoying|NO, I would like to finish the survey now.||194.0|-704.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3RqHR92Ki4hdWxc|17|A romantic partner|My lower arm|In a bed in my house|We've just woken up.|To get my attention.|Yes, that would be okay.|Friction, light, fast, hot, ticklish|972.0|482.0|Horny, loved.|Pleasant, arousing.|YES, show me another video||972.0|-482.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1eWP0I4tMVYFXlY|17|Girlfriend|Head Arm Belly|In the bar. In the cinema. In the house|The person is trying to get my attention, perhaps picking me up|Picking me up|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Soft, romantic, wiggly|854.0|882.0|Desire, joy|Pleasant, sexy, tentative|NO, I would like to finish the survey now.||854.0|-882.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1r1wbISdwg0U7oE|17|a friend|forearm|at home|a friend of mine starts touching my forearm like in the video|try to get my attention by teasing me|Yes, that would be okay.|fast, Crawling|1021.0|403.0|desire,|Arousing|NO, I would like to finish the survey now.||1021.0|-403.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2y4pVMT1B7A51lK|17|a brother|hand|in a mosque|we in a quiet area while people are praying, so we also have to be quiet|calling me to tell me something|Yes, that would be okay.|Can feel the Friction and can feel light|1166.0|1192.0|makes me feel normal|Friendly|YES, show me another video||1166.0|-1192.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_9ZhJqCMm5egoRc5|17|My mother.|My face.|In the car.|I am about to leave the car and she's checking if I look presentable and don't need anything fixed on me.|To make sure I don't leave the car looking embarrassing.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Very minimal contact, soft strokes, back a forth motion.|700.0|1110.0|It makes me feel cared for.|Gentle and unalarming.|NO, I would like to finish the survey now.||700.0|-1110.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3JqiUfXVXwJJl6P|17|My husband|My thigh|At home, in the living room|We are going to watch our favorite movie and he's excited about it|He would touch me like this when he's excited about something and when he's in a really good mood. The touch is not meant to be sexual but to show happiness.|Yes, that would be okay.|Happiness, excitement, solidarity, familiarity|1210.0|353.0|I feel comfort. I also have a feeling of a slightly deeper connection with him. It makes me happy that he's sending positive energy to me in this way, too.|The touch is comforting and familiar and unique in the respect that we only touch each other that way, no one else.|NO, I would like to finish the survey now.||1210.0|-353.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_33ydPS7TOy0F0ip|17|a masseuse|my back|massage parlour|a masseuse is giving me a massage|to try and relieve back irritation and pain|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|very slow and cold but comfortable and very enjoyable|693.0|695.0|relaxation and calmness|comforting|YES, show me another video||693.0|-695.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1nU86cUqIIOvX6e|17|my partner|the arm|in the bedroom|we are just lying in bed|to just play with me or have my attention|Yes, that would be okay.|lightly rubbing|1184.0|1172.0|i would feel contempt and delightful|enjoyable and arousing|YES, show me another video||1184.0|-1172.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_1C9r02QaX6afltx|17|I'm always with the person I like|He's touching my arm, my favorite part|I'm at home on the couch|We are next to each other and we are gently caressing each other while we rest|I think it's for sweetness, to show one's affection|Yes, that would be okay.|The touch is very soft, meaningful, calm and very appreciable|1228.0|1216.0|I felt very fulfilled, relaxed, loved|The touch as mentioned earlier is really sweet and affectionate, it really calms me down and makes me rest|NO, I would like to finish the survey now.||1228.0|-1216.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3sowaP61ypbA0nJ|17|family member|hand|home dinner table|having dinner with family|that i should pat attention as mother is talking|Yes, that would be okay.|scratching, vibrating|218.0|684.0|upset. v|aggressive|YES, show me another video||218.0|-684.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_sjaVwcEvcEgU2Mp|17|a friend|arm|sitting in public place|Talking about the day|Flirting|Yes, that would be okay.|Tickling|1045.0|944.0|Aroused, Amusement, Nervous|Soft, Infiting, Enjoyable|NO, I would like to finish the survey now.||1045.0|-944.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_OwkCEABeqO7MbSh|17|a client|arm|at the office|sitting in a meeting|to get my attention|No, it would not be okay.|uncomfortable|699.0|683.0|uncomfortable|alarming|YES, show me another video||699.0|-683.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_22zBJZgaeHa0QvK|17|My boyfriend|My forehead|At his house|He's doing that because I've migraines|Make me feel relaxed|Yes, that would be okay.|Cool|853.0|601.0|Loved|Warm and cute|YES, show me another video||853.0|-601.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2bIbExmfJKBUymC|17|friend|arm|cafe|personal chat|this would be a slight comforting moment|Yes, that would be okay.|rubbing soflty|1003.0|1005.0|it would be a comforting feeling|tender|YES, show me another video||1003.0|-1005.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_Twj3zPm6yV1Jilr|17|nurse|arm|at the clinic|help with painful arm|helping with touch|Yes, that would be okay.|helpful firm localised|890.0|704.0|thankful|firm helpful|NO, I would like to finish the survey now.||890.0|-704.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3DuXDIlGLF6gocB|17|A nurse|The outer part of the lower L arm - just above the wrist|Hospital|Someone is rubbing something into the arm, perhaps its a cream|To rub in something into the skin|Yes, that would be okay.|Painful, Friction, Pressing, Pushing, Localised, Fast, Dense, Tense,|700.0|680.0|Uncomfortable,|Irritating, Noticeable, Unsettling|NO, I would like to finish the survey now.||700.0|-680.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3PzWeT1mOhl0u2f|17|A familiar|Arm|the living room at home|We are dealing with an emotionally complicated situation|Give support and comfort|Yes, that would be okay.|It is a bit strange but it is not intrusive or annoying, I had never seen it before.|925.0|701.0|Supported in a well-intentioned but clumsy way|friendly and harmless|YES, show me another video||925.0|-701.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_sLKi2aFvrL442ch|17|Partner|Hand|Bedroom|Relaxing|Arousal|No, it would not be okay.|Sweeping|406.0|554.0|Bored|Boring|YES, show me another video||406.0|-554.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_3egHZAEVhZcX6yl|17|I think it is a close person, my beloved, or my husband|Touches my hand|is lying on the couch|He runs his finger gently over my skin|I want to draw attention or show affection|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|A gentle, insistent rubbing|1103.0|416.0|Adoration and love|exciting, attention-grabbing,|NO, I would like to finish the survey now.||1103.0|-416.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_2QlM6G74pC9eSch|17|a child, a friend, a family member|your hand|in nature|a moment of appreciation|communicating affection|Yes, that would be okay.|stroking, soft smooth|1059.0|389.0|happy, loved,|calming, clean, enjoyable|YES, show me another video||1059.0|-389.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_11Xheuv7eloeZ4C|17|a friend|hand or leg|at the beach|my friend is trying to rub some sand off of me|to help or to annoy the other persoon|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Buzzing, Catching the attention, poking and tapping, annoying|204.0|232.0|annoyed and that its invading privacy and self space|The touch is aggresive, Annoying, Arousing Vague|YES, show me another video||204.0|-232.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
R_VPsOloV1Q6gyg2l|17|A younger sibling|Arm|Family member's house|Family Gathering|Grab attention or annoy|Yes, that would be okay.|Friction|656.0|639.0|Slightly annoyed|Annoying|YES, show me another video||656.0|-639.0|horizontal finger|finger|horizontal|18|light|finger horizontal 18 light
