ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_6hFBeQvccx1PGTL|19|A friend|the back|a café|Getting overstimulated from touch|Trying to calm me down, probably.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Uncomfortable, cold, long, overstimulating|543.0|458.0|scared, uncomfortable|Strange, uncomfortable, cold|NO, I would like to finish the survey now.||543.0|-458.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_pL4GXtapAoWcHkZ|19|My boyfriend|My face|In the park|He is caressing my face|He is caressing my face as a way to express affection|Yes, that would be okay.|Soft, loving, nice, safe, comfortable|1239.0|722.0|I feel safe, comforted, loved|Good, warm, loving|NO, I would like to finish the survey now.||1239.0|-722.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_339huATpC3kkDcx|19|a romantic partner|forearm|at home|we are watching a movie and he rubs my hand|keep me calm|Yes, that would be okay.|Fluttering,Stroking|1017.0|176.0|Admiration, Adoration, Affection|Comforting, Intimate,Pleasant|NO, I would like to finish the survey now.||1017.0|-176.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3g0mWXleBhbpTz3|19|Romantic partner|My arm|In the living room|I am feeling so sad, so my partner touch my arm to let me know that he supports me|Making me feel better|Yes, that would be okay.|Melting soft|1028.0|376.0|I feel happiness and love|Enjoyable, comforting and lovely|NO, I would like to finish the survey now.||1028.0|-376.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2ZDJV8Uhe03AFCd|19|romantic partner|thigh|at home|The person is gently touching my thigh|Maybe to comfort me or to arouse me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|the touch is sensual|968.0|405.0|loved and happy|Sensual and tender|NO, I would like to finish the survey now.||968.0|-405.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2EEnIod3zpfi1Ua|19|partner|shoulders|at home|my partner is touching my shoulders as reassurance at the end of the day|To be soothing and supportive|Yes, that would be okay.|Calming, smooth, slow|958.0|922.0|Calm and comforted|warm and friendly|YES, show me another video||958.0|-922.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_UDr8n0GAmxIaXw5|19|Partner|Forearm|Doctors office|I have just received some news|My partner is attempting to comfort me in the wake of some unfortunate news|Yes, that would be okay.|Warm and tingly, soft but uncomfortable.|843.0|577.0|I feel comfort and loved but also deeply anxious.|Comforting and reassuring|NO, I would like to finish the survey now.|Cheers|843.0|-577.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1JDidwq56uSNj0l|19|with my romantic partner|my thigh|at home|We are watching a film togeether, we are sitting on the couch cuddling|To demonstrate affection|Yes, that would be okay.|rhytmic; soft; smooth|1170.0|1190.0|calmness; a little overwhelmed|calming; delicate; demanding.|NO, I would like to finish the survey now.||1170.0|-1190.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_vIERw3rIQ4BsmOt|19|My boyfriend|Leg|Car|My boyfriend is cuddling my leg while stopped by the red light.|To show love/kindness.|No, it would not be okay.|Kind, soft, loving, caring|1227.0|176.0|I feel loved|Soft and relaxing|YES, show me another video||1227.0|-176.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2VaPRoQQ3tOcEAw|19|my mother|my forearm|at home|my mum is comforting after i split up with my partner|to comfort, console me|Yes, that would be okay.|gentle, loving, affectionate|510.0|974.0|relaxed|kind|NO, I would like to finish the survey now.||510.0|-974.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_25FNibPwrH3BMqC|19|a lover|leg, arm, back|in a date|we are in a date|make me feel loved and aroused|Yes, that would be okay.|firm, arousing, loving, slow, touching, strong|1202.0|202.0|I feel good, aroused|The touch feels nice, is soft|YES, show me another video||1202.0|-202.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3sdfXXD1FcqO51O|19|I am alone|I would be touching my own arm like|In my room, playing around with something I found whilst cleaning|I am curious about the effects of static electricity, and I am hovering a charged object slightly above my arm like the video.|I am feeling the effects of static electricity|Yes, that would be okay.|Fascinated, content|704.0|311.0|Intrigued|Interesting|YES, show me another video||704.0|-311.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2PegynfJjDzXUqO|19|my best friend.|my hand.|We are at a cafe.|We are sitting down, and catching up about life, school and anything new that has been happening in their life.|The intention was that she missed me and she touched as a result of her showing me that she missed me.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|smooth, soft, gentle and warm.|1007.0|464.0|i feel loved, cared about, hopeful, happy, affection|the touch is gentle, smooth, calming.|NO, I would like to finish the survey now.||1007.0|-464.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_D0sEfsLJjHm409P|19|A friend|Arm and back|At home|I'm sharing something emotional|To comfort and reassure me|Yes, that would be okay.|Patting, Warm|1111.0|1200.0|Admiration, Adoration, Affection|Comforting, Friendly|NO, I would like to finish the survey now.||1111.0|-1200.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3GxqLxRWDSqDIMZ|19|A family member|Arm|On the sofa|I'm watching TV|To see whether I can feel the touch|Yes, that would be okay.|Buzzing smooth|1122.0|1033.0|Calm|Gentle|NO, I would like to finish the survey now.||1122.0|-1033.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3HUH95CeXXGmb7G|19|My friend|my hand|at my house|i'm going I'm going through some psychological problems like anxiety|Help me calm down and to let me know that I'm not alone|Yes, that would be okay.|vibrating and warm|1168.0|1110.0|compassion and confort|friendly|YES, show me another video||1168.0|-1110.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2trINkXQApmVJca|19|Mother|Arm|At my parent's house|We're sitting together talking. I am confiding in my mother.|To provide comfort|Yes, that would be okay.|Motherly, warm, comforting, loving|1222.0|702.0|Warm, comforted|warm, motherly|YES, show me another video||1222.0|-702.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1irsWjcSTo25xtT|19|My mother.|My arm.|At home.|I'm at home feeling insecure and my mother is trying to reassure me.|The intention is comforting me.|Yes, that would be okay.|The touch is delicate, intimate and reassuring.|1201.0|1196.0|It makes me feel calm, affection and warm.|The touch is gentle, uplifting and tender.|NO, I would like to finish the survey now.||1201.0|-1196.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1IHi2DnsoEa8C91|19|a friend|my arm|sitting in a coffee shop|my friend is consoling me because my pet just died|to show you that they care|Yes, that would be okay.|sweeping|705.0|735.0|loved|calming|NO, I would like to finish the survey now.||705.0|-735.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1i8we5XQx8jXAaU|19|a friend|my arm|at home|I'm sad and I need comfort|I'm being comforted and the friend is showing that they are there for me, that they are listening to me|Yes, that would be okay.|Embracing, patting, warm, smooth, soft|1007.0|1210.0|calm|delicate|YES, show me another video||1007.0|-1210.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2pJMoOQwVYj1bcX|19|Romantic partner|Thigh|On the couch|Watching tv|I showed her this video|Yes, that would be okay.|Very heartwarming soft touch|1191.0|209.0|I feel a sense of affection and make me horny|The touch is erotic and sexy|YES, show me another video||1191.0|-209.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2sZPT0tR1OemIA6|19|my grandma|My hand|In the kitchen at my grandma's house|She is listening to me venting about my problems and is trying to consol me by touching my hand calmly and gently.|The intention is to calm me and to show me that she understands|Yes, that would be okay.|Solid, fast, light|1089.0|1075.0|It makes me feel affection, calmness, comfort|calming, bonding, comforting, gentle, soothing|NO, I would like to finish the survey now.||1089.0|-1075.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2AWqphjhXDP5Eh1|19|A romantic partner|Arm|Home|My partner is touching my forearm in a soothing manner|To make me feel appreciated and looked after|Yes, that would be okay.|Stroking .warm. slow|1028.0|1046.0|Affection|Calming|YES, show me another video||1028.0|-1046.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3KNsuh3Wd18znbc|19|My partner|My arm or leg|At home|Watching tv|It’s affectionate and romantic|Yes, that would be okay.|Calm, romantic, affectionate|871.0|998.0|Loved|Gentle|YES, show me another video||871.0|-998.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_31TpR1YdAHT4C5P|19|My wife|The forearm|At home|My wife is comforting me after some bad news|The intention is to show that she cares and wants to help|Yes, that would be okay.|Soft, gentle and caring|1025.0|1081.0|Loved, cared for, at ease|Soft, caressing, comforting|YES, show me another video||1025.0|-1081.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2XaLLn0gYCmnimD|19|my girlfriend|my cheek|we are in bed|we are enjoying each other company, canoodling|showing me love and affection, to feel my presence with her|Yes, that would be okay.|the touch is soft, sweet, just on the verge of grazing the arm's hairs. giving pleasure and maybe goosebumps. stimulating a pleasant response in endorphines.|1231.0|407.0|i feel loved and in love, i feel cared for, i feel needed and present to each other|caring, soft, loving, emotional and sweet|YES, show me another video||1231.0|-407.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_26hbYSY0IRIm5gl|19|My mother|my arm,my back|at home, in my kitchen|We are discussing problems at home.|To calm me down.|Yes, that would be okay.|Calming, soothing, warm|1020.0|1160.0|Calm, someone is taking care of me and listening to me.|Warm, helpful, soothing|YES, show me another video||1020.0|-1160.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3FV9Q7OZySVTvh9|19|My boyfriend|My thigh|In My car|I am driving and he touches My leg|It shows affection|Yes, that would be okay.|I think It is an affectionate and loving kind of touch|1208.0|654.0|I feel good and calm|'Giving me The sense of being loved and protected|YES, show me another video||1208.0|-654.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1hXXVXPMdffEG7E|19|a romantic partner|my back|at home|just chilling watching youtube and she rubs my back|make contact|Yes, that would be okay.|warm and light|944.0|611.0|i feel love|soothing|YES, show me another video||944.0|-611.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2yeYY0s6alnbPov|19|romantic partner|my hand|on the sofa|my romantic partner is comforting me after a very long day at work|to give me comfort and make me feel relaxed|Yes, that would be okay.|warm soft rubbing|1101.0|297.0|affection, excitement, delight, desire and peacefulness|enjoyable, heavenly and relaxing|YES, show me another video||1101.0|-297.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_WCfk4MZJJfuHwDD|19|A long time friend|My upper arm is lightly, but decisively grabbed. The grab is too weak to affect me, but still perceptible.|Either in class, barely paying attention to the lecture, or walking outside.|My upper arm is lightly, but decisively grabbed, in order to shake me or push me.|My friend is at that moment either bored or frustrated, and needs to vent the feeling somehow.|Yes, that would be okay.|Buzzing, Melting, Patting, Stroking, Consistent, Feathery, Rhythmic, Smooth, Soft, Velvety|1134.0|986.0|The touch makes me feel amused, calm and content.|The touch is blissful, calming and bonding.|NO, I would like to finish the survey now.||1134.0|-986.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_wLRGIKZCtPTDLMd|19|With a colleague|In my hand|At work|I was helping my colleague with some work, and he received positive feedback from the boss and was very excited.|I guess it's because he is happy, he is showing appreciation.|Yes, that would be okay.|Warm tapping|1007.0|1180.0|Admiration|Warm|NO, I would like to finish the survey now.||1007.0|-1180.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1Qmtkxj42QyXjid|19|My girlfriend|With one hand in I'm my neck and with the other hand in my hand|At the beach|We are talking about our future.|Giving me comfort|No, it would not be okay.|Stroking, Vibrating|1218.0|264.0|makes feel affection, calmness, comfortable|Calming, Comforting, Meaningful|NO, I would like to finish the survey now.||1218.0|-264.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3IRiflorUTr7RsN|19|My romantic partner|My leg|In the living room|We are watching TV|To show affection|Yes, that would be okay.|Embracing and flexible|837.0|833.0|I feel affection, connection and comfort|The touch is pleasant and gentle|YES, show me another video||837.0|-833.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2UVJloLZImLDTJD|19|A friend|My hand|At home, kitchen|I'm going through a rough patch and a friend is giving me comfort|To make sure I don't feel alone|Yes, that would be okay.|Embrasing|1040.0|1075.0|Calmness|Soothing|YES, show me another video||1040.0|-1075.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_ctZqanPN8TShAD7|19|my romantic partner|thigh|at home|we are relaxing|arousal|Yes, that would be okay.|warm rubbing|1113.0|251.0|affection and horny|intimate|NO, I would like to finish the survey now.||1113.0|-251.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3syLBJWRhqSc4uO|19|romantic partner|my hand|on the sofa|we are lying down on the sofa and i have my head and hand on top of his chest and his hand is touching my hand|he simply adores my small hand and just caught up in conversation|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|smooth and embracing|1225.0|696.0|admiration, loved, romance, comfortable and affection|soothing, calming and sensual|YES, show me another video||1225.0|-696.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1DukiR1BrgQ1ocR|19|with a girlfriend|right hand|at home|massage my right hand|give me pleasure, get emotionally close|Yes, that would be okay.|stroking|1006.0|406.0|joy, pleasant feeling|The touch is reassuring and friendly|YES, show me another video||1006.0|-406.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1mO5xTrx62jelXO|19|a friend|On my back|at my desk|I might be sad because a certain project did not go the way I wanted|They want me to feel better, and comfort me in some way|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|dragging, friction, patting, rubbing|778.0|513.0|fragile, gratitude, vulnerable|comforting, calming, friendly|NO, I would like to finish the survey now.||778.0|-513.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_0q64hQjSVYoCuwV|19|A friend|The friend is touching my back|We are in my house Sandton Johannesburg|we're sitting by the gas heater sipping wine and listening to music.|They're comforting me after hearing about my stressful day at work|Yes, that would be okay.|Rubbing and Gentle|956.0|942.0|I feel Calm|Comforting|YES, show me another video||956.0|-942.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1OBjnTbBxSISm2G|19|My girlfriend|My neck/head|In the car|My girlfriend is sitting in the passenger seat, I drive and she has her left arm in my shoulder touching my neck and the back of my head|Create rapport|Yes, that would be okay.|One person is stroking the other and the touch seems warm.|873.0|902.0|I feel fragile|Distressing|NO, I would like to finish the survey now.||873.0|-902.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1erV9KCpVNi18Az|19|my mother|my face|at home in the kitchen|i am going away from home and we say goodybe|to show me her love|Yes, that would be okay.|warm, carassing|910.0|831.0|safe, warm, loved|gentle, soft|YES, show me another video||910.0|-831.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_SHU6o4vg2wtdeCJ|19|therapist|My leg|At her clinic practice|The physiotherapist is helping me to get a relief from my ailing leg|To help me get relief from the injury|No, it would not be okay.|Rubbing|787.0|698.0|Tensed because it is painful|painful|NO, I would like to finish the survey now.||787.0|-698.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1ilknrPQSzdlIxE|19|Un amigo o familiar|Mi espalda|en algún lugar donde necesito apoyo, consuelo, sentirme seguro, algún lugar que no me resulta muy agradable|Me están animando, consolando, diciendo palabras bonitas,|Consolar, apoyar emocionalmente, animar|Yes, that would be okay.|Alguien acaricia suavemente mi brazo de manera repetida, con mucho cuidado, despacio, delicadamente|1039.0|958.0|Me siento reconfortada, apoyada, querida, valorada, importante, comprendida|reconfortante, amistoso, tranquilizador y relajante, empático|YES, show me another video||1039.0|-958.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1ITp2sG1j7vxEsk|19|my girlfriend|hand|at home|We just discuss about our everyday life.|We just interact with the intension to deepen our connection.|Yes, that would be okay.|hugging, tickling, vibrating|1231.0|1186.0|adoration, affection, connection, comfortable, compassion, happiness, love, romance, peacefulness, trust, wonder|blissful, comforting, heavenly, gentle, sensual, vivid, warm.|NO, I would like to finish the survey now.|5f22f26341e9e8025879eda6|1231.0|-1186.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2bT44kkT3SwRS6I|19|My son|Upper arm|home|I know it is a nagging touch but he is admiring me first.|My child wants sweets late in the evening.|Yes, that would be okay.|Patting|1009.0|184.0|Sympathy and wondering|Bonding and soothing|NO, I would like to finish the survey now.||1009.0|-184.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_2y4pVMT1B7A51lK|19|a parent|shoulder|at my parents home|talking to them about the challenges i'm going through in life|to calm me down and make me feel better|Yes, that would be okay.|Embracing and warm|1233.0|700.0|happier|reassuring|YES, show me another video||1233.0|-700.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1Q6f21wTmOIodNz|19|Girlfriend|Head|Bedroom|Girlfriend is caressing me while we watch a movie|Showing affection|Yes, that would be okay.|Soft|1101.0|822.0|Calm|Caressing and conforting|YES, show me another video||1101.0|-822.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3hgA6elxcTYmYmG|19|with nurse in hospital|mainly hand|in hospital|I am in a hospital ward|Care and support|Yes, that would be okay.|Very delicate and sensitive|1237.0|167.0|I feel calm and relaxed|The touch is very delicate and sensitive|YES, show me another video||1237.0|-167.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_0vmEIy50y3j3uV3|19|a romance partner|my thigh|in the car|i feel loved|the intention of the person is to show love and care|No, it would not be okay.|rubbing, patting, light, smooth, slow, warm|1158.0|1065.0|affection, calmness, comfortable, connection, love, romance, excitement, desire|arousing, attention grabbing, delicate, desirable, distressing, erotic, enjoyable, heavenly, soothing, intimate|YES, show me another video||1158.0|-1065.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_0SUOMrKBW4IlFKx|19|A romantic partner|Neck|At home|Be caresed|Showing affection|Yes, that would be okay.|Embracing|1212.0|1224.0|I feel affection.|The touch is  warm and tender.|YES, show me another video||1212.0|-1224.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1NxniZtNpok9oml|19|My partner|My back|At home.|My partner is hugging me.|His intentions are pure and this is his way of expressing affection and endearment.|Yes, that would be okay.|Soft, lifting, loving, rousing, light and tickly.|1108.0|508.0|Loved, at peace and warm.|Calming, tender and sensual.|YES, show me another video||1108.0|-508.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1Qhz6etxPJ2v0FT|19|with my friend|person is touching my thigh|We are in my room|We lie next to each other, we watch a movie together|We just relax together and the touch of this person calms me down.This person likes to touch me and wants to give me some tenderness|Yes, that would be okay.|slow, regular, smooth, tickling, consistent, hugging|1112.0|650.0|Adoration, Comfortable, Focused, Fragile, Nostalgia, Sympathy, Trust, Happiness|Calming, Warm, Relaxing, Sensual, Clean, Pleasant|YES, show me another video||1112.0|-650.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_3iDyip26d6iFKJE|19|A therapist|My hands|In a therapist consulting office|The therapist is gently rubbing their hands on my hand|The purpose of this is to make me feel better or to calm me from an overwhelming feeling I might be experiencing.|Yes, that would be okay.|Smooth, gent, friction, rubbing, soft|1091.0|853.0|The touch makes me feel very comfortable and very much at ease.|The touch is comforting|YES, show me another video||1091.0|-853.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_T6hWxfhdWoM6BJT|19|a ROMANTIC PARTNER|My arm|At home|We are eating dinner|Just to touch me|Yes, that would be okay.|Warm, Soft,|1196.0|236.0|WArm|Meaningful|YES, show me another video||1196.0|-236.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_OwkCEABeqO7MbSh|19|husband|forearm|at home|I am feeling anxiety|to reduce my anxiety and comfort me|Yes, that would be okay.|soft, gentle,|1204.0|1198.0|loved|reassuring|YES, show me another video||1204.0|-1198.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1Nff6YdHRqQ3tsW|19|With my friend|Arm|In my home|My friend wants to comfort me, I'm sad|She wants to comfort me, make me happier|Yes, that would be okay.|Comforting, friendly, warm, nice, gentle|926.0|572.0|Sad, But a little bit comforted|Gentle, warm, friendly|NO, I would like to finish the survey now.||926.0|-572.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_6E8NRvQ4wPiPicF|19|A lover|Anywhere|In a private place|Affectionate stroking|Loving and erotic|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Affectionate, erotic|960.0|1065.0|Loved and affectionate|Stimulating|NO, I would like to finish the survey now.||960.0|-1065.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_sLKi2aFvrL442ch|19|Romantic partner|Back|Bedroom|Chilling|Sexual arousal|No, it would not be okay.|Tickling|1032.0|486.0|Excitement|Enjoyable|YES, show me another video||1032.0|-486.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1IsIohbnG2HKNsv|19|with a girl who I'm flirting with|my forearm, my hand, my thigh, my neck|in a room alone with her|we're flirting and getting closer to each other|Flirting and showing affection|Yes, that would be okay.|warm, soft, smooth|1222.0|211.0|I feel excited|arousing, warm, soothing, erotic|NO, I would like to finish the survey now.||1222.0|-211.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_8BQdUdn1Ye3gFXz|19|A friend|My arm|In a public area.|We are just chatting|To make me feel admired.|Yes, that would be okay.|The feeling is embracing|948.0|405.0|I feel adored|The touch is soothing|NO, I would like to finish the survey now.||948.0|-405.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1CIatxuPKF0Eytq|19|romantic partner|neck|on the sofa|I had a long day and I'm finally home with my partner|To make me feel relaxed and affectionate|Yes, that would be okay.|Fluttering, rubbing|945.0|414.0|Affection, belonging, calmness, connection|Bonding, Calming, Arousing|NO, I would like to finish the survey now.||945.0|-414.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1LRShiHJDpzScnn|19|My husband|My back|At home on the couch|We're watching TV on the couch and my husband touches me on my back, as touching is his love language|To feel connected to me|Yes, that would be okay.|crawling, consistent, warm, slow, smooth|1001.0|731.0|affection, romance, love, connection|erotica, soothing, sensual|NO, I would like to finish the survey now.||1001.0|-731.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_yOnIjVkgrs94n1T|19|My nail technician|My forearm|At the nail salon|I just heard bad news and need comforting|To try and comfort me because I feel sad and need comforting.|Yes, that would be okay.|Stroking, Warm, Soft|1001.0|1176.0|I feel safe, calm, and like someone cares|The touch is warm, comforting, and reassuring.|YES, show me another video||1001.0|-1176.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_51kvk9KYuo3iErT|19|A romantic partner|My thighs|In the bedroom|We’re cuddling and talking.|It is to make me feel warm and loved|Yes, that would be okay.|Melting, fluttering, warm, soft, smooth and hot|973.0|368.0|Admiration, peacefulness, warmth, desire, adoration and affection.|Arousing, calming, sexy, sensual, soothing|YES, show me another video||973.0|-368.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_1g5EMRsRBjgIPiV|19|a stranger|arm|in the subway|it's midnight and I'm going home and this stranger touches me|I don't know, be intimate? really creepy|No, it would not be okay.|rubbing|208.0|708.0|uncomfortable, afraid, horror|provocative, irritating, horrific|YES, show me another video||208.0|-708.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
R_W2jteDmtFbSIlwd|19|A stranger|My lower back|At an outside setting, like the side of a street or a park.|A man comes up behind me, who I don't know, and grabs my attention in a n inappropriate manner by rubbing my lower back in an intimate way.|His intention is to make me go with him somewhere, but he is only making me feel wildly uncomfortable.|No, it would not be okay.|It is a cold, stroking feeling that makes me feel itchy.|208.0|1005.0|I feel scared, embarrassed, and very violated.|The touch is alarming, creepy, and extremely invasive.|NO, I would like to finish the survey now.||208.0|-1005.0|horizontal hand|hand|horizontal|3|light|hand horizontal 3 light
