ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_A0DCPhMZIt3aONr|13|Spouse|They are touching my hand|We're driving somewhere|We're driving to an appointment/reservation/party|To comfort and express love|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|gentle, tender|964.0|448.0|I would feel comforted and acknowledged|warm and gentle|NO, I would like to finish the survey now.||964.0|-448.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2QrK58otnUCViIt|13|My husband|My hand|Sat on the sofa together|Curled up with a blanket watching TV after our little boy is in bed|Connecting with each other|Yes, that would be okay.|Gentle, smooth|995.0|999.0|Affection, connected|Soothing, tender|YES, show me another video||995.0|-999.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2fQoIrtBxNRqzsd|13|a family member|arm|home|nothing really|asking for help or my attention|No, it would not be okay.|softly rubbing|992.0|962.0|affection|friendly|YES, show me another video||992.0|-962.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_WkQXTXRllj2O8ed|13|a friend|My shoulders, head (hair), hand, neck, stomach|In my house|nothing|The need of a physical touch|Yes, that would be okay.|pressing, scratching, localized, hot, smooth, irregular|699.0|287.0|admiration, calmness, curiosity, nostalgia, focused, empathic|calming, relaxing, noticeable, warm, clean|NO, I would like to finish the survey now.|Thank you for this study.|699.0|-287.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1l3ijZPvTLN5b0L|13|A romantic partner|Just like the video, he hovers the finger over me...|At home on the sofa, together...|Next to each other, talking about how was our day, starting a gesture like that would make me feel at peace and relaxed.|Comforting me with a touch of romanticism.|Yes, that would be okay.|Chilly, Strong, cold and solid.|1220.0|327.0|Affection.|Attention grabbing surely and pleasant.|YES, show me another video||1220.0|-327.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1pmWJNbOP6VTwkg|13|some well known for me female, either friend or girlfriend|above the wrist|anywhere indoor, maybe restaurant|im being touched in wierd place on my arm and I probably have creeps|curiosity or to build some tension|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|dragging finger rhytmicaly on upper side of wrist|700.0|531.0|kinda surprised, curious|a strange stimulus|NO, I would like to finish the survey now.||700.0|-531.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1EcJcjQqqugBQML|13|A ROMANTIC PARTNER|BACK|COUCH|WE ARE WATHCING A MOVIE|FOR SOOTHING PURPOSES|Yes, that would be okay.|GENTLE|952.0|878.0|CALM AND RELAXED|SOOTHING|NO, I would like to finish the survey now.||952.0|-878.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3pZo12MOlC2OL73|13|a romantic partner|hand|at home|we are talking on the sofa|honestly i don't know|No, it would not be okay.|pressing, poking, tickling, tense, localized|359.0|833.0|wonder, tense,  stress|unsettling, uncomfortable|NO, I would like to finish the survey now.|60d9be2f7833472f11aae071|359.0|-833.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2dPYUGXjw7qh81O|13|Romantic partner|My arm|In the living room|We are having a casual talk|To tickle me|Yes, that would be okay.|It looks very ticklish|410.0|700.0|Irritated|Slightly uncomfortable|YES, show me another video||410.0|-700.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_10vdQWxNL4pRh80|13|client|forearm|at home|a person gently massages my forearm with a finger|I have no idea|Yes, that would be okay.|massaging|886.0|305.0|comfortably|nice and warm|NO, I would like to finish the survey now.||886.0|-305.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2QyADChQUnqcGYj|13|my romantic partner|face|at home|we are kissing|to contact love and desire|Yes, that would be okay.|soft, tender, gentle, sweeping, running|1234.0|166.0|cared, desired, warm, sensual|sensual, caring, loving, emotive|NO, I would like to finish the survey now.||1234.0|-166.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1F2pLRAGT9KLsbS|13|therapist|arm|private room|she touching my arm|to get me feel relaxed and calm|Yes, that would be okay.|tapping, sense, weak, slow, smooth|1214.0|1206.0|love, turst, sympathy|warm, calming|NO, I would like to finish the survey now.||1214.0|-1206.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_55Bgh13JADKPdL3|13|a stranger i have met and i am getting to know|my wrist/forearm|alone in a room somewhere, possibly a hotel|having my forearm rubbed by a single finger|possible sexual encounter|Yes, that would be okay.|light, sensual|1039.0|339.0|aroused, warm, ticklish|sensual, arousing|YES, show me another video||1039.0|-339.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1GCE0g1Nt5ts81R|13|A child|My Shoulder|At Home|We are watching her favourite cartoon movie and she suddenly touches my shoulder and I look at her and she tells me she needs me to make her some Popcorn|To get my attention and respond to her need|Yes, that would be okay.|To get a reaction from the person being touched|849.0|1035.0|Strange and awkward|Gentle yet awkward|YES, show me another video||849.0|-1035.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2trINkXQApmVJca|13|My partner|Arm|At home|We're sitting on the couch|"It's a familial touch, am ""I am here"" touch"|Yes, that would be okay.|stroking|1218.0|438.0|happy|comforting, calming|NO, I would like to finish the survey now.||1218.0|-438.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2zYBMKHq8zAcou3|13|A romantic partner|My hand|At home or somewhere relatively private|We are spending time together in comfortable silence, maybe watching a movie|The touch is intended to show gentle affection and comfort|Yes, that would be okay.|Gentle, soothing, affectionate, calm, intimate|1033.0|1148.0|Cared for, appreciated, soothed|Gentle, loving, affectionate, playful|YES, show me another video||1033.0|-1148.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1IHi2DnsoEa8C91|13|a partner|my arm|in the kitchen|i was telling her about how my arm hair is growing|curiosity, to kinda confirm if my arm hair is really growing|Yes, that would be okay.|stroking to gliding|764.0|1085.0|admired|meaniful|YES, show me another video||764.0|-1085.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2ZTTlpg2ub1mNsH|13|Romantic partner or child|Leg, lower back, thigh|In the bedroom|My partner is carresing me|They are trying to get my attention|Yes, that would be okay.|Sweeping|1174.0|259.0|Desire and adoration|Sensual|YES, show me another video||1174.0|-259.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3NCmfbZWESm3FQo|13|I am with a romantic partner because I don’t enjoy being touched by strangers and have a physical relationship with very few people.|He touches my face, gently. He does this to reassure me and remind me that I am truly love, physical touch is a love language to us.|We are in the kitchen, the place that makes us connect and work unitedly.|We are cooking dinner in an AirBnB because we are tired of takeouts|It is to reassure me and it is an unspoken form of expressing love, affection and our overall connection.|Yes, that would be okay.|It would feel like a soft, smooth stroke.|1016.0|1169.0|I would feel safe, warm and calm because this would come from someone I trust.|Gentle and warm.|YES, show me another video||1016.0|-1169.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_ehuzuMW4kuLOhvr|13|a stranger|my forearm|at the bus|I'm traveling in the bus, when suddenly the person sitting next to me starts touching my forearm with his finger.|Hard to tell, maybe he is drunk or has some mental issues|No, it would not be okay.|stroking, rhythmic, slow|250.0|1011.0|discomfort, shock, surprised|annoying, creepy, uncomfortable|NO, I would like to finish the survey now.||250.0|-1011.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2VkkFYG4Fl4I5LN|13|a girlfriend|hand, head|in the bedroom, in livingroom, on the sofa|I feel a slight tickle, quite a pleasant feeling|improvement of well-being|Yes, that would be okay.|Embracing, Vibrating, Smooth, Warm|1046.0|731.0|Calmness, Contentment, Horny|Sensual, Relaxing, Enjoyable|NO, I would like to finish the survey now.||1046.0|-731.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2sZPT0tR1OemIA6|13|my partner|my thigh|in the bedroom at home|We are watching a movie and suddenly my parnet begins to touch my right thigh then the other|The intention is to get closer and kiss|Yes, that would be okay.|smooth, soft, hot, intimate|1162.0|345.0|I feel wanted, desired. I also feel a sense of deep affection, calmness and love.|The touch is warm, calming, sensual and soothing.|YES, show me another video||1162.0|-345.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_AMukCuXXrYgFoM9|13|a romantic partner|my face|at home, on sofa|we're cuddling|she's touching my face to show me her love|Yes, that would be okay.|tapping, tickling in a dense, warm and chilly way.|1174.0|527.0|belonging, craving, desire, love|arousing, intimate, pleasant, familiar, warm|NO, I would like to finish the survey now.||1174.0|-527.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2tzILy6T4RSR86b|13|mom|my arm|at home, on the couch.|we're sitting on the couch at night, watching television after a long day at work|my mom would be comforting me after a long day or just touching me out of boredom as if she was saying im here and i love you|Yes, that would be okay.|stroking, rubbing, petting, rhythmic, caring, slow, soft|988.0|1036.0|relaxed, loved, cared for, supported|calming, loving, delicate|NO, I would like to finish the survey now.||988.0|-1036.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3KNsuh3Wd18znbc|13|Partner|Arm|At home|Cuddling|It’s intimate and relaxed|Yes, that would be okay.|Warm, relaxed|808.0|694.0|Connected|Warm|YES, show me another video||808.0|-694.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1OIH9JJF81zEHfl|13|a romantic partner|on an arm|in public in a café|We are talking or waiting for something.|to playfully get my attention without having to say something|Yes, that would be okay.|Soft, Gentle, Playful|1178.0|697.0|safe, impatient, content|playful, reassuring, attention grabbing,gently demanding, soft|YES, show me another video||1178.0|-697.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1dyM8H7DW2lpt47|13|girl|arm|in the restaurant|She slides her finger against my skin|To play with me.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Gentle, intimate, slow, nice|964.0|774.0|Great, happy, interested, engaged, intrigued|Arousing, attention grabbing, calming, clean, sensual|YES, show me another video||964.0|-774.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_T01a51sVqYF6zS1|13|Colleague|Hand|at work|Colleague rubbing my hand with her fingure|To provoke me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Verb: Stroking. Adjectives: rigid|426.0|998.0|Irritated|Annoying|NO, I would like to finish the survey now.||426.0|-998.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_eWMOMjx0cyfnXaN|13|probably with my girlfriend, or with my sister, or a very close friend|the arm|sitting at the post-lunch table, or at my desk at work|I'm having a conversation or at work and the other person is tickling my arm|probably get my attention or just annoy me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|a loving caress or tickle|743.0|750.0|attention to my person|sweet and loving|YES, show me another video||743.0|-750.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2CoUMbf4gNTY2w8|13|a lover|my ear|in a room with her|we are cuddling and got nothing relevant to do|show affect and love.|Yes, that would be okay.|a kind of soft, gentle rub just on the surface of the skin / hair|1124.0|1134.0|makes me feel attached and connected to that person|the touch is soft and caring|YES, show me another video||1124.0|-1134.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2pJHUahBlIleP2h|13|a boyfriend|hand|at my house|we're watching a movie and he plays with my hand|no intention, its just to maintain any physical contact|No, it would not be okay.|delicate, smooth, stroking|1184.0|688.0|calmness, sympathy|calming, enjoyable|YES, show me another video||1184.0|-688.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2DOCSTNPOiEpp7t|13|A romantic partner|my penis|in bed|foreplay|to arouse me|Yes, that would be okay.|Embracing|1206.0|198.0|Horny|Provocative|NO, I would like to finish the survey now.||1206.0|-198.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3g78zIM5Fb9LMCm|13|My boyfriend|My hand|In our bed|We are watching a movie together|Mindlessly feel that I am close|Yes, that would be okay.|It tickles and feels nice, it's very soft and relaxing|1031.0|700.0|I feel that I am close, gives a sense of intimacy|Conforting and calming|NO, I would like to finish the survey now.||1031.0|-700.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1IWdXJloLtrIrrQ|13|girlfriend|forearm|home|im in my phone and my girlfriend touch me like that|attention|Yes, that would be okay.|buzzing, pinching, tapping,|627.0|464.0|anger, distress, nervous, stress|annoying, attention, suspicious,|NO, I would like to finish the survey now.||627.0|-464.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3QMIiHMLtuMqfyQ|13|A friend|My arm, the same place as on the video.|In school.|My friend noticed something on my arm while we were talking and brushed my arm.|At first to brush something away and then as a joke.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Smooth, itchy, cramped, abrasive, hesitant, confident|795.0|791.0|Comforted, loved, cared for, close|Soft, hesitant, fun|YES, show me another video||795.0|-791.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1EafSu8K81uHXlM|13|a stranger|arm|at the bus|I am on my seat listen to music|grabbing my attention|No, it would not be okay.|A tickling sensation that grabs my attention|180.0|178.0|I feel scared and disgusted|the touch is uncomfortable and unpleasant|YES, show me another video||180.0|-178.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3iI2eyqpJaISzMw|13|romantic partner|arm|home|we are just chilling and my partner is stroking my arm|the intention is to pass time|Yes, that would be okay.|stroking|1160.0|1013.0|calmness|gentle|NO, I would like to finish the survey now.||1160.0|-1013.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_SVnE3R65FY0G5uV|13|My partner|Thigh and forearm|In my bedroom|Im being teased|"Probably something ""erotic"""|Yes, that would be okay.|Slow and smooth rubbing ,|1053.0|297.0|Excitement and arousal|Comforting , erotic and sensual|YES, show me another video||1053.0|-297.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_72r4kP2HAH3SMxz|13|romantic partner|forearm|at home|feeling relaxed|the persons purpose help stay calm|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|friction,chilly|1011.0|533.0|calmness|calming|NO, I would like to finish the survey now.||1011.0|-533.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2CTHUo9o4I1hv3a|13|My girlfriend|My arm or leg|Anywhere|I am having a bad moment and a bit stressed or overwhelmed|She is trying to calm me down by touching me calmly|Yes, that would be okay.|It is a very intimate and delicate caress|1018.0|1115.0|This touch is showing me that the other person is worried about me and its trying to support me without being invasive. It's just saying without words, I am here with you.|The touch is gentle, calm and affective.|NO, I would like to finish the survey now.||1018.0|-1115.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3Ed8gihG4bjF1lh|13|a stranger|upper arm|at an acquaintance's house|someone is trying to flirt|They want to see if you enjoy the flirtation and reciprocate it|No, it would not be okay.|slow and creepy|178.0|383.0|offended|intimate and uncomfortable|YES, show me another video||178.0|-383.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_Ox1744R5iDSiaGZ|13|parceiro romântico|mão|cinema|estamos sentados no cinema a ver um filme|mostrar afeto|Yes, that would be okay.|quente, amável, macio, reconfortante|1196.0|1214.0|amor|carinhoso, apaixonado, suave|NO, I would like to finish the survey now.||1196.0|-1214.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2VlNMbP2SDGoGpy|13|Wife|Chest|In the bedroom|Arousing me and turning me on.|To indicate that she would like to engage in sex.|Yes, that would be okay.|The touch is tickling.|950.0|478.0|I feel a sense of affection.|The touch is soothing.|NO, I would like to finish the survey now.||950.0|-478.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1Cj2qgcJvXpqdYl|13|My husband|Arm, hand|At a cafe or restaurant|Just a chill night (or morning!) out|To caress. Playful way to connect|Yes, that would be okay.|Soft rubbing|1198.0|498.0|Connection; happiness|Soothing and loving|NO, I would like to finish the survey now.||1198.0|-498.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_11iHJxxpHi5SpDJ|13|a child|on hand|siiting across from them|they are trying to get my attention|to make aware|Yes, that would be okay.|holding, consistent, smooth, soft|966.0|1039.0|sympathy, relief|warm, calm, relaxed|YES, show me another video||966.0|-1039.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3dFwHSisjdZxJo5|13|my boyfriend|the leg|at the beach|it's late at night and we are at the beach with a  group of friends. We are playing games and talking.|showing love, gentleness and that i have his attention|Yes, that would be okay.|Embracing, fluttering, melting,patting, pushing, rubbing, fluid,gelatinous, hot, light|1028.0|1002.0|happy, loved and secure|attention, calming, comforting, disirable, provocative|YES, show me another video||1028.0|-1002.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3q9baxpaoVqseOG|13|my spouse|my forearm|on the sofa in living room|We are talking quietly|My spouse is touching me affectionately and is somewhat distracted, because we are talking seriously about something|Yes, that would be okay.|Consistent, persistent, rubbing, tickling|454.0|990.0|Indifferent except for slightly irritated because I would feel sensitive/ticklish|annoying|YES, show me another video||454.0|-990.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_5i1EiyfJ2g8XqqB|13|My wife|Arm|In bed|She is gently waking me up|To softly wake me up|Yes, that would be okay.|Gentle. Soft. Warm. Tickling. Stroking.|798.0|730.0|Loved. Tired. Joy. Content.|Pleasant. Soothing. Tender. Purposefull|YES, show me another video||798.0|-730.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2YxPnQcueWBJcrY|13|romantic partner|arm|living room|We are watching TV and she is caressing my arm|show love|Yes, that would be okay.|Gentle, tickling|1237.0|704.0|Adoration, belonging, calmness, comfortable, connection, love|comforting, warm, gentle|NO, I would like to finish the survey now.||1237.0|-704.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3KAydCwIk5eZkde|13|Romantic partner|A hand|At home|A male's hand is touching female's hand slowly.|The intention might be to cool down and relax the other person so that they may feel relieved, relaxed and stress-free.|No, it would not be okay.|Softly, smooth and relaxing.|1085.0|369.0|Affection and Romance.|comforting and gentle.|YES, show me another video||1085.0|-369.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1erV9KCpVNi18Az|13|my girlfriend|my chest|in bed|we just woke up and just lie on bed before getting out|to show affection|Yes, that would be okay.|warm, gentle, smooth, soft|1216.0|1154.0|happy, horny, comfortable, calm, safe|comforting, warm, sensual, sexy|YES, show me another video||1216.0|-1154.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3ND0XiXPV3ib2M4|13|My boyfiend|all over my body|at bedroom|sex|To make me horny|No, it would not be okay.|Flattering, gentle, rubbing|1228.0|170.0|Sexy and wanted|erotic|NO, I would like to finish the survey now.|60c1da4f43673b0d9446078e|1228.0|-170.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_sFOBIkhe03Kz1xn|13|a romantic partner|my arm|in my living room|We are watching TV|to draw attention or express affection|Yes, that would be okay.|rubbing, scrubbing Abrasive|902.0|587.0|I feel excitement and empathy|Arousing and calming|YES, show me another video||902.0|-587.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1Ne57OvX91aaHH8|13|I am with my partner.|He is playing with my neck, touching slowly.|We are in the car traveling to the mall for our monthly movie date.|He has his arm on the back rest of the car and caressing's my neck while I drive.|He is showing me care and affection. Supporting me in a way. He is showing me love and intention.|Yes, that would be okay.|Tickling, arousing, stimulating, awkward and silly|1032.0|206.0|I feel awkward but a tiny bit aroused|the touch is sensual and playful.|YES, show me another video||1032.0|-206.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1M3V67XAoFivpys|13|romantic partner|my arm|partner|sitting at the table|trying to tell me something gently|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|cute, loving|851.0|403.0|affection, amusment|cute, delicate, loving|YES, show me another video||851.0|-403.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3HLIYQhUQpEfCy8|13|A friend|My back|At my home|My friend is trying to comfort me in a tuff situation that am going through in my personal life|To comfort me in situation|Yes, that would be okay.|gentle|1114.0|742.0|Happy|Calming, soft|YES, show me another video||1114.0|-742.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_vl4Ys94nq9kaOEV|13|Romantic patner|Forearm|At home|I am trying to sleep and he is waking me up gently.|To wake me up soflty|Yes, that would be okay.|Tickling|1032.0|713.0|Calmness|Relaxing|YES, show me another video||1032.0|-713.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3CTQzAdW00egxNq|13|My wife|My hand|At home|I'm home after a hard day at work|He wants to comfort me and encourage me|Yes, that would be okay.|gentle, comforting, calming|1073.0|293.0|I feel calm, happy|an important part in the marital relationship|NO, I would like to finish the survey now.||1073.0|-293.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2y4pVMT1B7A51lK|13|Wife|My leg|In our home|We are watching something on tv|she is being loving and caring|Yes, that would be okay.|It feels ticklish on my leg but also smooth and warm|1218.0|175.0|Loved and happy|Relaxing and sensual|YES, show me another video||1218.0|-175.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_2zqd4mgdDWNHM9C|13|a romantic partner|my back|in a park|we are having a picnic!!|bonding, feeling the closeness, bringing comfort|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|crawling, patting, poking, rubbing, tickling|1233.0|694.0|affection, belonging, comfortable, compassion, connection, love, peacefullness, sympathy|claming, comforting, delicate, pleasent, reassuring, relaxing, soothing, uplifting, warm|YES, show me another video||1233.0|-694.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_WqecxNYS1I3VNzr|13|a stranger|arm, hand, shoulder|train station|We are waiting on the platform for train to arrive|wants to ask something|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|tapping, intense, tough|633.0|631.0|fear, alienation|alarming, creppy|NO, I would like to finish the survey now.|5f3bd18346aeb9368cb642f9|633.0|-631.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1qUqXEnI0fMqQ5Q|13|a kid|my hand|at home|he wants me to play with him|he wants me to play with him|No, it would not be okay.|smooth|767.0|377.0|peacefulness|intimate|NO, I would like to finish the survey now.||767.0|-377.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3hgA6elxcTYmYmG|13|girlfriend|hands, back, neck|at home|We rest at home|tenderness love relaxation|Yes, that would be okay.|gentle pleasant exciting|1235.0|163.0|I feel relaxed, in love, excited|The touch is gentle, pleasant, exciting.|YES, show me another video||1235.0|-163.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1nO6ae4GO8M5gu0|13|Romantic partner|my hand|At home|We are having a conversation|To show that they are listening and their affection towards me|Yes, that would be okay.|The touch is smooth and warm|1225.0|375.0|I feel calm and a lot of love|The touch is relaxing and soothing|NO, I would like to finish the survey now.||1225.0|-375.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3iDyip26d6iFKJE|13|Im with a doctor|the hand|I'm in a doctor's office|The doctor is examining my hand|The intention is to actually check the nature of the pain in the hand if  whether I can feel the pain when the hand id being touched.|Yes, that would be okay.|rubbing smoothly|712.0|908.0|I feel Discomfort due to the pain on the hand|The touch is distressing a bit|NO, I would like to finish the survey now.||712.0|-908.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_3sowaP61ypbA0nJ|13|therapist|my leg|hospital|went for my leg check up|check if i am recovering , my leg is healing from the car accident i had|Yes, that would be okay.|pressing,  catching, seeping|1031.0|1190.0|trust, pain, curiosity|warm, relaxing, smoothing and uplifting|YES, show me another video||1031.0|-1190.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
R_1K2pmTqaI5h2YSK|13|My elderly mother who has dementia|The back of my hand|At her care home|I am visiting and she has just woken from a nap|To show affection because she can no longer hold a conversation. She knows I am her daughter although she doesn’t have many memories of our relationship.|Yes, that would be okay.|Loving, affectionate, tender stroking|1139.0|1078.0|Compassion and tenderness|Comforting and caring|YES, show me another video||1139.0|-1078.0|horizontal finger|finger|horizontal|3|light|finger horizontal 3 light
