ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_3HCB4gfPlt8MsCo|20|my wife|my arm|in my house|we are waiting for am important phone call , and im very nervious|she is trying  to calm me|No, it would not be okay.|is a lovely touch , only for people who love|919.0|1147.0|i feel calm , relax|lovelly , a private thing|NO, I would like to finish the survey now.||919.0|-1147.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_ApVvCjaFSnrILdL|20|with a loved one|hand, legs, back|at the comfort of home|showing affection or empathy|to show affection or empathy|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|petting, stroking, soft, warm, friction|1200.0|1182.0|it makes me feel loved|affectionate|YES, show me another video||1200.0|-1182.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2fq686Bp2Pxawgk|20|Wife|Thigh|At home on the sofa|We are relaxing, watching tv|Love|Yes, that would be okay.|Rubbing, soothing, calming|997.0|970.0|Comfortable and calm|Soothing|YES, show me another video||997.0|-970.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2QQlszS8e0dQRwc|20|nurse|hand|hospital|dermatological examination|the nurse checks if my skin is rough|Yes, that would be okay.|unpleasent|357.0|1085.0|I feel ashamed|the touch is irritating|NO, I would like to finish the survey now.||357.0|-1085.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3m4bZo3CVcssYiG|20|A doctor|My arm or my back|In the doctor's office|Medical consultation|The doctor examining something, or want to provoke a reaction|Yes, that would be okay.|Rough|499.0|697.0|Discomfort|Aggressive|NO, I would like to finish the survey now.||499.0|-697.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3h4QXAlmgTjSAfj|20|A family member|My arm|Home|I am feeling anxious|They are trying to reassure me that everything will be fine and I have nothing to be anxious about|Yes, that would be okay.|It is reassuring|1111.0|1042.0|Relaxed|Comforting|NO, I would like to finish the survey now.||1111.0|-1042.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_pL4GXtapAoWcHkZ|20|My grandma|My arm|At my grandma's house|She is caressing my arm as she helps me process my emotions|She is trying to calm me down|Yes, that would be okay.|Caressing; Gentle; Friendly; Soft|1011.0|1043.0|I feel comforted|Soft, unpleasant|YES, show me another video||1011.0|-1043.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1lhmwoD3L68xoAM|20|My mum|My hand|In my living room|We're sitting on the couch watching TV and she softly touches my hand|To silently express her love for me|Yes, that would be okay.|Soft, calming, embracing, loving|1051.0|1130.0|I feel warm, like I'm not alone|The touch is comforting and gentle|NO, I would like to finish the survey now.||1051.0|-1130.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_umoJupHACavITEB|20|my group of friends|the person touch my knee while i sit in the chair, showing some affect|i was in university|the person touch my knee in a way of showing some affect|showing affect|Yes, that would be okay.|it was embrancing, warm, and sweat|1164.0|1061.0|i felt nervous at the start but then started to feel safe and protect|the touch is calm|NO, I would like to finish the survey now.||1164.0|-1061.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3L6eZSEyGHACmsO|20|romantic partner|my head|home|I am reading a book while my romantic partner is sitting next to me and going through my hair with her fingers|Shows signs of affection|Yes, that would be okay.|stroking, hot, velvety|1029.0|317.0|affection, comfort, happiness|blissful, sensual|NO, I would like to finish the survey now.||1029.0|-317.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_6o5k3NzhaeEXq93|20|My child|My arm|on the bed|I am settling him to sleep and he is self soothing by rubbing my arm|Soothing to sleep|Yes, that would be okay.|Gentle, slow, comforting, reassuring, calming|1001.0|970.0|Comforted, happy, secure|Tender warm and soothing|YES, show me another video||1001.0|-970.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_26hZXhP857zh8ie|20|A friend|On  my shoulder|We are at home on the couch|I have just vented to my friend about how much I am missing my husband now that he has gone back to his home country and the difficulty it seems we are going to face to get me a visa.|My friend is soothing and showing her sympathy in my current situation and telling me to feel better without saying words- but saying it with a touch.|Yes, that would be okay.|Light rubbing|988.0|1021.0|I feel being safe to be vulnerable and consoled.|The touch is comforting and reassuring while soothing my feelings.|NO, I would like to finish the survey now.||988.0|-1021.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2sZluwEPG2NwwXh|20|A stranger|1 to 1 the exact same way as shown in the video, on my arm.|I'm in a unknown room, it's dark and a tad bit creepy.|The stranger is touching my arm in a uncomfortable way.|It feels as if the person that's touching my arm is trying to comfort me or calm me down but the way that they're doing it is a little weird, it's off, a bit too rough thus not calming me.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Dragging, crawling, friction, shaking, trembling, stroking.|200.0|904.0|I feel uncomfortable, agitation, cautious, confusion, horror, overwhelmed, stress.|Aggressive, nasty, icky, unpleasant, unsettling and cold|NO, I would like to finish the survey now.||200.0|-904.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2EEnIod3zpfi1Ua|20|partner|hand|at home|my partner is rubbing my hand|more absent-minded touch|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|grating, dry|769.0|809.0|calm|Nice at first and then it becomes annoying|NO, I would like to finish the survey now.||769.0|-809.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_vIERw3rIQ4BsmOt|20|A friend|Arm|At a funeral|My friend is comforting me|To show me affection|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Warm and strong|978.0|450.0|I feel taken care of|Bonding|YES, show me another video||978.0|-450.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_pRTzz2FlSYEf8MV|20|A close friend|My forearm|Outside|We discuss a bad situation|The intention is to sympathise|Yes, that would be okay.|A gentle, rhythmic, warm touch|899.0|436.0|connection and empathy|Warm and gentle|YES, show me another video||899.0|-436.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_24w4GaDMiey2m33|20|Romantic partner|Hand|Home|My partner rubbing me while watching tv|Romance|Yes, that would be okay.|Warm|1024.0|214.0|Happiness|Sexy|YES, show me another video||1024.0|-214.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2VaPRoQQ3tOcEAw|20|My Partner|My forearm|In a doctors office|I am receiving some bad news about my health|They are trying to comfort me|Yes, that would be okay.|gentle, comforting, kind, warm|696.0|956.0|It makes me feel loved, comforted|gentle and loving|YES, show me another video||696.0|-956.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2t3iS2zkYoy2b9V|20|A romantic partner|My right forearm|we are sitting next to each other in the booth of a restaurant|My partner and I just finished ordering our food and are just talking when I make a joke, she laughs and gently strokes my forearm|She is showcasing her happy feelings and closeness to myself.|Yes, that would be okay.|Warm, soft, smooth, stroking|1055.0|464.0|I feel at peace and loved from the soft hand gently stroking my arm|the touch is relaxing, soothing, warm and blissful|YES, show me another video||1055.0|-464.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3KpdqWrkonf7wmM|20|A romantic partner|My arm.|At my house.|We're relaxing in the couch.|To make me feel loved.|Yes, that would be okay.|A light patting|1220.0|1218.0|Adoration, affection and love.|Calming, bonding and warm.|NO, I would like to finish the survey now.||1220.0|-1218.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_ddqMSB1LDA3d8fT|20|husband|back|in bed|settling to sleep|to relax me for sleep|Yes, that would be okay.|softly stroking|1035.0|180.0|relaxed and content|hypnotic|YES, show me another video||1035.0|-180.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2QyADChQUnqcGYj|20|a family member|my shoulder|in their living room|They are reassuring me|To give reassurance|Yes, that would be okay.|Firm but gentle, sliding, rubbing, stroking, sweeping, slow,|988.0|1232.0|I feel reassured, cared for, loved, connection|Caring, reassuring|YES, show me another video||988.0|-1232.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1F2pLRAGT9KLsbS|20|with romantic partner|arm|in private room|She trying to get me feel relaxed|to be calm and relaxed|Yes, that would be okay.|swinging, warm, wet, solid|1216.0|175.0|stress, sympathy, trust,|confident, vivid, nasty, sexy, sensual|YES, show me another video||1216.0|-175.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1NrZwbk3eZBKybN|20|I am with my romantic partner.|She's touching my chest.|At home in the bedroom.|We're cuddling and watching a war movie and she starts touching me.|I am not sure but it's an assuring touch, I am here. I have deep affectionate emotions towards you and I want to show you how I feel.|Yes, that would be okay.|Melting, Warm.|995.0|472.0|Affection, Compassion, calmness, trust, peacefulness, romance.|arousing.|NO, I would like to finish the survey now.||995.0|-472.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_55Bgh13JADKPdL3|20|a physiotherapist|my forearm|hospital or doctor surgery|having my wrist and forearm massaged|muscular issue that is being massaged|Yes, that would be okay.|cold, clinical|603.0|547.0|not sure|professional|NO, I would like to finish the survey now.||603.0|-547.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2trINkXQApmVJca|20|My partner|Lower back|At home|We're standing together, watching our son|It's a source of comfort and love.|Yes, that would be okay.|Rubbing. Loving. Comforting.|1218.0|700.0|At peace.|Comforting|YES, show me another video||1218.0|-700.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1j7csjaBq22rEVs|20|My husband.|My thigh.|Bedroom.|Me and my husband are talking in our bed.|My husband is trying to comfort me.|Yes, that would be okay.|Soothing and soft.|1133.0|1028.0|I feel comfortable.|The touch is comforting.|YES, show me another video||1133.0|-1028.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_W8SKHE9Igk4Z7zj|20|sister|Forearm|home|my sister is comforting me after a very tough time|For comfort|Yes, that would be okay.|Gentle, embracing, soft|986.0|968.0|it makes me feel secure and at peace|delicate|NO, I would like to finish the survey now.||986.0|-968.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1jZCCPOKzWhMOcs|20|a sister|The arm|in my sofa|We are talkin|to calm me|Yes, that would be okay.|Soft, some friction|1014.0|899.0|Calm, relaxed|Gentle, friendly, innocent|YES, show me another video||1014.0|-899.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1mPZqBE7P33ODIV|20|With my mother|In my right cheek|At home|He's caressing me gently and lovingly|Make me feel better|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Smooth and soft|1023.0|1005.0|Relief|Comfortable|YES, show me another video||1023.0|-1005.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2QDu2TImqMPaaux|20|My husband|My arm|in the lounge|Im upset and feeling overwhelmed.|To reassure me and make me feel safe.|Yes, that would be okay.|reassuring, stroking, slow|907.0|810.0|reassured and safe after a panic attack. My husband actually does this to help me focus/ground myself whist having a panic attack.|comforting and reassuring.|YES, show me another video||907.0|-810.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_12qXdclJG3RLHgz|20|My coworker.|The leg.|At work in the office.|One of my female coworkers rubs my leg without consent.|To show friendliness and intimacy, although it was not requested.|No, it would not be okay.|Rubbing, sweeping.|321.0|1083.0|Cautious, confusion, defensiveness.|Alarming, distressing, invasive.|NO, I would like to finish the survey now.||321.0|-1083.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3DowdWBx9BqsqjI|20|a friend or partner o family member|arms, neck, chee, hairs, legs|at bed, on the sofa, in a park under the trees|During a conversation the person is in a deep contact with the other person|Reassure o give love|Yes, that would be okay.|Friction, scratcing|853.0|857.0|distressed, disappointed|invasive , unpleasent|YES, show me another video||853.0|-857.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_umNYbGVyopamTjX|20|with my romantic partner|my hand|in my room with her|we are watching movie|to show me her love and maintain physical contact with me|Yes, that would be okay.|Stroking, irregular, Soft, smooth, Velvety and warm|1120.0|1130.0|I feel adoration, affection, desire, empathy|the touch is comforting, enjoyable, delicate, relaxing, sensual|YES, show me another video||1120.0|-1130.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3KNsuh3Wd18znbc|20|Partner|Arm|At home|I am upset and being comforted|It’s comforting|Yes, that would be okay.|Stroking and reassuring|842.0|799.0|Calm|Reassuring|YES, show me another video||842.0|-799.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_bjVV9ruqLH0judr|20|partner|hand|home|watching TV|Not sure|Yes, that would be okay.|tapping|921.0|440.0|gratitude|clean|YES, show me another video||921.0|-440.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2zwlIg2JRvSMfHI|20|my girlfriend|forearm|At home|we watch a romantic movie or just lie down|I think it's just a simple caress because I like that kind of touch|Yes, that would be okay.|Smooth, Slow, Warm, Intense, Hot,|958.0|581.0|relaxed, relaxed, comfortable, calm, affectionate|Intense, Warm, Sensual, Sexy, Erotic, Gentle|YES, show me another video||958.0|-581.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2VPyUxgxWRANSFf|20|un partner romanico|l'avambraccio|a casa.|mi accarezza il braccio|Attirare la mia attenzione|Yes, that would be okay.|Piumato|696.0|827.0|Calmo|Delicato|YES, show me another video||696.0|-827.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_42EuUUWRqKUSD7z|20|Significant other|My upper arm|Sitting somewhere with her|We are just talking about of days|It's soothing/conforting me|Yes, that would be okay.|Soft and smooth rubbing sensation. It's relaxing|1155.0|377.0|I feel relaxed, happy and validated|The touch is definitely soothing, relaxing and reassuring|YES, show me another video||1155.0|-377.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_2QflffDZsXedgTK|20|therapist|my back|on a couch|i am getting a physio therapy|to relieve muscle pain and stress|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|warm and fluttering|1224.0|712.0|at peace, relaxed|gentle and relaxing|YES, show me another video||1224.0|-712.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3PZ82KLOS9x6s5n|20|A family member|My arm|My house|We're sitting as I talk about an unfortunate event that just happened to me.|They're comforting me.|Yes, that would be okay.|Warm, comforting, smooth|1194.0|1184.0|I feel loved, content, connected, warm|Calming, comforting, tender, soothing|YES, show me another video||1194.0|-1184.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3JdPbHY9Qoa8761|20|a romantic partner|my back|at home in the bedroom|She is rubbing my back to ease me of exhaustion|to help me relax and get rest|Yes, that would be okay.|warm and embracing|1198.0|401.0|admiration and peaceful|Gentle blissfull and arousing|YES, show me another video||1198.0|-401.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3QMIiHMLtuMqfyQ|20|My mum|My arm|On a trip|We are on a trip and it's late at night and we're at the hotel we're staying at|I was sharing emotional things with my mum and this is how she showed support and that she was listening to me.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|COmforted, hesitant, awkward|254.0|1069.0|Weird, awkward, like i want to get out|Hesitant, awkward|YES, show me another video||254.0|-1069.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_ywreTaU4g80Tznr|20|A faily member|My back|In my home|My family member is touching in my back|To bother me|Yes, that would be okay.|Fast|822.0|699.0|normal|Annoying|NO, I would like to finish the survey now.||822.0|-699.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3GdoeXDKp6jDh6o|20|My mother|My back|In my family house|I am being consolidated.|They want to show me that they care and that they know how I feel. It is also a sign of Love and empathy.|Yes, that would be okay.|Warm, Consistent, Kind, Well Mannered, Friendly, Affectionate, Helpful.|875.0|1220.0|Peacefulness, sympathy, belonging, calmness, comfortable, trust, safe, hapiness|Warm, soothing, noticeable, impacting, friendly, comforting, calming, bonding.|NO, I would like to finish the survey now.||875.0|-1220.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1o4J7jLg0J9iYWC|20|A colleage|The arm|The office|The person is rubbing my arm|Make me feel uncomfortable|No, it would not be okay.|Rubbinng|370.0|376.0|Discomfort.|Creepy|NO, I would like to finish the survey now.||370.0|-376.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3nvDUvb4n4XEDhV|20|with my mother|my hand|in the house|my mom try to calm me down|to calm me|No, it would not be okay.|Friction, dry, hard|432.0|863.0|bad, hate|aggresive|YES, show me another video||432.0|-863.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3QRaugvwvCaZ6nv|20|my grandmother|my arm|in my grandmother house|she is cuddling me because she likes to do that|she wants to cuddle because im his grandson and she loves me|Yes, that would be okay.|calm, rubbing, nice, light, rubbery, slow, sweaty|1235.0|1235.0|calm, confort, trust, love, peace|clean, calming, conforting, friendly, gentle|NO, I would like to finish the survey now.||1235.0|-1235.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_11iHJxxpHi5SpDJ|20|partner|hand|standing with hand on the kitchen counter|it is soft gentle|to bring awareness to something|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|crawling, gentleness|990.0|1021.0|attentive|gentle and soft like|YES, show me another video||990.0|-1021.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3dFwHSisjdZxJo5|20|my mom|the hand|at home|we are talking|attention, embracing, calming|Yes, that would be okay.|holding, hugging, smooth, soft, warm|1170.0|1028.0|affection, calmness, comfortable, connection, empathy|calming, clean, comforting, soothing|NO, I would like to finish the survey now.||1170.0|-1028.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_5i1EiyfJ2g8XqqB|20|A colleague|The shoulder|At the office sat on my chair at the desk|I am working and the touch is part of a morning greeting|The person is being friendly and maybe a little flirtatious|Yes, that would be okay.|Gently, soothing, friendly, familiar, soft, caring, plesent|1003.0|901.0|Cared for, compassion, friendship, close, happy, nervous, embarrassed|Friendly, relaxing, tender, kind, welcome|YES, show me another video||1003.0|-901.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1gvft4wanwDFB5X|20|My (wanted to be) boyfriend|My leg|At his house|He's touching me erotically and softly|He wants to make me hot and keep on going more personally|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Beautiful, erotic, delight, pleasure|879.0|222.0|That someone really wants me, that I am loved, understood, cared|Calm, enjoyable|YES, show me another video||879.0|-222.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3R7xpIvEOmdtaqA|20|My significant other|My arm or leg|On the couch in the living room|I am watching a television show with my significant other while we cuddle and embrace.|It is to provide comfort for both her and myself|Yes, that would be okay.|Soft and comforting, reassuring, slow and passionate|1216.0|188.0|This touch makes me feel loved and cared for, a reminder that someone is close by for me.|The touch is comforting and loving. It is reassuring and caring.|YES, show me another video||1216.0|-188.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_SHU6o4vg2wtdeCJ|20|A family member|My fore head|in the kitchen|My son does come to the kitchen while I am busy preparing meals, and he will usually touch my forehead or cheeks, just for fun.|I guess just for the fun of it. I will sometime ask him in jokes if he needs inspiration for his work by touching my cheeks or forehead.|No, it would not be okay.|Rubbing|1188.0|700.0|Admiration and affection|Friendly and warm. It promotes bonding between me and my son.|YES, show me another video||1188.0|-700.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3nTUTC788Ccdl7C|20|A family member|My arm|At home|One of my parents is trying to comfort me when I'm nervous|To make me feel better and at ease|Yes, that would be okay.|Soothing, Warm, Lukewarm|1079.0|323.0|Calm|Welcomed|YES, show me another video||1079.0|-323.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_33ydPS7TOy0F0ip|20|a romantic partner|my lower arm near my wrist|Inside a car lying quietly in a parking lot|We are having a very personal conversation where they mention something very deep|They are trying to comfort me by rubbing my arm continuously|Yes, that would be okay.|The romantic partner has very gentle and soft hands. It is soothing but also a little painful|889.0|695.0|It makes me feel comfortable about myself and the trust I have towards my romantic partner|gentle and soothing but also stingy  and a bit sore|YES, show me another video||889.0|-695.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_URUj75eBgbSqkqR|20|A friend from college|My upper back|We're in a hallway at our university|I failed an exam that my friend passed|They are trying to soothe and console me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|smooth, slow, warm, rubbing, stroking,|1046.0|1111.0|I feel: comfortable, fragile, gratitude, relief, trust, safe, vulnerable|The touch is comforting, calming, gentle, friendly, pleasant, reassuring, relaxing, soothing|NO, I would like to finish the survey now.||1046.0|-1111.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3NyvIp2mpPRmDQ7|20|my mom|my shoulder|seeing my most import grade at school|she is touching me that way to show her sorryness for me|to comfort me|Yes, that would be okay.|sadness, warm,soft, smooth, intense|807.0|1019.0|it makes me feel comforted, sad, happy at the same time and soft|very soft, comfortable, meaningful, painless and smooth|YES, show me another video||807.0|-1019.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1Qhz6etxPJ2v0FT|20|a colleague|my back|in class|I'm nervous about something|This person wants to comfort me, but we're not close. Her touch is supposed to calm me down, but it's nervous and hesitant|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Catching, Rubbing, Fast, Mechanical, Patting|734.0|873.0|Agitation, Comfortable, Wonder, Worry, Empathy|Calming, Comforting, Relaxing|NO, I would like to finish the survey now.||734.0|-873.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_22zbhZBQKNJDGwp|20|My Grandmother|My grandmother is touching my arm|At my grandmother's house|We are in a comfort situation|The intention is to encouraging me|Yes, that would be okay.|Warm, tender, comfortable, sensitive, slow, appropriate.|1057.0|1069.0|I feel stronger, encouraged, self conscious, empathy, affective.|I feel stronger, encouraged, self conscious, empathy, affective.|YES, show me another video||1057.0|-1069.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1N2oW2rO24TxdIB|20|I am with my parent.|My left arm.|At home.|We talked and they reassured me.|To make me feel listened, reassured and comfortable.|Yes, that would be okay.|A bit awkward. Motherly. Sweet.|1224.0|1142.0|Happy|Comforting and warm|NO, I would like to finish the survey now.||1224.0|-1142.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_1nU86cUqIIOvX6e|20|my partner|my arm|in the living room|they are massaging me|to just comfort me|Yes, that would be okay.|Gentle, rubbing|1136.0|1095.0|loved and calm|pleasant and comforting|YES, show me another video||1136.0|-1095.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_22zBJZgaeHa0QvK|20|My boyfriend|Top of my head|On the bus|He's rubbing my head and calling me goodboy|Make me feel happy and loved|Yes, that would be okay.|Weird|734.0|712.0|Loved|Bonding and calming|YES, show me another video||734.0|-712.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3qO199bXon5J55j|20|a friend|my hand|at home|we are watching a movie and my friend touches my hand|just to show affection|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|warm|990.0|416.0|compassion|soothing|YES, show me another video||990.0|-416.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
R_3KOslqeuML0aD59|20|romantic partner|My neck.|In the bedroom.|She's just touching the back of my neck, like that. I'm feeling touching my hair also.|Caring. Comfort. Love.|Yes, that would be okay.|It's just soft and gentle.|1101.0|499.0|I feel affection, love, protection and caring.|Calming, comforting, relaxing and sensual.|YES, show me another video||1101.0|-499.0|horizontal hand|hand|horizontal|3|strong|hand horizontal 3 strong
