ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_10BeLrOHcxPh27P|24|Girlfriend|She's touching my back and my upper arms|In my home, living room|She's admiring my body|She's showing me how she likes me and the way I look|Yes, that would be okay.|Tickling, intense and kind of hot|1093.0|214.0|Love, Admiration, Happiness, Arousal, Adoration, Delighted, Desire, Romance|Enjoyable, Arousing, Calming, Enjoyable, Erotic, Luscious, Intimate, Sensual|YES, show me another video||1093.0|-214.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_3Emb439AnlMGu73|24|A family member, a romantic partner|Forearm, Upper arm, Back, Shoulder, Hand|At home, in nature|I am being comforted|Comforting, cheering me up|Yes, that would be okay.|Pressing, rubbing, stroking, friction, warm, rhythmic, slow, smooth, soft|1055.0|671.0|Affection, belonging, calmness, comfortable, compassion, connection, embarassment, empathy, fragile, love, peacefullness, relief, sympathy, tense|Bonding, calming, comforting, delicate, meaningful, pleasant, reassuring, relaxing, soothing, warm|NO, I would like to finish the survey now.||1055.0|-671.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_svSG6wO7vlc9Tax|24|a family member|my ankle|outside the garden|i have just fallen and sprained my ankle so a family member is trying to soothe that part|to soothe my sprained ankle|Yes, that would be okay.|compressive and intense|450.0|408.0|numb|comforting|YES, show me another video||450.0|-408.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_1qUqXEnI0fMqQ5Q|24|a collègue|my arm|at work|I tell a sad story about me|she want to reconforte me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|abrasive|793.0|438.0|encouraged|confortable|YES, show me another video||793.0|-438.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_1jlXhUwgQhg7p5D|24|a family member or my partner|shoulders, hand, arms|at home|someone is rubbing my body|cheer me up, perhaps give a bit of a massage after work, or try to warm up my body after coming home from perhaps a cold weather that is outside|Yes, that would be okay.|gentle, warm stroking|735.0|1006.0|cared for|warm and welcoming, soothing, relaxing|YES, show me another video||735.0|-1006.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_sjaVwcEvcEgU2Mp|24|a family member|should or arm|home|Talking about recent events|Reassuring|Yes, that would be okay.|Rubbing, Pleasant, Calming|886.0|1168.0|Empathy, Calmness, Sadness|Strong, Relaxing, Reassuring|YES, show me another video||886.0|-1168.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_OwkCEABeqO7MbSh|24|husband|leg|at home|husband is massaging leg|comfort, relaxation|Yes, that would be okay.|relaxing|1026.0|1214.0|relaxed|purposeful|YES, show me another video||1026.0|-1214.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_22zBJZgaeHa0QvK|24|My boyfriend|My hands|Outside|It's winter and we're cold|Warm me up|Yes, that would be okay.|Aggresive|716.0|748.0|Agitation|Aggresive but lovely|YES, show me another video||716.0|-748.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_WeTyPpa61LC9zmF|24|My partner|My back|At home|My partner is rubbing my back to make me feel better|Relieving back pain, affection|Yes, that would be okay.|Dragging, friction, diffuse|995.0|547.0|Affection, contentment, delighted, gratitude|Bonding, comforting, enjoyable, relaxing, soothing|NO, I would like to finish the survey now.||995.0|-547.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_3nwKQ6AHD3eEtpB|24|A friend|My back|At my friend's house|I am telling my friend about a breakup with my boyfriend and I am crying|My friend touches my back like this to comfort me|Yes, that would be okay.|Rubbing|1218.0|1200.0|Calmness|Calming|YES, show me another video||1218.0|-1200.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_2bIbExmfJKBUymC|24|friend|back|hospital|sad news|to try and calm me let me know they are here with me|Yes, that would be okay.|rubbing with a slight pressure|353.0|1093.0|it makes me feel comfore to have a friend with me in a time of need|the touch is confident and comforting|NO, I would like to finish the survey now.||353.0|-1093.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_DOSRaaV8HvYUyJP|24|A family member|On my leg|On the sofa|We're talking|The family member is trying to make a point of having understood my opinion and being there for me|Yes, that would be okay.|Stroking, localized, intense|657.0|665.0|Nothing in particular|A bit intense, and also reassuring|YES, show me another video||657.0|-665.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_6E8NRvQ4wPiPicF|24|A cosmetician|Face, Arms or legs|In a treatment room|I am getting a beauty treatment and the cosmetician is rubbing cream or lotion on me|To moisturize my skin|Yes, that would be okay.|massaging|710.0|954.0|Neutral|gentle but firm|YES, show me another video||710.0|-954.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_sLKi2aFvrL442ch|24|Romantic partner|Hand|Bedroom|Chilling|Wanting to ask something|Yes, that would be okay.|Friction|478.0|1066.0|Desire|Noticeable|YES, show me another video||478.0|-1066.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_1IsIohbnG2HKNsv|24|again, a female friend of mine|could be my arm, my forearm, my thigh or even my belly|in a cold place|I'm saying to my friend that I'm cold and have goosebumps and I'd like to get warm.|To get rid of the goosebumps and warm a bit given part of my body.|Yes, that would be okay.|intense rubbing with quite a lot of friction and pressing, creating warmth|1201.0|740.0|I immediately start feeling warmer and better, a feeling of relief is also there.|enjoyable, warm and relaxing|YES, show me another video||1201.0|-740.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_3mgvB7BNjUHIFLd|24|A nurse|My upper arm|In a doctor's office, clinic, or pharmacy.|The nurse is preparing my arm for an injection by rubbing the area with a disinfecting wipe.|The nurse rubs the area to clean it and avoid any infection from the needle that will vaccinate me against a disease.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Quick rubbing with some friction.|504.0|680.0|I feel a little uncomfortable because I know what to expect.(the needle).|A bit uncomfortable, particularly because the wipe is usually cold.|NO, I would like to finish the survey now.|Thank you! That was interesting, and I hope I wasn't too repetitive in my replies.|504.0|-680.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_51kvk9KYuo3iErT|24|A romantic partner|My genital area|In the bedroom|We’re engaging in a sexual activity|To arouse me and make me feel good|Yes, that would be okay.|Rubbing, hot, soft, smooth, moist|964.0|431.0|Amusement, love, romance, excitement|Exciting, thrilling, pleasant and erotic|YES, show me another video||964.0|-431.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_1g5EMRsRBjgIPiV|24|alone|leg|bedroom|I am rubbing my leg because it's itchy|scract the itch|Yes, that would be okay.|rubbing|1015.0|1220.0|relieved|calming, satisfying|YES, show me another video||1015.0|-1220.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
R_W2jteDmtFbSIlwd|24|A sibling|My arm|At home|They are trying to annoy me because I'm frustrated with the way they're acting.|They are trying to grab my attention in a rough manner because they know they're upsetting me.|No, it would not be okay.|Rough, burning, rubbing sensation that is coarse and persistent.|365.0|220.0|It makes me feel angry and frustrated.|The touch is aggressive and unpleasant, which makes it uncomfortable.|YES, show me another video||365.0|-220.0|horizontal hand|hand|horizontal|18|strong|hand horizontal 18 strong
