ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_1cZIt6kgCxG5TgM|16|doctor|back|hospital|doctor is checking for muscle tenderness|finding something wrong with my back muscles/bones|Yes, that would be okay.|slightly creepy if done in a social situation|508.0|518.0|creeped out|intrusive|NO, I would like to finish the survey now.||508.0|-518.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_3rU6X9wMQqkgock|16|A friend|My back|At School|We're in class, being bored during a Philosophy lesson|There's no real intention or purpose in touching me in that way, just friends being bored an teasing each other|Yes, that would be okay.|Soft, weak and scratchy|997.0|399.0|That touch makes me feel trusted and important to the other person|This touch is delicate and bonding|NO, I would like to finish the survey now.||997.0|-399.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_D76RCVmuatCBuRr|16|my child|my arm|in my home|my child is trying to get my attention|he is trying to get my attention to get me to help him with something.|Yes, that would be okay.|poking, pulling, inquisitive, light|1004.0|358.0|calm, loved, wanted,needed|sweet, loving,  attention grabbing, friendly|NO, I would like to finish the survey now.||1004.0|-358.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2U3CGjiIfYHvnmQ|16|Therapist|Arms|Therapist office|I’m feeling a bit stressed or uneasy so the therapist is trying methods to calm me down.|Calm my nerves|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Rubbing|685.0|689.0|Calmness|Relaxing|NO, I would like to finish the survey now.|6126cae05daeb0892cc63d7d|685.0|-689.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_BLKOepYKZBiCEdH|16|A Child|My forearm, similar to in the video.|Sitting at home on my couch.|My daughter is rubbing my arm with her finder|It would be to discover something, like seeing a small scratch of a freckle.  My daughter would be attempting to see what it felt like while asking what it was.|Yes, that would be okay.|Soft and dragging.  Mechanical and rhythmic.  Stroking.|1095.0|730.0|I would feel affection and happiness that I could share that moment with my daughter.  Happiness is another work that comes to mind.|The touch is purposeful and relaxing.  It would also be delicate and comforting.|YES, show me another video||1095.0|-730.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_8qTaGUXnuMKAtSV|16|a close family member|my face|in the street|My mom is cleaning something of my face|To improve my looks and clean me|Yes, that would be okay.|Patting, lukewarm, persistence|1044.0|1046.0|I feel affection for my mother gesture|comforting, friendly, gentle|YES, show me another video||1044.0|-1046.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1l3ijZPvTLN5b0L|16|Romantic Partner|My arm.|At home, on the sofa again.|He's next to me, doing this, even though I don't like this type of strong press over my arm.|Getting attention very likely.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Compressing, bumpy, textured and robust.|746.0|1216.0|Craving and a bit Vulenerable.|Aggressive and a bit uncomfortable and vague.|YES, show me another video||746.0|-1216.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1PaQHSxM7ZF7CWY|16|Partner|Leg|Home|Sat on the couch watching tv|Harmless flirting to get attention.|Yes, that would be okay.|Gentle and playful.|931.0|583.0|Loved and wanted.|Safe|NO, I would like to finish the survey now.||931.0|-583.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2dt4msRwiuGoozF|16|a romantic partner|my arm|at home|We are watching movie and im begin touched pretty same as on video but maybe slower|to relax me|Yes, that would be okay.|sweeping, poking, patting, strong, tense|693.0|875.0|a bit weird , confused|aggresive, dominating|YES, show me another video||693.0|-875.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1GD0eDHswlbgti1|16|Acquaintance|Arm|At work|They are trying to get my attention|They are trying to get my attention, to ask a question but I am in another meeting|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Intimate, annoying, sweeping, strong, abrupt, intense|359.0|1013.0|Weirded out, disturbed, uncomfortable|Creepy, demanding, intimate, intense, purposeful|NO, I would like to finish the survey now.||359.0|-1013.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_6o5k3NzhaeEXq93|16|My husband|My arm|On the sofa|He is trying to get my attention|To gently get my attention|Yes, that would be okay.|Intentional, confident, gentle and firm|917.0|820.0|Comforted but alerted|Comforting yet confident and intentional|NO, I would like to finish the survey now.||917.0|-820.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1T6VcYU7xHzHuwh|16|Son|Arm|Home|Playing pretend doctors and nurses|Making me better|Yes, that would be okay.|Rubbing, soft|1047.0|1198.0|Happy|Good, nice|NO, I would like to finish the survey now.||1047.0|-1198.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2AHyU4N6qrYqUgB|16|A romantic partner|Arm|At home|The person is touching me to get my attention|To get my attention|Yes, that would be okay.|Intimate, intense, persistent, rubbing|960.0|944.0|I feel confused but comfortable with it.|The touch is enjoyable and attention grabbing|NO, I would like to finish the survey now.||960.0|-944.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1PTNnnOEapLH1kW|16|A doctor|My arm|In an examination room or doctor's office|They are applying pressure to my arm while rubbing up and down|To diagnose or to gently massage|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Pressing and rubbing|1023.0|948.0|Compliant|Impacting|NO, I would like to finish the survey now.||1023.0|-948.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2ZJmw6YjNXnipqd|16|A romantic partner|My arm|At home, sitting on the couch|We are sitting on the couch watching a movie|Grab my attention and show affection|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Rubbing, Friciton, Warm|903.0|465.0|Comfortable, Excitement, Love|Attention Grabbing, Bonding, Exciting, Intimate|NO, I would like to finish the survey now.||903.0|-465.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_yljKaNqPv6IBN6N|16|A friend|Upper arm|Outside at a concert|The music is loud, we are dancing and singing|They want to get my attention to give them water or they want to show me something|Yes, that would be okay.|Sweaty, friction, poking, stroking, consistent, firm, localized, rhythmic, strong|960.0|805.0|Cautious, compliant, connection, curiosity|Attention grabbing, confident, demanding, distracting, friendly, intriguing, invasive, noticeable, purposeful|NO, I would like to finish the survey now.||960.0|-805.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2zbChN6cq6okkhW|16|daughter|hand|at home|daughter wants to ask for something|she wants to take my attention|Yes, that would be okay.|Poking|553.0|783.0|wonder|freindly, provocative|YES, show me another video||553.0|-783.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2zc2ChWOg16yv1A|16|a romantic partner|my arm|at home|My romantic partner touches my arm exactly as shown in the video at her/my home|out of curiosity, just for fun|Yes, that would be okay.|Very gentle and soft|974.0|890.0|I feel kinda suprised but at the same time I can feel the affection from my love interest|The touch is very gentle and tender|NO, I would like to finish the survey now.||974.0|-890.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1CyJPWClhg5kfv1|16|a romantic partner|my neck|chilling on sofa|watching some video on tv or a film on netflix.|maintain physical contact in a relaxing situation|Yes, that would be okay.|rough and intense. slightly insistent|903.0|859.0|relaxed, linked to my partner|Arousing, Intense, Intimate|YES, show me another video||903.0|-859.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1dh8XoEwAPKSwLX|16|A romantic partner|Forearm|In my office|My arm is being gently rubbed|To get my attention|Yes, that would be okay.|Gentle, tingly, sweeing, stroking, textured|1235.0|968.0|Affection, belonging, happiness|Comforting, blissful, relaxing|YES, show me another video||1235.0|-968.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2zYBMKHq8zAcou3|16|A romantic partner|My arm|At home|I'm sleeping or dozing, not paying attention|Waking me up or bringing me back to reality from daydreaming|Yes, that would be okay.|Insistent, firm, repetitive|750.0|857.0|Neutral, aware, more alert,|Persistent, firm, repetitive|NO, I would like to finish the survey now.||750.0|-857.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2axRIPqccerXrFf|16|child|face|home|playing with a kid|playing|Yes, that would be okay.|playful; childish|855.0|543.0|playfull|playfull|NO, I would like to finish the survey now.||855.0|-543.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1gnYrt2xb7L2sBS|16|A professional|forearm|At a doctor's office|A doctor is conducting a check-up|For diagnosis|Yes, that would be okay.|Rubbing|993.0|1058.0|Thrilled|Purposeful|YES, show me another video||993.0|-1058.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1rCxdVd6W9GU0EK|16|a good friend|my hand|university|we're spending our break time in leisure together|to get a reaction|Yes, that would be okay.|rhythmic, persistent friction|819.0|704.0|calmness|vague|YES, show me another video||819.0|-704.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_25Zqgz9JAzXhIE3|16|With my wife|My hip|In our house|She's trying to tease me to do something else.|She is probabl trying to get my attention.|Yes, that would be okay.|Gentle, Tense, Poking|988.0|426.0|Comfortable, Desire, Safe|Friendly, Pleasant|YES, show me another video||988.0|-426.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1n1RJrFzxGn5qxG|16|a partner - girlfriend|chest|in my living room, household|The girlfriend is scrubbing or rubbing my chest in a romantic way|to make me feel better and loved|No, it would not be okay.|sexy, soft, gentle, pleasant|704.0|329.0|loved|calming, romantic, gentle, private|NO, I would like to finish the survey now.||704.0|-329.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_vAjbPUN0Wmhr0mR|16|I am with a physician.|The physician is touching my forearm.|We are at a healthcare facility.|I was going for a regular check-up and to get my vitals checked.|To check my vitals.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|The touch is pressing and it`s quite chilly.|748.0|992.0|This touch makes me feel uncomfortable.|The touch is cold and purposeful.|NO, I would like to finish the survey now.||748.0|-992.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_6kWHlGzADxK1IGJ|16|My son|Upper arm|At home|My son is asking me about something he wants, either a toy or a specific snack|Establishing contact, getting attention, being coy, trying to convince me to do something|Yes, that would be okay.|pressing, lightly pushing, rubbing, harsh, solid|833.0|1095.0|amusement, slight irritation, a bit tense, empathy, connection|persistent, intensive, a bit unpleasant, bonding, noticeable|YES, show me another video||833.0|-1095.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_RkxmKntVshLsnQt|16|my wife|my neck|at home|she tries to relax me|i feel anxious an tries to relax me|Yes, that would be okay.|romantic|1186.0|696.0|i feel lovable|soft|YES, show me another video||1186.0|-696.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_27xwQoDukkE7DI2|16|a child|forearm|at home|being touch with just one finger|wanting attention|Yes, that would be okay.|gentle poking|825.0|619.0|addressed|purposeful|YES, show me another video||825.0|-619.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1pst6ESI5zFgeKl|16|My sister|My neck|At my sister's place|They are helping me calm down after I've had an anxiety attack.|I find it calming and relaxing.|Yes, that would be okay.|Minimal tension rubbing.|857.0|859.0|Calm and relaxed.|Relieving|YES, show me another video||857.0|-859.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1hXXVXPMdffEG7E|16|a child|arm|kitchen|kid is just touching while trying to get attention|kid is just touching while trying to get attention|Yes, that would be okay.|rough pressing and rubbing|644.0|859.0|annoyed|irritating|NO, I would like to finish the survey now.||644.0|-859.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_BE88pSNRFjc7YI1|16|Romantic partner|upper arm|at a restaurant or cafe|touching my arm, could be on the current topic being discussed|showing affection and support, it could be that I am stressed about something|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|I would say embracing, patting and poking|637.0|533.0|affection, calmness|bonding and gentle|YES, show me another video||637.0|-533.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_31hdqywl2BQe6DP|16|a romantic partner|your hand|at a café|They are caresing me|To arouse me|Yes, that would be okay.|Burning Melting  Rubbing|1149.0|875.0|Affection Desire|Bonding Sensual, Sexy|NO, I would like to finish the survey now.||1149.0|-875.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2bW8IGS38WoIxB2|16|Partner|Arm|At home|Someone is aggressively pressing their finger into my arm|To get my attention or stop me doing something|No, it would not be okay.|Aggressive, angry, pain, painful, mad|368.0|473.0|Sad, hurt, alone, unloved, angry, mad, frustrated|Painful, angry, provoked|YES, show me another video||368.0|-473.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2pJHUahBlIleP2h|16|a friend|hand|at my house|my friend wants to show me a cool trick with human body she just learnt|to show a trick|Yes, that would be okay.|pressing, stroking, intense|678.0|716.0|surprised|suspicious|YES, show me another video||678.0|-716.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1gqBXBUfPnNFwp5|16|Im alone|My neck|At my home|I am at the computer answering this survey while i am waiting for my lunch.|Making me calm.|Yes, that would be okay.|Compressing, friction, Pressing Consistent, Light, Localized|892.0|857.0|Calm, Excitement|Arousing, calming ,sensual|NO, I would like to finish the survey now.||892.0|-857.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1MKk1Y7B4kDaiuo|16|a stranger|the arm just as shown in the video|at a safe place (but not at home)|the stranger and I are talking|the stranger is trying to comfort me (but its not comforting at all - because it's not a soft touch)|I don't know.|pressing and rubbing at the same time. moving (skin).|436.0|811.0|disappointed and a bit scared ... the intention to comfort me failed miserably.|uncomfortable and annoying.|YES, show me another video||436.0|-811.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2z7vp3gScUyFVaw|16|a friend|forearm|at work|having argument|to irritate me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|intense|371.0|698.0|disgust|aggressive|YES, show me another video||371.0|-698.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_TuqhubAmxhE9A2t|16|a child|arm or leg|in a playground|i'm distracted scrolling through my phone|child wants my attention|Yes, that would be okay.|smudging, pressing, friction|698.0|1114.0|nothing in particular|the touch in endearing|NO, I would like to finish the survey now.||698.0|-1114.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1lcSXySfnZnwO04|16|a child|my arm|a park|We are at a playground.|The child is trying to get my attention.|Yes, that would be okay.|The touch is deliberate and rather heavy.|393.0|1033.0|somewhat annoyed|uncomfortable|YES, show me another video||393.0|-1033.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_3MldNca1LM04kv3|16|my friend|my back|at a restaurant|we are having a dinner|just to make comfortable|Yes, that would be okay.|it is relaxing and the other person touch my back or my hand just for fun|1021.0|692.0|i feel strange because is not ususal but because is my best friend it is okay|cozy|YES, show me another video||1021.0|-692.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_31TLRnPljILsSHl|16|A family member|forearm|at home|my sister is petting my forearm|To give me massages and relax|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Pressing and smooth|950.0|775.0|Happiness and very comfortable|Calming and pleasant|NO, I would like to finish the survey now.||950.0|-775.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_QccPgCVgU1lJU3v|16|romantic partner|my arm|at home|I am napping on the couch, and my partner is waking me up softly|My partner wants to wake me up from a nap on a weekend afternoon|Yes, that would be okay.|Caring, warm, soft, light|1202.0|188.0|affection, love, joy, peacefulness, trust|calming, comforting, delicate|YES, show me another video||1202.0|-188.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2ZDOu2ZxRb2teGX|16|My partner|My thigh|At home, on the sofa|Me and my partner are watching a movie.|In the situation I described above, most likely sexual.|Yes, that would be okay.|Squeezing, strong, tense, tough, cold.|450.0|1235.0|Cautious, confusion, discomfort, indifference, weird.|Aggressive, annoying, weird, creepy.|YES, show me another video||450.0|-1235.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2fDsDUDeNyC5iSf|16|grandmother|upper arm|watching move at home|normal relaxing time at home watching|habit, need of connection|Yes, that would be okay.|ticking, rubbing, patting, warm,|1011.0|999.0|adoration, comfort,|calming, gentle,|NO, I would like to finish the survey now.||1011.0|-999.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_3Ed8gihG4bjF1lh|16|my mom|mid-back|at the store|my mother is asking me a question|to get your attention while showing affection|Yes, that would be okay.|comforting, attention grabbing and affectionate|1206.0|476.0|safe|pleasant|NO, I would like to finish the survey now.|6149a45b3d738d7cdc7f930c|1206.0|-476.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_d7i4rOasSfcOhuF|16|a friend|your arm|a public area like a cafe|touching and stroking of the arm|seems to be consolidating, trying to cheer some one up|Yes, that would be okay.|poking, stroking, pressing, irregular|476.0|1047.0|empathy and sympathy, comfort, pity|meaningful, soothing, purposeful|NO, I would like to finish the survey now.|63e51c5944ed0ec264f88834|476.0|-1047.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2z8vy6XOVkDF8Qj|16|my mother|stomach|at home|My mother is rubbing cream on my stomach|herbal cream for body/ muscle pain|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|rubbing moisturizing slight pressure massaging|807.0|282.0|relief content|comforting, confident|YES, show me another video||807.0|-282.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_3GdoeXDKp6jDh6o|16|A close friend|My cheeks|On my university campus|I have been told that my skin looks good and they want to check it out.|My friend wants to feel the texture of my skin, as they think it looks nice and smooth. It feels a bit intimate, but I am fine with that.|Yes, that would be okay.|Friction, pushing, pressing (a bit of pressure was applied), smooth|779.0|405.0|Comfortable, safe, trust, excitement, calm, amused, relaxed|Confident, intimate, Arousing, Noticeable, Warm.|YES, show me another video||779.0|-405.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_22S6QYYp1ZKRWTh|16|A stranger|my arm|on public transport|I'm riding the bus and a stranger sat next to me and touched my arm like the video.|I have no idea, and it is creepy.|No, it would not be okay.|creepy, dragging, sweeping, stroking,|327.0|301.0|stress, anxiety, disgust, offended|annoying, creepy, distressing, suspicious|YES, show me another video||327.0|-301.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2uUTUIpnHOTlUq1|16|A colleague|Hand|At work|It feels weird being touched like that. It feels like something your romantic partner would do and not colleague.|To make you feel good or to be attracted to them.|No, it would not be okay.|Smooth|1032.0|1020.0|Romance|Calming|NO, I would like to finish the survey now.||1032.0|-1020.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2396Cfgad0yexw3|16|a masseuse|my feet|at a spa|I am sitting on a chair with my feet elevated and the masseuse is sitting in front of me and rubbing my feet.|The purpose is to massage my feet because I've been in pain.|Yes, that would be okay.|Gently rubbing|998.0|1008.0|I feel relief|The touch is relaxing|NO, I would like to finish the survey now.||998.0|-1008.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_2zcENw1WehfDCOp|16|A doctor|Lower arm|In the doctors office|They are checking my blood|To take blood|Yes, that would be okay.|Uncomfortable, vulnerable, nervous,|407.0|771.0|nervous, scared, shy, vulnerable, determined|Uncomfortable, purposeful, annoying and warm|NO, I would like to finish the survey now.|616d631dbb3ae2e1503d8c11|407.0|-771.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_3Jh21LB3YyjQfzB|16|Family member|arm|In the home|Socialisng|To get attention|No, it would not be okay.|Pressing Annoying|238.0|646.0|Aggrivated|Unpleasant|YES, show me another video||238.0|-646.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_3R7xpIvEOmdtaqA|16|A nurse or doctor|My inner forearm|A doctor's appointment getting blood tests done|The nurse is applying pressure and rubbing with wool soaked with a numbing agent|To numb the area with the numbing agent, preparing me for my blood to be taken|Yes, that would be okay.|Aggressive, purposeful, necessary|405.0|813.0|It makes me feel a little scared but overall not much|It feels like it is done with purpose by someone I can trust|YES, show me another video||405.0|-813.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1rIDk5ujQBowJ82|16|a friend|she is touching my left forearm|a class|she is rubbing my forearm with her index finger|she wants me to focus on her maybe, so she is rubbing my arm|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|it is slightly calming while she is doing it|948.0|1176.0|I feel more relaxed after her touch|fine, but why not with full hand?|NO, I would like to finish the survey now.||948.0|-1176.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_3PhO9fg9SLT8BTP|16|a child|face|home|playing with my face|fun|Yes, that would be okay.|Poking|924.0|240.0|Amusement|Annoying,|NO, I would like to finish the survey now.||924.0|-240.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_3RqHR92Ki4hdWxc|16|A child|My hand|Sitting in my chair|My nephew is trying to get me to get up and play with him.|To get me to get up from my chair.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Friction, stabbing|585.0|1038.0|Annoyed.|Unpleasant.|NO, I would like to finish the survey now.||585.0|-1038.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_WqecxNYS1I3VNzr|16|girlfriend|cheek, arm, leg|in bed, in the park, at the bus|talking, joking, laughing, gossiping|she wants to catch my attention, or just have playful time|Yes, that would be okay.|light, delicate, rubbing, soft, tickling|1214.0|1019.0|I feel symapthy, joy, happiness. I also feel carefree, it is a stress-reliever|The touch is arousing, attention grabbing, calming, friendly, enjoyable, relaxing, pleasant|YES, show me another video||1214.0|-1019.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1qUqXEnI0fMqQ5Q|16|a family member|my hand|at his home|he comes next to me and touching me|show me he's here for me|No, it would not be okay.|rubbing, soft,|399.0|970.0|unsafe and embarassed|strange, not delicate, insisting|YES, show me another video||399.0|-970.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_1Q6f21wTmOIodNz|16|Girlfriend|A bump on the skin|Home|Touching something irregular on the skin|Investigate|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Rough|519.0|386.0|Aware|Intimidating and unsettling|YES, show me another video||519.0|-386.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_22Yvp6KDZmOclea|16|my child|my leg|in the kitchen at home|my son wants my attention and rubs my leg in order for me to acknowledge him|To gain my attention|Yes, that would be okay.|It would catch me of guard and I would feel shocked|703.0|1217.0|I would feel irritated at this as it would distract me from what I am doing|Cold and uncomfortable|YES, show me another video||703.0|-1217.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_yWHokgKjJxgWU7v|16|Doctor|My tummy|At the gp's surgery|I'm being examined|To check for something|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Pressing, fleshy, searching|631.0|799.0|Focused, submissive, tense|Distracting|YES, show me another video||631.0|-799.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_a3ow7MkLYfL28Rb|16|My girlfriend|Hand, head, back|In my home/ in my room|It' afternoon or evening and we are chilling together|She want to show me love, she want to make me feel relaxed.|No, it would not be okay.|chilly, sweaty|1142.0|1166.0|I feel someone is loving me and care about me.|Comfortable and warm.|YES, show me another video||1142.0|-1166.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
R_22zBJZgaeHa0QvK|16|My boyfriend|Arm|At his house|He's massaging me|I've some muscular problems so he's giving me a massage|Yes, that would be okay.|Firm|1154.0|601.0|Cool|Affirming|NO, I would like to finish the survey now.||1154.0|-601.0|horizontal finger|finger|horizontal|9|strong|finger horizontal 9 strong
