ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_VUbWwDwTSIBxvKp|10|A close friend.|Touches my shoulder.|At the bar.|I am at the bar, with another 4 friends. Suddenly one of them touches my shoulder repeatedly.|The person's intention is to call for my attention to show me something happening at the bar.|Yes, that would be okay.|I would describe the touch as consistent compressing, rhythmic and tense.|913.0|1152.0|This touch makes me feel a little stressed out and agitated, but also curious.|The touch is impacting, demanding and confident.|NO, I would like to finish the survey now.|Thanks for letting me participate. I would feel free to do one or two more videos but i don't have time for more, unfortunatly. Good luck for the study.|913.0|-1152.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3ftT2hZfSj4Sk01|10|Child|My Face|At Home on the sofa.|I am watching sports and not paying attention to the child.|She wants me to pay attention to her so she can show me, what she is busy doing.|Yes, that would be okay.|Its a consistent wet little hand that is either poking or hitting on my face everytime I do not pay attention.|354.0|682.0|I feel a connection and a deep bond filled with admiration.|The touch is repeatedly so its a lil annoying as it is an attention grabbing or poking touch.|YES, show me another video||354.0|-682.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_12qXdclJG3RLHgz|10|My friends.|Back of the head.|In a bar with my friends.|We're talking and one of my friends touches the back of my head.|To show friendliness.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Pressing, pushing.|867.0|867.0|Calmness, contempt, happiness.|Calming, friendly.|YES, show me another video||867.0|-867.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2dmgsRm7iClyQpb|10|Mom|Arm|Hospital|Getting ready for surgery|To calm me down|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Weird|703.0|996.0|Uncomfortable|Distressing|NO, I would like to finish the survey now.||703.0|-996.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_08wUIpvRn6Ei28p|10|a colleague|Your arm|The workplace/office|I am upset because I was involved in an altercation with another colleague|To give comfort|Yes, that would be okay.|pressing, patting, comforting, consistent, warm, rhythmic|1224.0|1010.0|comforted, vulnerable, affection, relief|pleasant, calming, friendy, gentle|YES, show me another video||1224.0|-1010.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3DowdWBx9BqsqjI|10|a friend|back|at work, around with friends|don't know , the tuch is very strange|maybe giving some comfort o reassure the other person|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|rhytmic, hard, fast, powdery, pressing, slapping|529.0|1071.0|Insecure, nervous|aggresive, vague, provocative|NO, I would like to finish the survey now.||529.0|-1071.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2VBKBP0AFmp0K7N|10|my wife|head|at home|She taps my head a couple times.|She praises me.|Yes, that would be okay.|reassuring|1108.0|329.0|glad|comfortable|NO, I would like to finish the survey now.||1108.0|-329.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_1ILsGAlx8INwsgp|10|girlfriend|genital area|bed|sex|I don't want to sound dirty but I could only see this touch being used in a sexual manner around the genitals|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Catching or hugging with the hands almost|918.0|355.0|I feel quite connected and affectionated|pleasant and relaxing|NO, I would like to finish the survey now.||918.0|-355.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2xQd0NxfAjFPgfA|10|A member of a family|An arm|At home|Talking with grandma|touching an grabbing a hand like that can be a sign of closeness with a relative.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Soft, warm|1231.0|559.0|affection, calmness, peacefulness|Comforting, Delicate|YES, show me another video||1231.0|-559.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_245mosdDCwH7eZb|10|a child, my son|my forearm|in the street|I'm with my son in the street, taking a walk in the afternoon and so we can play outside a little|my son touches my forearm this way so i can pay attention to him and therefore he can talk to me about some subject of his interest. Usually this happens often|Yes, that would be okay.|Pounding, rubbing, and tapping|1222.0|700.0|I feel some sense of belonging, happiness and curiosity. It usually makes me feel comfortable too.|Purposeful and attention grabbing|YES, show me another video||1222.0|-700.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_eWMOMjx0cyfnXaN|10|with an acquaintance or a small child|my arm|in any convivial situation I mean working or talking to someone|I'm busy (working or talking to someone)|this person touches me because he wants to tell me something|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|annoying and irritating|457.0|485.0|annoyed|bothersome|NO, I would like to finish the survey now.||457.0|-485.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2pJHUahBlIleP2h|10|a friend|shoulder|at some kind of club or party|a boy dumped me so my friend tries to cheer me up|to cheer up|Yes, that would be okay.|patting|700.0|1069.0|surprised|friendly but icky|YES, show me another video||700.0|-1069.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_0GMB47RVCdJXcJj|10|With my partner|The person touches my back.|I am at home, in my room|We are sitting and chilling in my room.|My partner wants to give me a hug or warm me up.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|The touch is very fast and gentle. It reminds me of cardiopulmonary resuscitation.|1001.0|1188.0|I feel suprised but as well secure when the person gives me the touch.|The touch is tender and calming for me.|YES, show me another video||1001.0|-1188.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2z7vp3gScUyFVaw|10|my romantic partner|my hand|at home|sitting and just chatting|for little affection|Yes, that would be okay.|embracing|1233.0|1243.0|affection|arousing|YES, show me another video||1233.0|-1243.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2ZD12ZDgfQ6YF5O|10|My Wife|My hand|in my bed|Some caring touch in my hand, eye contact, maybe some whispering in the ear|The person touching want to provide a feeling of harousal or pleasure|Yes, that would be okay.|The touch seems soft, repetitive, fast, controlled|930.0|416.0|I feel some sort of affection and kindness|The touch is soft, tender, caring|NO, I would like to finish the survey now.||930.0|-416.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3iI2eyqpJaISzMw|10|a stranger|my arm|at the library|I am studying in the library and suddenly have a mental breakdown then the person seated next to me whom I do not know tries to console me in that way.|The person is trying to console me.|Yes, that would be okay.|It is patting somebody on the arm|1005.0|1214.0|admiration for the person taking the initiative to comfort or console me.|comforting|YES, show me another video||1005.0|-1214.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3erl3039TYmb3qM|10|A good friend or co-worker.|My arm, my shoulder or my thigh.|At home or at work.|I have heard bad news about someone important to me or had a bad experience which causes me to be emotional.|The person touching me is trying to be supportive and show that they are there for me.|Yes, that would be okay.|Fast, patting, persistent, soft, warm.|1018.0|1087.0|Affection, compassion, empathy, sadness, sympathy, vulnerable|Bonding, calming, comforting, delicate, gentle, reassuring|NO, I would like to finish the survey now.||1018.0|-1087.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_ctZqanPN8TShAD7|10|my partner|my arm|at home|we are talking|to comfort|Yes, that would be okay.|lightly tapping|1190.0|1028.0|affection|gentle|YES, show me another video||1190.0|-1028.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_6KhdzU7UMqJsLxn|10|With my partner|My shoulder|At home|I'm overthinking|my partner touch me to calm me|Yes, that would be okay.|"I would use ""poking"" to describe it"|1204.0|1073.0|I feel comfortable|the touch is comforting|YES, show me another video||1204.0|-1073.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2awS8JNZQZTJkwu|10|nieznajomy, instruktor|ręka|kawiarnia, sala, salon masażu|jestem dotykany w dziwny sposób|cel jest mi nieznany|No, it would not be okay.|dziwny, mechaniczny|428.0|986.0|czuje się dziwnie, zaniepokojony|alarmujący, celowy, nieprzyjemny|YES, show me another video||428.0|-986.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3p0enrF60Oh31VW|10|a romantic partner|chest|bedroom|romantic partner is touching my chest during sexual intercourse|give and receive pleasure|Yes, that would be okay.|pressing, fast|731.0|253.0|Romance|sexy|NO, I would like to finish the survey now.||731.0|-253.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3R7xpIvEOmdtaqA|10|A gym instructor|My arm|At the gym with the instructor|They are assisting me with heavy lifting|They are demonstrating the motion and palm formation necessary to grab heavy weights|Yes, that would be okay.|Deliberately quick and forceful, but not malicious|702.0|512.0|I do not feel many emotions from this touch, it makes me feel focused on the area and intrigued by the touch.|The touch is quick and deliberate with intentions to draw attention.|YES, show me another video||702.0|-512.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_svSG6wO7vlc9Tax|10|a friend|my hand|in the lounge|we are watching tv|to show me something on tv since i have lost focus|Yes, that would be okay.|it's a tapping touch lightly on my hand|1027.0|349.0|surprised because i wasn't concentrating on the tv show that we are currently watching|the touch is noticable|YES, show me another video||1027.0|-349.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_1qUqXEnI0fMqQ5Q|10|my partner|my shoulder|on the sofa at home|I cry|comfort me|No, it would not be okay.|compressing, persistant, strange|408.0|694.0|embarassed, stress|creepy|YES, show me another video||408.0|-694.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_ukXnKZuEkvQcykx|10|Family member|My arm|At either of our houses|They are telling me how proud or excited are of me|Congratulate|Yes, that would be okay.|Calming, cheering|893.0|866.0|Seen, recognized|Harsh, congratulative|YES, show me another video||893.0|-866.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_22Yvp6KDZmOclea|10|a baby|my face|at the playground|I am holding my sisters baby and she it touching my face|Its a baby and I don't know her intentions|Yes, that would be okay.|At times it hurt as she hit me a bit too hard and other times she pinched or scratches me|686.0|706.0|worked up and uneasy|clammy and cold|NO, I would like to finish the survey now.||686.0|-706.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_1N2oW2rO24TxdIB|10|I am with a Healthcare professional|My left hand.|I am at the healthcare center for some tests.|I am doing a blood test|The professional tries to put the band-aid on my hand after draining blood|Yes, that would be okay.|Professional. A bit awkward.|708.0|1146.0|I feel neutral.|The touch is relieving|YES, show me another video||708.0|-1146.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2TtpH8lqp79PkAh|10|a stranger|My hand|on public transportation|A stranger is tapping my hand to get my attention|To maybe tell me to exit a place or move so they can pass through|Yes, that would be okay.|Bumpy|698.0|1172.0|Disturbed, Worry|Urgent|NO, I would like to finish the survey now.||698.0|-1172.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_WeTyPpa61LC9zmF|10|A friend|My arm|At a friend's house|I am sharing some personal information and the friend is trying to console me.|To console me and show understanding and support.|Yes, that would be okay.|Patting, pressing, localized, mechanical, rhythmic|964.0|702.0|Supported, calm|Calming, comforting, noticeable, reassuring|YES, show me another video||964.0|-702.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3nwKQ6AHD3eEtpB|10|a romantic partner|my face|At the gym|I am sweating so my partner pats my face dry|To dry off the sweat on my face|Yes, that would be okay.|Embracing|1210.0|381.0|Affection|Delicate|NO, I would like to finish the survey now.||1210.0|-381.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_DOSRaaV8HvYUyJP|10|a colleague|My arm|In the office's cafeteria|I spilled my coffee|My colleague is trying to dry the coffee spill on my shirt|Yes, that would be okay.|Localized, rigid, rhythmic, consistent|685.0|685.0|That I'm being cared for|Intentional, delicate but confident|YES, show me another video||685.0|-685.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3fC2K5pe46vNkZm|10|a family member|The forearm again|at home in the living room|They might be reassuring me of something|Comfort me|Yes, that would be okay.|Calming, pressing, light, localized and soft|1041.0|637.0|Comfortable, calmness and vulnerable|Comforting and delicate|NO, I would like to finish the survey now.||1041.0|-637.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2CvpKPDFRnp8m1e|10|Doctor|My chest and wrists|Doctor's office|A doctor is measuring my blood pressure and check for my pulse|Physical examination of the veins|Yes, that would be okay.|Gentle, Confident, soft, unemotional, pressing, rhythmic|825.0|1041.0|Slight uncomfort, impatience, alarmed,|Distracting, noticeable|YES, show me another video||825.0|-1041.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_1IsIohbnG2HKNsv|10|with my friend, male or female|my forearm, my thigh or my back|it could happen pretty much everywhere, in a room or on the bench in the park|I'm telling a story that made me irritated.|To calm me down.|Yes, that would be okay.|delicate, consistent|1019.0|1180.0|It makes me calm.|calming, comforting, reassuring|YES, show me another video||1019.0|-1180.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3kzzYXSlbDVvxKb|10|relative/grandmother|shoulder or hand|home|we are talking about something sitting behind a table|comfort or reassurance|Yes, that would be okay.|rhytmic, patting, tense|730.0|1011.0|reassured|reassuring|YES, show me another video||730.0|-1011.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2yl2PvktER2uts4|10|a family member|your upper arm|at work|a person is touching the arm gently with the whole hand several times|I'm having difficulty here, I don't understand what could be the intention, maybe it could be some kind of recall|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Pushing|748.0|728.0|Cautious|Confident|YES, show me another video||748.0|-728.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_PO6E5Gl6ic9Jc0F|10|Dad|The arm in the upper part next to the neck|Outside next to the house|Buying a new car and looking at it in front of the house|Indicates the support and admiration that the auto has managed to arrange|Yes, that would be okay.|admiration, support, commitment,|1130.0|266.0|contentment, disillusionment, laughter, feeling of support|nice, close,|YES, show me another video||1130.0|-266.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_T7bBbWP7j19cWOJ|10|a family member most probably my monther|My arm or my leg|at my parents home|My mohter wants to draw my attention so see touches me on my leg|wants to draw my attention and say something to me|No, it would not be okay.|the hand is cold and without any emotion. Swinging, and freezing. It seems hard and it irritates me because I don't see to respect the other side so unrespectful also.|267.0|541.0|I feel irritated and stressed.|Invasive and Irritating|YES, show me another video||267.0|-541.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_1QmFjdYTaLIImnV|10|a family member|My stomach|At home|My stomach is sore so my mum is tapping it|To help me feel better|Yes, that would be okay.|Tapping ,Pressing Warm|1059.0|1013.0|Comfortable Happiness|Friendly, Gentle, calming|YES, show me another video||1059.0|-1013.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_3DqJW5ErDHSscfC|10|a colleague|My shoulder|at work|We're talking about the recent project|We've finished the project and he or she is proud of me.|Yes, that would be okay.|I'd describe them as some kind of patting and being soft.|1112.0|531.0|I feel pride and sympathy.|The touch is lively and comfortable.|YES, show me another video||1112.0|-531.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_43hVeyIKepnUEEx|10|friend|my back|in a bar|we are here because i have hard time in my life|he is trying to cheer up me and make me laugh|Yes, that would be okay.|hitting, lifting, intense|1049.0|178.0|safe, trust, happy|intense, comfortable, enjoyable|NO, I would like to finish the survey now.||1049.0|-178.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_32QtHZENAahTIxH|10|a friend|my arm, my leg|in home, my room, on public transporatation, outside|she/he touching me|draw my attention to something|Yes, that would be okay.|catching, crawling, poking, pushing, bumpy|646.0|261.0|adoration, compassion, surprised|alarming, grabbing, friendly, pleasant|YES, show me another video||646.0|-261.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_1ob4MEhbxJBs6Ts|10|Friend|shoulder|at home|going through an emotional situation, found out disturbing news and I've just told my friend about it|their intention is to calm me down and let me know that their here for me and everything is gonna be ok|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|slow , smooth, and gentle patting|702.0|410.0|it makes me feel calm and warm|the touch is comforting and supportive|YES, show me another video||702.0|-410.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2CPSZJK8a8gVS0z|10|a parent(probably father), or elderly person like my grandparents|the top of my head, my upper back, my shoulder|at the dinner table, on the sofa, in the entrance of the house|we would be talking during dinner or sitting on the sofa, or maybe saying our goodbyes shortly before my father leaves for work.|to show their care and affection for me or to show they are proud of me|Yes, that would be okay.|patting, light, encouraging|817.0|1056.0|a bit patronized, infantilized, cared for|annoying, well-intentioned, caring, affectionate, awkward|NO, I would like to finish the survey now.||817.0|-1056.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_27EvZYEq1py2MUi|10|A friend.|My shoulder.|At my home, in the bedroom.|My friend is comforting me through her touch as I have shared some sad news with her.|The intention behind the person's touch is to console and show sympathy. They are attempting to show their support by repetitively touching me this way on my shoulder.|Yes, that would be okay.|My description of the touch in the video would be a patting motion that is localized to one area. The repetitive motion of the touch is quite fast and rhythmic. The movement of the arm that is being touched indicates that the touch is firm and has pressure.|1158.0|1107.0|The touch makes me feel comforted and soothed by the person touching me. I feel a sense of calm come over me.|The touch is quite tentative as if unsure however it is also calming and meant to soothe.|YES, show me another video||1158.0|-1107.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2B8PdLogUyjd39i|10|My oldest son who is 7 years old at the moment.|My shoulder.|At home in the living room, sitting on the couch,|We are both sitting on the couch and watching something on the television. Normally some cartoons.|So that I pay close attention to the things he wants to say to me. The details which he feels are important to share and comment. Which are quite often and it can be a bit annoying and amusing over time.|Yes, that would be okay.|Poking, Pressing, Shaking, Stroking, Tapping, Consistent, Persistent, Rhythmic, Soft.|720.0|260.0|Amused and with growing discomfort and annoyance over time.|A bit annoying and attention grabbing also demanding for attention. Uncomfortable over time.|YES, show me another video||720.0|-260.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
R_2YidXEPgLVCki5E|10|I am with my grandfather.|This person touches my forearm.|I am in my family home, in my grandfather's room.|We sit in a room and talk about our experiences.|My grandfather, when he wants something from me, touches my body this way. He often signals this way when he wants to lean against my body to catch his balance. Sometimes he also makes such a touch to signal that he wants to tell me something.|Yes, that would be okay.|I would describe the touch as gentle, yet firm. It is a pulsating motion, repeated in short intervals. I perceive this touch as not very emotional. I think this touch is meant to signal something important to the person doing it. It is a warm touch.|1095.0|902.0|This touch makes me feel happy. This touch means that my loved one needs me. I feel empathy and love.  As a result of this contact, I feel the trust that figures between me and the other person. I don't feel bad emotions, there is peace.|My first association with this touch is to get the other person's attention. I think this touch is intentional and friendly.|YES, show me another video||1095.0|-902.0|vertical hand|hand|vertical|9|strong|hand vertical 9 strong
