ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_0GtsVQuetVm9TH3|9|My boyfriend|Head|Home|I have had a bad news and i am being conforted|Confort and make me feel better|Yes, that would be okay.|Warm, confortable, soft, smooth|1083.0|1126.0|calm, supported, less nervous, focused|smooth, soothing|YES, show me another video||1083.0|-1126.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3HPvmZtufU7e1nH|9|sister|head|in the living room on the couch|I'm watching a movie with sister and she is doing this kind of touch on my head.|Sister is touching me like this just because she always needs some kind of physical touch|Yes, that would be okay.|cold, consistent, quick, laid-back|873.0|1071.0|i feel confused, curious, dissapoinment, nervousness and insecurity.|annoying, creepy, suspicious|YES, show me another video||873.0|-1071.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_8qzQJwRFWP9Gutz|9|a friend|My wrist|At work|they trying to get my attention as i am extremely buy with work|The intention was to get my attention as I am fixated on my work at that time. Also, the hand gesture was sutle not to scare me.|Yes, that would be okay.|Light Tapping on the wrist|704.0|716.0|makes me alert in feeling so that I can attention. Sort of takes me out of my fixated state. Like a shock|the touch is delicate and Sutle|YES, show me another video||704.0|-716.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2dPYUGXjw7qh81O|9|My romantic partner|My head|The living room|We are in casual conversation|To be playful|Yes, that would be okay.|Ticklish|706.0|1239.0|Patronized|Gentle|YES, show me another video||706.0|-1239.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2rqItyrdglNqk81|9|With a close friend which I didn't see for a while|That person touch my arm or my back|We're at the café or in the restaurant|We're talking about some difficult situation that makes me uncomfortable to talk about|This person's intention is to comfort me and make me be sure that everything is gonna be okay|Yes, that would be okay.|Smooth, soft, light, comforting|1170.0|992.0|I feel calmness, comfortable, trust, relief|The touch is meaningful, soothing, distressing and calming|NO, I would like to finish the survey now.||1170.0|-992.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2X5kDPrAcajuj1p|9|a friend|my hand|at home|gentle friendly touch|support,|Yes, that would be okay.|supported, confident|1083.0|1014.0|good|clean, friendly, delicate|NO, I would like to finish the survey now.||1083.0|-1014.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1q9tYc6EU6HUDnY|9|my husband|my shoulder|At home, on the sofa|I am upset and my husband is patting my shoulder|To reassure me, make me feel better|Yes, that would be okay.|gentle, patting, tapping, soft|958.0|812.0|loved, that I belong, compassion|calming, pleasant, gentle|YES, show me another video||958.0|-812.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2wz6cJjNnWgz3Mf|9|a family member|your back|at home|i am crying|to comfort|No, it would not be okay.|embracing slow|982.0|972.0|calmness|delicate|NO, I would like to finish the survey now.||982.0|-972.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2XhgdNu0DqtY78e|9|a friend|your forearm|at home|I talk about difficult things|A touch and gesture is supposed to comfort in a difficult moment|Yes, that would be okay.|The touch was friendly, willing to help in a difficult moment, with no other overtones|1012.0|370.0|The touch made me feel better, gave me the feeling that I am not alone with the problem|THe touch is calming|YES, show me another video||1012.0|-370.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1rCxdVd6W9GU0EK|9|a colleague|shoulder|university|the colleague is touching me from behind|to call my attention|Yes, that would be okay.|light, soft|714.0|652.0|Curiosity, Surprised|Vague, Attention Grabbing|NO, I would like to finish the survey now.||714.0|-652.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1lsJ3rTxA3oxHyP|9|a romantic partner|head|at home|She's gently patting my head.|Just because she likes to do so.|Yes, that would be okay.|patting, gently|1015.0|625.0|nostalgia, peacefulness, trust|calming, delicate, enjoyable|NO, I would like to finish the survey now.||1015.0|-625.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_12qXdclJG3RLHgz|9|My father.|Upper back.|Outdoors.|I'm walking with my father and he touches my back close to the shoulder.|To show affection with his son.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Embracing, pressing.|923.0|925.0|Affection, calmness, comfortable, happiness.|Calming, comforting, pleasant.|YES, show me another video||923.0|-925.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_OvqrUlmJqysooXn|9|My wife|My arm|At home|We are watching a movie at the evening and she is playing with my arm|Just a playful action without any intention|Yes, that would be okay.|Friendly, soft, playful, nice|1196.0|1029.0|affection, symphaty, joy|relaxing, pleasant|YES, show me another video||1196.0|-1029.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2dmgsRm7iClyQpb|9|My boyfriend|The top of my head|Garden|I'm feeling down after a bad day at university and he's trying to make me feel better.|To lighten up my mood and stop being sad, to feel a better about myself.|Yes, that would be okay.|Embracing, sweet, soft, light|1121.0|855.0|I feel loved, safe, relief, comfortable|Delicate, pleasing, tender, intimate|YES, show me another video||1121.0|-855.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2VIOvCkK2TDa9An|9|With my friend.|My arm.|In my room.|My friend is touching my arm few times.|Probably to comfort my because I am sad or something like this.|Yes, that would be okay.|comfort, nice, sweaty, gently|817.0|391.0|Like I can truly lean on my friend.|comforting|NO, I would like to finish the survey now.||817.0|-391.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3lWxPyLHy4UQ7F7|9|A female friend of mine|My forearm (the same as shown in the video)|In the library|We are working together in the library, and she wants to get my attention.|To get my attention, because we should not talk in the library|Yes, that would be okay.|soft, gentle tapping|990.0|992.0|calmness, connection, comfortable, empathy|comforting, friendly, intimate, pleasant, warm|YES, show me another video||990.0|-992.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_6JqHWzBe72vJNrH|9|My mum|My shoulder|In the doctors|I am waiting to go in|They are trying to reassure me.|Yes, that would be okay.|Reassuring, firm but gentle, soothing|1168.0|274.0|Reassured, loved,|Comforting, calming, soothing|NO, I would like to finish the survey now.||1168.0|-274.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1pzI3vNSqq5TyM6|9|a friend|my hand|at home, in the living room|I was telling a friend about a situation|The touch is supposed to make him feel more confident, but also to make me feel the presence of the other person|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|gentle touching|857.0|575.0|Peacefulness|Relaxing|YES, show me another video||857.0|-575.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_338R35QzlP7f7Lf|9|Partner, Child|Arms, thighs, legs|Home, Outside|Child needs something. Partner wants some affection|Child needs something. Partner wants some affection|Yes, that would be okay.|Gently tapping / patting|1075.0|599.0|I feel needed|The touch is gentle and friendly|YES, show me another video||1075.0|-599.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_26hbYSY0IRIm5gl|9|colleague|back|at school or at work|I am upset about something and they are trying to comfort me without being too touchy.|comfort and understanding|Yes, that would be okay.|tapping, rigid, hot|517.0|1109.0|indifference, isolation, numbness|kind of comforting but it is uncomfortable|YES, show me another video||517.0|-1109.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2xQd0NxfAjFPgfA|9|could be a therapist|upper arm|At the therapist's office|same as with grandma, can be a part of therapy|They may want to calm me down and be friendly|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|light, persistent patting|700.0|686.0|If it's at the therapy, I would feel uncomfortable.|The touch is suspicious and uncomfortable.|NO, I would like to finish the survey now.||700.0|-686.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_wZXZilshojHerjr|9|A teacher|my arm|at school|i am being scolded|Give me some confort|Yes, that would be okay.|Soft and tapping.|807.0|797.0|I feel comfortable and calmness.|The touch is comforting and gentle.|YES, show me another video||807.0|-797.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3Gy7oZnkctwJN1k|9|My aunt|My leg|At a family reunion|We are talking and she felt some type of tenderness|she felt the need to touch me to show she cares and appreciates me|Yes, that would be okay.|Persistent, Warm, Stroling|1015.0|1218.0|Adoration, Calmness, Nostalgia and Connection|Calming and Gentle|NO, I would like to finish the survey now.||1015.0|-1218.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1gRMTIFdSWB2aPo|9|A parent|My hand|At home|We are watching tv shos|To show me love and give me courage and comfort me|Yes, that would be okay.|Assertive and monotonous|1107.0|650.0|I feel loved|Calming and repetitive|YES, show me another video||1107.0|-650.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3IRiflorUTr7RsN|9|My grandmother|My arm|At home|We're having a conversation|To show affection and feel close to me|Yes, that would be okay.|Trembling, localized and soft|1075.0|1124.0|Affection and empathy|The touch is annoying and comforting|YES, show me another video||1075.0|-1124.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1EZGX5K6nkSzlYC|9|my sister|my back|in my room|my sister is consoling me|I had a fight with my boyfriend and I am feeling upset. My sister is consoling me so that I feel better|Yes, that would be okay.|embrassing warm|1182.0|380.0|comfortable|comforting|YES, show me another video||1182.0|-380.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_30daXxxf56FSHYz|9|friend|arm|in a bar|we are taking a drink|he is consoling me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|he is comforting me in a reassuring way|946.0|545.0|I feel safe|reassuring|NO, I would like to finish the survey now.||946.0|-545.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3syLBJWRhqSc4uO|9|a child|shoulder|at home|my child is trying to make me feel better after i had a long day by tapping me softly on the shoulder|to comfort me|Yes, that would be okay.|patting and tapping|1126.0|1158.0|comfortable, calmness|calming|YES, show me another video||1126.0|-1158.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1PbhMGnE70AR7tF|9|My son.|My arm|In a shop|We are out shopping.|He is trying to show me something.|Yes, that would be okay.|It is a gentle touch.|708.0|692.0|Wonder|It is a soft, non-evasive touch.|NO, I would like to finish the survey now.||708.0|-692.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1my3MbcdN4bD85p|9|my sister|my arm|at home on the sofa|we are watching television|she just felt like touching my arm,as a way to express she feels at ease|Yes, that would be okay.|it's a little tickling and it feels like it's somewhere between tapping and grabbing,it feels warm and soft|1018.0|1008.0|i feel affection and compassion|the touch is calming and warm|YES, show me another video||1018.0|-1008.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_d7i4rOasSfcOhuF|9|a teacher|the person isnt really touching me, however, it is near the top of the wrist|perhaps in a professional environment, such as a classroom|a tapping but no physical contact|could be consolidating, trying to provide encouragement without intruding personal barriers|Yes, that would be okay.|light, delicate, soft, consolidating, patting|1116.0|1142.0|compassion, empathy, encouragement, affection, happy|gentle, tender, reassuring, friendly, soft and comforting|YES, show me another video||1116.0|-1142.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_5gPOIbcnCcdcMwh|9|Someone who knows me well, my mother|My arm|On the kitchen table in my parents' house|I am nervous. My mother gives me short touches on my arm|He touches me while giving me a speech. He wants me to calm down|Yes, that would be okay.|Intense,light,relaxing|1048.0|1158.0|Loved,safe,trust,comfortable|Impactful,gentle|YES, show me another video||1048.0|-1158.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1oHHOHIsjW4jRZz|9|parent|head|kitchen|hugging my parents goodbye before leaving|like saying goodbye in a stay safe way|Yes, that would be okay.|sweet, preoccupied, anxious|1212.0|1158.0|important for the person, happy|comfortable, bonding, in need to reassure|NO, I would like to finish the survey now.||1212.0|-1158.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2VqC6jwoo7ftvKJ|9|My sister.|My back.|At home.|She's patting me lightly on the back,barely touching me.|To calm me when I'm feeling anxious.|Yes, that would be okay.|Soft and embracing.|809.0|605.0|Affection|Comforting.|YES, show me another video||809.0|-605.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3nvDUvb4n4XEDhV|9|brother|my back|at home|i broke up with my girl|he try to support me, cheer up|Yes, that would be okay.|cathing, bumpy|1142.0|827.0|sympathy|calming|NO, I would like to finish the survey now.||1142.0|-827.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1mwnupEdDR7lmr6|9|a friend|my shoulder|probably sitting somewhere|I'm feeling down, they are patting me|make me feel better|Yes, that would be okay.|its warm, patting, slow, soft and smooth|980.0|1202.0|Inspiration, trustm sadness|Calming, Reassuring, Comfortable|NO, I would like to finish the survey now.||980.0|-1202.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1Cj2qgcJvXpqdYl|9|A family member|Forearm or shoulder|In a cafe or restaurant|Me or the other person are talking about serious topics that might be upsetting in some ways.|To console|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Gentle patting|1011.0|1075.0|It depends why I'm touched this way - I might be so upset that touching would make it worse (irritating). But it might be calming and grounding.|Gentle|YES, show me another video||1011.0|-1075.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_rrOPOP4NR7UKR7b|9|housband|back|home|husband comforts me after hard day at work|husband comforts me after hard day at work|Yes, that would be okay.|chilly touch|1073.0|1061.0|I feel comforted|The touch is supportive and reassuring|YES, show me another video||1073.0|-1061.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3HvOPTLTV4vSjWK|9|hard to tell, maybe some kind of colleague od therapist?|arm, forearm|doctor's office i guess|i feel like a pet, someone is literally petting me|This person is trying to put me down, show his dominance|No, it would not be okay.|intimidating, dominant, agressive, cold, strong, dry|288.0|986.0|I feel dominated, it reduces my sense of self-worth, shows that I am subordinate|aggresive, alarming, unpleasant, thrilling|NO, I would like to finish the survey now.||288.0|-986.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2aULzbVKQBAYWar|9|a child|my leg|at home|the kid is asking me some question|this person wants to have my attention|Yes, that would be okay.|hitting, pressing, punching, bumpy, solid, rhythmic, light|964.0|1065.0|connection, empathy, trust, pity, wonder|Attention Grabbing, Distressing, Noticeable|YES, show me another video||964.0|-1065.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1M3V67XAoFivpys|9|friend|shoulder|at the party|having fun with friends at the party|trying to ask me something|Yes, that would be okay.|tapping|857.0|728.0|curiousity|confident,|NO, I would like to finish the survey now.||857.0|-728.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1kMFLS03qM1E3AD|9|friend|arm|home|friend is touching my arm|to tell me something|Yes, that would be okay.|comforting|1168.0|1178.0|good|acceptable|NO, I would like to finish the survey now.||1168.0|-1178.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_pzOApAZouOpWzVD|9|an acquaintance|shoulder|outside in the garden|talking about things that need to be done|That they know I will get the project done.|Yes, that would be okay.|Patting but firm.|999.0|1087.0|I would feel validated and comfortable.|comforting|NO, I would like to finish the survey now.||999.0|-1087.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_tFJOepfL5avQQ3D|9|Friend|arm|In a cafe|talk about our relationship|get my attention|Yes, that would be okay.|fast, a little aggressive asking for attention, nervous and flashy|902.0|684.0|the touch made me feel agitated, a little lost, fearful and doubtful about further events|fast, a little aggressive asking for attention, nervous and flashy|NO, I would like to finish the survey now.||902.0|-684.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_9ZhJqCMm5egoRc5|9|I am currently with a potential partner.|My arm and back.|At home in the TV room.|We're currently sitting on the couch and he's watching TV while I'm working on my laptop. He came in the house a short while back to take a break from working outside on the car.|His dominant love language is touch. So him touching me this way gives him a sense of comfort.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|I sense the person with the hand patting the other person is trying to give them comfort while respecting their personal boundaries. The touch isn't forced or rough at all, but more soft to the touch and maybe I could go as far as to say maybe the patter is someone who is very open to people going by the way they're patting. It seems methodical and rhythmic.|599.0|785.0|My feelings are very muted actually. The touch didn't evoke any emotion in me or anything.|For me, the touch seems cold and methodical.|YES, show me another video||599.0|-785.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1mwlTaQPKGQUQHN|9|A family member|My left wrist|At Home|Everything is quiet and birds are singing|They were encouraging me to stay strong no matter how hard life may be currently but I must always remain strong|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Soft Touch|1083.0|510.0|Love|Tender|YES, show me another video||1083.0|-510.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3PtKTnIoJqJiGW1|9|I am with my collegues who do not have a professional relationshionship with me.|My arm.|At the restaurant having a working lunch|We are sharing ketchup so I am touching in a way to ask them to pass e Ketchup|To communicate or grab your attention.|Yes, that would be okay.|The person is slow patting me.|702.0|1043.0|I feel compliant that the person is requesting my attention but may be scared to.|Delicate and attention grabbing.|YES, show me another video||702.0|-1043.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3NyvIp2mpPRmDQ7|9|my dad|my back|in my afterwards drivings exam|My dad is patting my back because he was roud i didnt fail te exam|admiration and happiness|Yes, that would be okay.|warm, admiration|986.0|995.0|happy, relieved, sure of myself, content|warm, soft, with good intentions|YES, show me another video||986.0|-995.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_31NN5a5MghM8mV6|9|SPOUSE|CHEST AND BACK|ON THE SOFA AT HOME.|CALMING ME DOWN|CALMING ME DOWN AFTER A PERIOD OF FRUSTRATION OR SADNESS|Yes, that would be okay.|SOFT AND WARM RUBBING|1001.0|1037.0|CALM AND COMFORTING|COMFORTING|YES, show me another video||1001.0|-1037.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1nO6ae4GO8M5gu0|9|I am with a friend|They touch my shoulder|I am in my room|I am in my room working with my headphones on|The purpose of them touching me this way is to get my attention in order ask something or inform me|Yes, that would be okay.|The touch is very soft tapping that is constant|700.0|696.0|It makes me feel curious|The touch is attention friendly and gentle|YES, show me another video||700.0|-696.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_yWHokgKjJxgWU7v|9|A family member|Hand|At home in the kitchen|I am being reassured after bad news|To reassure me|Yes, that would be okay.|Patting, consistent|819.0|654.0|Compassion|Soothing|YES, show me another video||819.0|-654.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1Nrnzkl0j6R4QV6|9|a reiki therapist|my chest|in a therapist office / room, laying down|I am fully relaxed, the eyes are closed and I'm taking deep breaths|The intention is healing, renovating and moving energy around my body and outside of it.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Fluttering touch, feeling fluidity inside my body, warm and rhythmic. There's also a vibrating quality to it, kind of a buzzing feeling.|1212.0|1218.0|I feel relaxed and light.|The touch is barely noticeable, there's a shift in the energy around my body when this kind of touch happens.|YES, show me another video||1212.0|-1218.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_OwkCEABeqO7MbSh|9|a friend|shoulder|at the doctor|in doctor waiting room waiting to be called to appointment|comfort|Yes, that would be okay.|comforting|1016.0|1228.0|comforted|friendly|YES, show me another video||1016.0|-1228.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1RKKkGypFEKYNNv|9|My grandmother|She touches my shoulder.|We are in the kitchen|I am currently sitting at the dining table in the kitchen while watching videos on my phone.|The intention of this touch is to inform me that she is there and that she needs my attention with something. The touch is delicate and shows that there is no anger or aggression in the touch.|Yes, that would be okay.|Warm, friendly while also being embracing.|1222.0|1229.0|It gives me a sense of affection and peacefulness|Welcoming, friendly and warm.|YES, show me another video||1222.0|-1229.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2q4TZNvz7ZEmzEV|9|a friend|forearm|in class|they are tapping my forearm|they are trying to get my attention|I don't know.|Patting|670.0|1011.0|Cautious|Aggressive|NO, I would like to finish the survey now.||670.0|-1011.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_d06Zx993w6JNAVr|9|a family member|my forearm, the upper arm, the shoulder or the back of the head|at home or at my family member's home|it looks to me he/she is trying to comfort me or calm me in someway|As I said above he/she are giving me that touch to try to comfort me or calm me because I look a little nervous or agitated|Yes, that would be okay.|Calming, soft or warm|1073.0|365.0|Comfortable, secure and happy|comfortable|NO, I would like to finish the survey now.|thanks|1073.0|-365.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_4YMVTjeAYvykNBD|9|Parent|forearm|Home|they are comforting me|they are comforting me|Yes, that would be okay.|Calming, itchy, mechanical|767.0|613.0|Calm, Peaceful, Safe|Calming|YES, show me another video||767.0|-613.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_2e3d8xpCCRAtICb|9|Friend|Wrist|Sofs|Looks like a pat on the wrist|Comfort maybe|Yes, that would be okay.|A light pat|1187.0|1010.0|Relaxed|Soft|YES, show me another video||1187.0|-1010.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_sLKi2aFvrL442ch|9|Partner|Hand|Bedroom|Chillung|Calm|Yes, that would be okay.|Meltinh|973.0|1057.0|Calm|Calming|NO, I would like to finish the survey now.||973.0|-1057.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3kzzYXSlbDVvxKb|9|a stranger|arm|at a place with lots of people|i am maybe talking to  a stranger|reassurance/wanting to touch|No, it would not be okay.|awkward, uncomfortable, soft|268.0|1128.0|surprised and uncomfortable|uncomfortable|NO, I would like to finish the survey now.||268.0|-1128.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_0llv29cNyVyENwZ|9|my father|my shoulder|at work|im working at my pc at work with earphones on|to bring my attention to him|Yes, that would be okay.|light, hovering, gentle, repetitive, cold|875.0|878.0|bothered|gentle,polite|YES, show me another video||875.0|-878.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1LRShiHJDpzScnn|9|a stranger or hairdresser|My shoulder|Trying to relax while getting my hair washed.|I'm trying to get my hair washed and everytime I start to dose off from the warm water running through my hair the hairdresser taps me to change positions so they can ensure the hair is thoroughly washed.|to get me to change my sitting position|Yes, that would be okay.|Annoying, pressing|332.0|1063.0|Agitation, annoyance, irritable|annoying, attention grabbing, unpleasant|YES, show me another video||332.0|-1063.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_yOnIjVkgrs94n1T|9|A child|my hand|My niece|She's a toddler and she's playing|To play and discover the world around her|Yes, that would be okay.|Consistent, Bumpy, Odd|702.0|672.0|I feel odd, joy, and wonder|The touch is attention grabbing, distracting, and annoying|YES, show me another video||702.0|-672.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_1g5EMRsRBjgIPiV|9|boyfriend|bottom|bedroom|he is touching my bottom because he likes it|the intention is to start something intimate|Yes, that would be okay.|tickling, slapping|1015.0|315.0|desire, excitement|sensual, sexy, intimate|YES, show me another video||1015.0|-315.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
R_3MxSzX90jIHR4RG|9|A romantic partner|My waist, cheeks, bum|In an apartment|The other person is touching the other person for a few seconds then moving their hand. They're doing this continuously.|Seeing how I'll react and if I want him to keep his hands there.|No, it would not be okay.|consistent slow tapping and patting,|798.0|644.0|I feel bored, confused, desire, frustrated and impatient.|The touch is attention-grabbing, distracting, and unsettling.|YES, show me another video||798.0|-644.0|vertical hand|hand|vertical|9|light|hand vertical 9 light
