ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_1LUTj6q2n5BsmAj|2|Colleague|forearm|At Work|They need a pen and I was not giving them attention|To get my attention|Yes, that would be okay.|Poking and Bumpy|716.0|472.0|Calmness|Attention Grabbing|YES, show me another video||716.0|-472.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_31hdqywl2BQe6DP|2|a friend|your forearm|in class|They are poking me|To annoy me|Yes, that would be okay.|Pressing Light|495.0|566.0|Amusement Frustration|Annoying|YES, show me another video||495.0|-566.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_QfBUxyzDrAfqLVn|2|a stranger|neck|in the street|I am just walking down the street and random person start to touch me on my neck.|I dont really know, feeling nervous,|No, it would not be okay.|Freezing, Grabbing, Poking, tapping, Tickling, Bumbpy, Tough,, Fast, Cold, Sticky, Tense,|579.0|593.0|Anger, Uncomfortable, Thrilled, Unsafe, Violated, Worry, Nervous,Irritable, Defensivness, Curiosity, Agitation.|Aggresive, Alarming, Annoying, Attention Grabbing, Creepy, Nasty, Itimate, Shocking, Suspicious, Thrilling, Uncomfortable, Unpleasent,|NO, I would like to finish the survey now.||579.0|-593.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_wZXZilshojHerjr|2|A colleague|My shoulder|At college|He is calling me|Getting my attention|Yes, that would be okay.|Tapping, rigid, tense.|702.0|609.0|I feel curiosity|The touch is attention grabbing|YES, show me another video||702.0|-609.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_2pJHUahBlIleP2h|2|a friend|arm|clasroom|she wants to annoy me during lesson|to annoy me|No, it would not be okay.|poking, solid, strong|407.0|232.0|anger, frustration|annoying|NO, I would like to finish the survey now.||407.0|-232.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1N3zH6uLZAjZ9U4|2|my sister|arm|our house|we are just watching tv|annoying me.|No, it would not be okay.|tense, strong, mechanical|192.0|202.0|agitation, anger, boredom, discomfort, doubt, tense, unsafe|annoying, aggressive, uncomfortable|YES, show me another video||192.0|-202.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1NfgYe47pNbuLfu|2|A child.|The arm.|In a restaurant.|I am talking to another adult and the child is doing this to get my attention.|Get attention.|No, it would not be okay.|Annoying, Invasive, Pressing|408.0|432.0|Discomfort, Stress, Tense|Annoying, Distracting, Uncomfortable, Unpleasant|NO, I would like to finish the survey now.||408.0|-432.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_2asHCv05zQOnNDj|2|a doctor of some sort|possibly thigh, but could be anywhere they are assessing|a doctors surgery|they are checking the consistency of a lesion of some sort|to detemine the feel of the lesion for diagnosis|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|consistent, slow, firm, poking,|702.0|1229.0|nervous, determined, uncomfortable, focused|confident, meaningful, purposeful,|NO, I would like to finish the survey now.||702.0|-1229.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3qqINInp9aauqg1|2|Doctor|My lower leg|At a doctors consulting room|The Doctor is checking the blood circulation in my lower leg|The intention is to check whether there is a medical condition with my lower leg as I have been expereincing pain and numbness|Yes, that would be okay.|Firm pressing|703.0|1200.0|I feel pain and discomfort|The touch is noticebale|NO, I would like to finish the survey now.||703.0|-1200.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3MGTphj7iPkV36I|2|A child|The forearm|The living room|I could be doing my own thing, not paying attention to the Child.|To get my attention so they may ask or say something and make sure I hear them.|Yes, that would be okay.|Gentle, specific, attention-grabbing|702.0|504.0|Connection|Inquisitive|NO, I would like to finish the survey now.||702.0|-504.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1EZGX5K6nkSzlYC|2|A colleague|shoulder|at the mall|I am walking at the mall and my colleague recognises me from a distance, she then comes to my direction and when she is close enough behind me she touches me on the shoulder so I can look back|She wants to greet me|Yes, that would be okay.|patting soft|1075.0|796.0|surprised|shocking|YES, show me another video||1075.0|-796.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_31TLRnPljILsSHl|2|A friend|forearm|At home|My frienfd|my friend is touching me with a finger but with strength in the forearm|No, it would not be okay.|Pressing, not relaxing and uncomfortable|218.0|539.0|Vulnerable and discomfort|Little aggressive and provocative|YES, show me another video||218.0|-539.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_QccPgCVgU1lJU3v|2|child|arm|at home|the child wants my attention so she/he starts poking my arm|wants my attention or wants to tell me something|Yes, that would be okay.|soft poking|1176.0|535.0|calm, trusting, comfortable|soft, warm, cute|YES, show me another video||1176.0|-535.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3LYLZNwNc6gQCDd|2|I'm with a doctor|He touches my wrist|I'm in the hospital|The doctor is visiting me, as I don't feel very good|He's trying to figure out what's making me sick|Yes, that would be okay.|it's steady and precise ( the touches occours always it the same spot)|387.0|1017.0|I feel anxious but comfortable|The touch is annoying but delicate|NO, I would like to finish the survey now.||387.0|-1017.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1K9AB6wTFgYfDUc|2|I am with my partner.|My neck|At the lounge watching some TV|She feels the need to touch me out of affection|The intention for her to touch me this is way is for me to be more affectionate towards her and embrace her into the my arms.|Yes, that would be okay.|Patting, Tapping|371.0|684.0|Aware, Vigilant|Alarming|YES, show me another video||371.0|-684.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_uk2Q8sdnOWR7tSx|2|My girlfriend|Hand|Home|In the bed chilling with  her|Playful and attention seeking|Yes, that would be okay.|Patting,pressing,Rubbery,|861.0|502.0|Trust|Friendly|YES, show me another video||861.0|-502.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_2CBPAQ4TuNwHfse|2|My husband|My arm|On the couch at home|We just finished having supper, and we are not watching movie, and having quality time|Makes me feel loved, safe and protected|Yes, that would be okay.|Safe, gentle touch, smooth touch, warm, kind|1087.0|228.0|Affection, peaceful, safe, relief|Warm, smooth and soft|YES, show me another video||1087.0|-228.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3Jh21LB3YyjQfzB|2|Family|Arm|In the house|Family gathering|Get attention|No, it would not be okay.|Poking Annoying|286.0|767.0|Uncomfortable|Annoying|NO, I would like to finish the survey now.||286.0|-767.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3R7xpIvEOmdtaqA|2|My significant other|My chest|On a bed|We are cuddling while watching television on the bed|It is a loving gesture intended to feel my body without overstimulating me|Yes, that would be okay.|Very loving, soft, slow, wanting|1225.0|182.0|I feel loved and wanted. I feel cared for and protected.|The touch is comforting and warms my heart. It makes me feel so loved.|YES, show me another video||1225.0|-182.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3nTUTC788Ccdl7C|2|A colleague|My arm|Workplace|They are trying to get my attention|Perhaps they need help|Yes, that would be okay.|Attentive, Consistent|1067.0|545.0|Needed|Acceptable|YES, show me another video||1067.0|-545.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3FIN3LRAnGwZFF5|2|Mum|Hand|Home or restaurant|Mum is tapping for my attention|Getting my attention or trying to tell me something|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Gentle tapping|700.0|1110.0|Indifference|Gentle|YES, show me another video||700.0|-1110.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1M3V67XAoFivpys|2|partner|arm|at the table|talking|trying to get my attention|I don't know.|pressing, poking, tapping|676.0|629.0|confused, irritable|irritating, needy|YES, show me another video||676.0|-629.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1rIDk5ujQBowJ82|2|a stranger|she is touching my forearm|at a café|she is poking my forearm with her right index finger|maybe she wants to annoy me or try to warn me gently that I dropped something to the ground|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|for me is annoying a bit. If someone wants to tell something, these amount of pressure is unnecessary|343.0|876.0|I feel disturbed and annoyed....|the touch itself is bothering me, I don't like it|YES, show me another video||343.0|-876.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_2bT44kkT3SwRS6I|2|Husband|Hand and neck|Home office|On the neck touch I feel relieved as I was a bit stressed  , with the hand touch just a soft tough nothing much|He was just checking up on me as I was in the office for more than an hour and I was quite .|Yes, that would be okay.|Pressing|1216.0|1220.0|Belonging and Admiration|Attention Grabbing and Delicate|YES, show me another video||1216.0|-1220.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_vl4Ys94nq9kaOEV|2|A child|Forearm|On public transport|He wants my attention in a polite manner|For me to give him something|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Tapping  soft|687.0|1041.0|Wonder|Icky|NO, I would like to finish the survey now.||687.0|-1041.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1Ibz0QPVFS6NrZk|2|a friend|upper arm|At their house|they are slowly poking me|to annoy me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|soft but slightly weird|700.0|403.0|slightly weird and uncomfortable|relaxed|NO, I would like to finish the survey now.||700.0|-403.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3e9rr75QhWtRtmu|2|A friend|The arm|At home|I am playing a game and my friend is annoying me|The purpose of the person touching is to annoy me while I am playing my game|Yes, that would be okay.|Tapping, Poking, Pressing, Persistent|492.0|212.0|This touch makes me feel anger, discomfort, irritable|This touch is Annoying, attention grabbing, provocative and irritating|NO, I would like to finish the survey now.||492.0|-212.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_33ydPS7TOy0F0ip|2|a physiotherapist|my lower arm near my wrist|orthopaedic|My physiotherapist is checking if my nerves are functional on my lower wrist|i have been burnt and she is checking if my nerves are still working|Yes, that would be okay.|stingy and painful|376.0|350.0|stressed and anxious|sore|NO, I would like to finish the survey now.||376.0|-350.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1Q6f21wTmOIodNz|2|Doctor|Wrist|Doctor's office|Getting my body checked out by a doctor|Checking pulse|Yes, that would be okay.|Rough and Strong|295.0|703.0|Awkward|Uncomfortable|YES, show me another video||295.0|-703.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_0SUOMrKBW4IlFKx|2|romantic partner|Back|At home|I feel tension being removed from my back|To relive tension.|Yes, that would be okay.|Melting, velvety|726.0|706.0|I feel calmness, Affection, Delighted|The touch is heavenly.|YES, show me another video||726.0|-706.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_22zbhZBQKNJDGwp|2|My girlfriend|My belly|At home in the bed|She is joking and playing with me|It's to make me laugh and have a funny moment with me.|Yes, that would be okay.|The physical characteristics are softly, gently, rigid, fast.|1020.0|343.0|I feel happy, loved, funny, sexy, sympathy, joy.|Enjoyable, exciting, relaxing, tender, provocative.|NO, I would like to finish the survey now.||1020.0|-343.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1pDqCMjHlImlx6u|2|a friend|my hand|in a cafe|we are meeting in a cafe for lunch and a catch up|my friend is trying to demonstrate something on my hand while explaining something to me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|pressing, firm|682.0|1212.0|curious, empathy, connection|attention grabbing, purposeful|NO, I would like to finish the survey now.||682.0|-1212.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_sjaVwcEvcEgU2Mp|2|a friend|Side of the rib cage|Outside on a walk|Just making jokes and walking|To annoy me and cause slight pain and discomfort|No, it would not be okay.|ANnoyed, Painful, Pinching, Stabbing, Tough, Hard|272.0|549.0|Annoyed, Horrified, Hurt, Nerovus, Sad, Stressed, Shocked, Worried, Agidated|Aggressive, Annoying, Unpleasant, Unsettling, Painful|YES, show me another video||272.0|-549.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_OwkCEABeqO7MbSh|2|stranger|shoulder|grocery store|I am distracted and haven't moved in the line|person is trying to get my attention|Yes, that would be okay.|poking|695.0|1224.0|surprised|surprising|YES, show me another video||695.0|-1224.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3DpgZ422yFG7N0L|2|A doctor|My neck|At the doctor's office|The doctor is checking my thyroid by touching my neck.|To check if there's any unusual growths in the thyroid gland area.|Yes, that would be okay.|Touching, compressing, pressing, forcefully, intently, attentively, with concern, consciously, interestingly, calmly, slowly, professionally.|674.0|986.0|Afraid, anxious, insecure, compliant, nervous, vulnerable, tense, frozen, agitated.|Calm, sudden, scary, creepy, unsettling, vague, dominating.|YES, show me another video||674.0|-986.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_110hUNipbbuyxW8|2|Husband|Arm|At a party|We need to leave  to get back to kids and I'm being reminded|To hurry me up as I'm talking to much and we're going to be late getting back|Yes, that would be okay.|Enough to be noticed|947.0|708.0|Rushed|Gentle but firm|YES, show me another video||947.0|-708.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_2q4TZNvz7ZEmzEV|2|my friend|my upper arm|tv room|im minding my business and they just came and poked me|it was spontaneous and random|No, it would not be okay.|Pressure and Poking|658.0|1176.0|Uncomfortable|Aggressive and Demanding|YES, show me another video||658.0|-1176.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_4YMVTjeAYvykNBD|2|Doctor|Back|Doctors office|They are touching my back|To perform a medical evaluation|Yes, that would be okay.|consistent, dense, even, rigid|706.0|704.0|Doubt, nervous|Confident, intriguing|NO, I would like to finish the survey now.||706.0|-704.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_1igRm0EZsWdiKhY|2|A friend|My lower arm|In a café|We are at a café having a catch coffee and lunch|To get my attention to show me something, when I am busy on my phone.|Yes, that would be okay.|Pressing, light and smooth|984.0|898.0|Focused and trust|Friendly|YES, show me another video||984.0|-898.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_bj80JK1XLt1eooh|2|a friend|Your forearm|At home - In the Kitchen|It's a demonstration.|The intention and purpose is to test the softeness of my skin compared to hers.|Yes, that would be okay.|Tapping, Poking, Pressing. Slow, Smooth, Soft.|962.0|1001.0|Curiosity,  Boredom, Calmness,  Focused,|Gentle,  Relaxing,|NO, I would like to finish the survey now.||962.0|-1001.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_6E8NRvQ4wPiPicF|2|An aquaintance|As shown in the video|Anywhere|The person is touching me and trying to get my attention|trying to get my attention|No, it would not be okay.|Annoying, intrusive|464.0|625.0|Put upon, annoyed|Intrusive|YES, show me another video||464.0|-625.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_2CvpKPDFRnp8m1e|2|A friend|Right shoulder,|In my room|I'm socializing and drinking with my friend|Pressing on my shoulder to catch my attention|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Poking, pointy, slow, strong,|702.0|1176.0|Neutral, surprised, tense, distracted|Sudden, neutral|YES, show me another video||702.0|-1176.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_3PjJUTBWjaZzxRW|2|a friend  maybe|left arm|in table of bar|a friend tousch my left hand|try to see somethnig about my skin|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|periodic and recurring under pressure|706.0|1200.0|Wonder|Concerned Unclear|YES, show me another video||706.0|-1200.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
R_elN9vug1ozusJDX|2|My son|My Hand|At home|They are poking at me|They want something from me|Yes, that would be okay.|Poking|673.0|1206.0|I feel annoyed|The touch is annoying|YES, show me another video||673.0|-1206.0|vertical finger|finger|vertical|3|strong|finger vertical 3 strong
