ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_1MrMRb2SoYtGtFv|1|My sister|My belly|At home|It makes me nervous and laugh at the same time because it's both annoying and funny|She is trying to get my attention when we are doing something and I don't want to listen to her|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Soft, slow, smooth, light|855.0|1026.0|Comfortable, indifference, Sympathy|Delicate, calming, clean, gentle, friendly|NO, I would like to finish the survey now.||855.0|-1026.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_bDztJQj40sDVsVr|1|My wife|My hand|At home, in bed|Im lying in bed reading and my wife is touching my hand, as described in the video|To get my attention|Yes, that would be okay.|A light touch on the arm, done very softly. Almost like a poke but not hard enough to be a poke.|1138.0|650.0|It makes me feel connected to the person touching me|The touch is soft and trying to get attention, or just softly playing with that person.|YES, show me another video||1138.0|-650.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2dxPvaAobmHr1io|1|a doctor|my leg|in a medical clinic|I've had some sort of an accident and am currently being looked at|the doctor checks if I haven't lost feel in my leg|Yes, that would be okay.|delicate, pointy, weird|698.0|997.0|confused, shocked, bored|gentle, soft, non-invasive|NO, I would like to finish the survey now.||698.0|-997.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2dYofj96jhop6NQ|1|a friend|my forearm|at home|he is bothering me|he is bothering me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|rough|500.0|702.0|agitation|unpleasant|NO, I would like to finish the survey now.||500.0|-702.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_23ZTfebFl7hWBbj|1|a stranger|the shoulder|in a shop|im in a queue waiting to pay for an item|to get my attention as I dropped something on the floor and they went to give it back to me|Yes, that would be okay.|unexpected, flat, soft tapping|696.0|428.0|shocked and uncomfortable at first|distracting and annoying at first due to being unexpected and by a random person|YES, show me another video||696.0|-428.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3sdfXXD1FcqO51O|1|My girlfriend|She touches my hands like that|We are in a restaurant, sitting opposite each other|We are on a date and we are holding hands across the table|She wants to show affection by touching my hands in a slightly playful but loving manner|Yes, that would be okay.|Love, affection|1206.0|1021.0|Love|Pleasant|YES, show me another video||1206.0|-1021.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3Oq9evS9j4f8Dgy|1|work|hand|office|my workmate is outside smoking|greeting|Yes, that would be okay.|tapping|176.0|706.0|Violated|uncomfortable|NO, I would like to finish the survey now.||176.0|-706.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2eOs87Sb7VgzB1Q|1|a coworker|my arm|our office|coworker wants to draw my attention, because I don't respond to be called just verbally as I usually wear my headphones with music on.|just drawing my attention|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|poking, gentle, hard to notice, soft, cold|722.0|706.0|curiosity|delicate and attention grabbing.|NO, I would like to finish the survey now.||722.0|-706.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_O1qz1BsNK102Ix3|1|My coworker.|My head.|At work.|I made fun of her and now she's poking my head as revenge,|To get revenge on me making fun of her by annoying me.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Compressing, Poking, Pounding, Pressing|537.0|373.0|Anger, Discomfort, Distressed, Frustration, Guilt, Impatience, Numb, Resentment, Upset|Aggressive, Alarming, Annoying, Creepy, Invasive, Irritating, Painful, Uncomfortable, Unpleasant, Unsettling.|NO, I would like to finish the survey now.||537.0|-373.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1CyJPWClhg5kfv1|1|a stranger on bus|my shoulder|on the bus, in front of the exit|a passenger on the bus has to exit at the next stop and gets my attention by tapping my shoulder in order to pass|to get my attention|Yes, that would be okay.|shy and delicate|857.0|1002.0|absolutely neutral, or slightly startled by the fact that I didn't expect physical contact|Delicate and sudden|NO, I would like to finish the survey now.||857.0|-1002.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2dT5nkHXM22f95L|1|a stranger|Left shoulder|On public transport.|I'm standing in the middle of the bus because there is no space to sit down.|To gently get my attention so they can move.|Yes, that would be okay.|Gentle,Poking, Soft, Slow,|633.0|847.0|Shame, Empathy|Attention Grabbing, Gentle,|YES, show me another video||633.0|-847.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3GxqLxRWDSqDIMZ|1|A family member|My arm|On the sofa|I feel a mildly tingling sensation around the touched area|To see whether I feel the touch and can describe how it feels|Yes, that would be okay.|Feathery tapping|1128.0|1001.0|Calmness|Noticeable|YES, show me another video||1128.0|-1001.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_RK1OnHq8yXlawsp|1|Teacher|My shoulder.|Sitting in a class.|I'm distracted and my teacher is tapping me on the shoulder in attempt to gain my attention.|The intention is to gain my attention.|Yes, that would be okay.|Annoying.|200.0|418.0|I feel annoyed.|Intimidating.|NO, I would like to finish the survey now.||200.0|-418.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2XhgdNu0DqtY78e|1|friend|arm|in home|nothing happend|nothing|Yes, that would be okay.|wants to get my attention|954.0|474.0|wants to get my attention|wants to get my attention|NO, I would like to finish the survey now.||954.0|-474.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1jZCCPOKzWhMOcs|1|My sister|The shoulder|At the kitchen|She is trying to call my attention|She is trying to call my attention|Yes, that would be okay.|Pointy, persistent, firm|612.0|758.0|surprised|Demanding|NO, I would like to finish the survey now.||612.0|-758.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_26etufy45ud6983|1|Friend|My thigh|Work|My friend and i are taking a break from.work, talking about our lifes|Teasing me, or just make any comment about my body|Yes, that would be okay.|Smooth, rhythmic|696.0|1023.0|Annoyed but funny|Tender, intriguing|NO, I would like to finish the survey now.||696.0|-1023.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2QDu2TImqMPaaux|1|my child|my arm|in the lounge|On the floor in the lounge pretending to be asleep|"My toddler trying to ""wake me up"""|Yes, that would be okay.|pressing, light|834.0|465.0|wonder|gentle|YES, show me another video||834.0|-465.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1ImctV2hJ4FkaNq|1|My younger cousin.|my shoulder|In the living room on the sofa.|Im playing video games and my cousin comes in and asks me if he can play the game with me|Trying to get my attention so he can play with me.|Yes, that would be okay.|weak|701.0|1218.0|Annoyed|Annoying and attention grabbing|NO, I would like to finish the survey now.||701.0|-1218.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_6JqHWzBe72vJNrH|1|A co worker|My arm|In a meeting|There is a meeting going on|They are trying to subtly get my attention|Yes, that would be okay.|Slow, gentle, pressing|720.0|726.0|Aware that they need to talk to me|Tender, reassurring|YES, show me another video||720.0|-726.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3KNsuh3Wd18znbc|1|My partner|My shoulder or leg|In public|They are trying to get my attention|It’s subtle and so they can tell me something quietly|Yes, that would be okay.|Subtle, secretive|782.0|711.0|Important, intrigued|Subtle|YES, show me another video||782.0|-711.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1pzI3vNSqq5TyM6|1|a child|my hand|in nature|delicate touch|wants to get my attention|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|delicate touch|698.0|702.0|Humiliation|Delicate|YES, show me another video||698.0|-702.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_29mhbUrrMtkcsXg|1|With the nurse.|The same part that is seen in the video. In fact, I feel like he's touching me when I watch the video.|In the doctor's office.|They are the touches prior to pricking you to put an intravenous line.|After several failed attempts, putting in an intravenous line to supply medication after an intervention.|Yes, that would be okay.|Soft and persistent touches, as if you wanted to get the person's attention. Although my perception is that they are faster touches slowed down on purpose, like a slow-motion pass.|763.0|1212.0|It gives me a sense of calm.|Gentle. Soothing.|NO, I would like to finish the survey now.||763.0|-1212.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_26hbYSY0IRIm5gl|1|my brother|my arm or leg|at home|my brother is trying to annoy me by touching me all the time|to irritate and annoy|No, it would not be okay.|hitting, tapping, persistant|305.0|418.0|annoyed, resentment, tense, irritable, irony|irritable, ironic, annoying|NO, I would like to finish the survey now.||305.0|-418.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1gTnjK9rojQc0st|1|My collegue|Hand|In library|My collegue was asking for my attention|The person wanted to communicate with me some important information. The person touched me this way so that I am not startled or shocked since I am working on my personal things.|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Tapping, Soft, Firm, Calm, warm , tender , gentle|1216.0|1216.0|I may not feel much since I know my colleague. I know it is a personal touch and I will recognise it immediately. it is soft and calm|The touch is warm and tender and less distressing. It is gentle and intimate and attention grabbing|YES, show me another video||1216.0|-1216.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_UKrHtjeKnMyUxbP|1|My sister|My hand|At home|My sister is using her right index finger to tap me gently on my hand|To get my attention|Yes, that would be okay.|Gently pressing or tapping a left forearm with a right index finger|694.0|698.0|I feel uneasy|The touch is strange|YES, show me another video||694.0|-698.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_CjojIyXm7xzcaVr|1|doctor  most likely|lower  leg|at  a  hospital|Checking if my  kegs  has  feelings|check  up|Yes, that would be okay.|hitting|1200.0|377.0|camfortable|calming|NO, I would like to finish the survey now.||1200.0|-377.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_245mosdDCwH7eZb|1|a friend|my hand|at a café, having a conversation|I'm with a friend having a conversation at a café and the day is sunny outside|The person tries to grab my attention even further so i can focus and pay close attention to the conversation, so i can answer accordingly|Yes, that would be okay.|tapping and pressing in a slow and smooth manner|1019.0|1225.0|I feel this brings connection to the other person and some kind of empathy too. I also feel safe|This kind of touch is attention grabbing but also delicate and friendly|YES, show me another video||1019.0|-1225.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_yNQtjeSheKso5xL|1|Shy woman friend|hand or arm|at school|we're just sitting next to each other|to catch my attention|Yes, that would be okay.|Warm light pressing|1182.0|563.0|I would feel sympathy but also be a little nervous|arousing|YES, show me another video||1182.0|-563.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2z7vp3gScUyFVaw|1|friend|my back|in the streets|walking down the street|to get my attention|Yes, that would be okay.|chilly|1229.0|702.0|I'd feel calm|attention grabbing|YES, show me another video||1229.0|-702.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3IRiflorUTr7RsN|1|My mom|My arm|In the living room|We're casually watching TV and chatting|To show love and affection|Yes, that would be okay.|Soft poking|1170.0|1085.0|I feel affectionate and nostalgic|The touch is comforting, bonding and delicate|YES, show me another video||1170.0|-1085.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_vZbB0Dl1IHdX5hT|1|an spiritual healer|the palm of my hand|a shaman office|someone made me go to a spiritual healer|releasing spiritual energy|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|the touch is weird|375.0|1047.0|tense and uncomfortable|not something i want|NO, I would like to finish the survey now.||375.0|-1047.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_6SA8EKXeysYkS2d|1|my romantic wife|my hand|In the bedroom|watching TV|Talking|Yes, that would be okay.|Tapping|1051.0|512.0|Affection|Blissful|NO, I would like to finish the survey now.||1051.0|-512.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1jZCrjBnqdPM9iY|1|A friend|Arms or shoulders|in the street|I'm walking with an acquaintace and they see something remarkable|To call my attention|Yes, that would be okay.|calm, weak, slow, soft, persistent|700.0|702.0|connection, wonder, impatience|attention grabbing|YES, show me another video||700.0|-702.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2rHmjkog7KgyiCu|1|A doctor|My hand|I'm at the hospital|A medical examination|To examine my hand better|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Gentle tapping|1028.0|428.0|Calmness|Calming|NO, I would like to finish the survey now.||1028.0|-428.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3RxYzM9VfL4A6GF|1|My daughter|My shoulder.|Sitting at the kitchen table, reading something.|My daughter is tapping me on the shoulder.|My daughter is trying to get my attention without annoying me.|Yes, that would be okay.|Careful, hesitant.|799.0|819.0|I feel interrupted, but not angry or annoyed. I'm actually kind of glad that someone wants to get my attention.|The touch is hesitant.|NO, I would like to finish the survey now.||799.0|-819.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2YLKHerMps7RynW|1|a girlfriend|arm|at home|feels cold in this place|some test|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|light, delicate, subtle, hot|571.0|597.0|discomfort|nasty|YES, show me another video||571.0|-597.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1mO5xTrx62jelXO|1|my boyfriend|shoulder|in the living room|I was not paying attention and he wanted to ask me something|To get my attention|Yes, that would be okay.|tapping, stroking, tickling, feathery, itchy, pointy, slow|919.0|499.0|annoyed, distracted, indifferent, irritable, surprised|annoying, attention grabbing, demanding, irritating, purposeful|YES, show me another video||919.0|-499.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2zcrAoh9WJQLBvX|1|a family member , my niece|Normally my arm , to get my attention|At home, in the lounge area.|I am watching TV and my niece has been calling me however, I do not hear him calling so he starts touching me.|My niece normally does this to grab my attention if he is bored.|Yes, that would be okay.|This would be very stinging in a consistent manner|1200.0|705.0|I feel irritable and love.|The touch is icky.|YES, show me another video||1200.0|-705.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3kBovjYQqDOmQfN|1|A Child|Hand|At home on the sofa|We are watching television|its basically child's play|Yes, that would be okay.|Tapping and Weak|978.0|1225.0|Comfortable|Annoying and at the same time soothing|NO, I would like to finish the survey now.||978.0|-1225.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2YxPnQcueWBJcrY|1|a therapist|my arm|therapist's office|she is measuring my level of sensibility to the touch|She is measuring the level of sensibility to different pressures of touch in my arm, so that she can choose the best course of action to the therapy session.|Yes, that would be okay.|soft, gentle, smooth, pressing|843.0|1233.0|alert, safe, comfortable, intrigued|Gentle, clean, delicate, with purpose.|YES, show me another video||843.0|-1233.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3R7xpIvEOmdtaqA|1|My child|My arm as it rests on the chair|The waiting room of a dentist's office|The receptionist is handling a call, my child is kicking their legs back and forth impatiently as they lean against their arm rest to poke my arm|They have no more patience and are bored|Yes, that would be okay.|Random and soft, partially affectionate|805.0|702.0|Comforting having my child's presence and touch|Soft and comforting yet annoying if it lasts too long|YES, show me another video||805.0|-702.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1kMFLS03qM1E3AD|1|friend|arm|home|they are touching my arm|to talk to me|Yes, that would be okay.|one person is touching another one with their finger|1144.0|696.0|well|bearable|YES, show me another video||1144.0|-696.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3lJLLO1Z5d5fvxg|1|friend|arm|At home|We are talking but a distraction comes up.|Friend is trying to get my attention to show me something.|Yes, that would be okay.|Tapping, slow, soft|694.0|710.0|Indifferent|Attention grabbing|NO, I would like to finish the survey now.||694.0|-710.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1GUrBqarWMn0ATf|1|my wife|my back|lazily laying on the bed or couch|we are talking about daily events and how we are feeling|Possibly a gentle massage or way to relieve some stress and connect.|I don't know.|A soft, gentle poking|984.0|970.0|I feel Happiness and comfort.|Comforting and enjoyable.|YES, show me another video||984.0|-970.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_Dw8Wh2UnEyw1X9L|1|Child|Mouth|Home|I'm about to feed my child lunch and also eat my lunch|Playing with me|No, it would not be okay.|Poking|1134.0|337.0|Makes me happy and loved|The touch is soft and smooth|NO, I would like to finish the survey now.||1134.0|-337.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1mwlTaQPKGQUQHN|1|My little cousin|My left wrist|At a family home|I was just visiting the family|My little cousin just wanted to play games on my phone so she continued asking me by poking me like that|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|soft|1021.0|700.0|irritable|tender|YES, show me another video||1021.0|-700.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_0SUOMrKBW4IlFKx|1|Child|Nose|Home|Child is playing with me|Playing|Yes, that would be okay.|Embracing, soft|1224.0|210.0|I feel amusement.|Pleasant|NO, I would like to finish the survey now.||1224.0|-210.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1jlXhUwgQhg7p5D|1|a partner|chest or shoulder|home|my partner touches my shoulder|a playful distraction|Yes, that would be okay.|Calm, gentle, consistent, playful|893.0|560.0|it depends on what I was doing but in this situation I would probably feel surprised at first but it would probably also cheer me up or make me smile|soothing, pleasant, uplifting|YES, show me another video||893.0|-560.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_2xJ0wSec8Clozlg|1|with a woman|my penis|at home|after some times penis grows bigger|to find out how long it will take to get a full erect|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|tapping, warm, poking, weak|1109.0|1040.0|excited, warm, thrilled|soft, sexy, warm, intimate|YES, show me another video||1109.0|-1040.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3oYP0MPHj8HI8F5|1|An acquaintance|Shoulder|College|Someone is trying to get my attention in order for me to respond to something|The intention is to try and get my attention|Yes, that would be okay.|Gentle and soft tapping touch|898.0|1166.0|This touch makes me curious to know what's going on|Calm and gentle|NO, I would like to finish the survey now.||898.0|-1166.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1pDqCMjHlImlx6u|1|a colleague|my back|at work|I am in the kitchen at work|Someone is trying to get my attention who is stood behind me|No, it would not be okay.|softly, slowly, gentle, tapping,|648.0|1011.0|confused, bewildered, amusement,|delicate, invasive, creepy, suspicious, weird,|YES, show me another video||648.0|-1011.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3sowaP61ypbA0nJ|1|friend|back|sleeping on couch|i am sleeping|trying to check if am fast asleep|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|tapping|381.0|932.0|trust, affection and craving|relaxing, bonding|NO, I would like to finish the survey now.||381.0|-932.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3qO199bXon5J55j|1|a friend|my hand|at home|we are watching a movie then my friend touch my hand|to show compassion|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|warm|1031.0|585.0|compassion|arousing|NO, I would like to finish the survey now.|6100150aa12ad1614efd1971|1031.0|-585.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3nwKQ6AHD3eEtpB|1|A child|my hand|At home|I am sleeping|My child touches me like this to wake me up without freaking me out|Yes, that would be okay.|Poking|1206.0|1007.0|Comfortable|Calming|YES, show me another video||1206.0|-1007.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1cUkTgCqkXSf0Sv|1|my child|back, belly, chest, face, forearm, hand, head neck,|home|I am sitting watching tv and my child is playing close by|he is trying to get my attention and being playful|Yes, that would be okay.|I would consider this poking or gentle tapping.|781.0|424.0|I feel alerted by the touch|It's a gentle touch, noticeable|NO, I would like to finish the survey now.||781.0|-424.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3fAW2nSHOZPSHcC|1|a stranger|my hand|a cafe|they're tapping my hand because they want my attention|to get my attention|No, it would not be okay.|tapping, uncomfortable|968.0|833.0|uncomfortable, upset|unpleasant|YES, show me another video||968.0|-833.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_DOSRaaV8HvYUyJP|1|A family member|My shoulder|On the street|I'm walking on the street and a family member is catching up to me|The family member wants to grab my attention|Yes, that would be okay.|abrupt, localized|879.0|739.0|Surprised|Quick but confident|YES, show me another video||879.0|-739.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_6E8NRvQ4wPiPicF|1|An acquaintance|Arm as shown|Anywhere|Someone is poking me and trying to get my attention|Someone is trying to get my attention|No, it would not be okay.|Annoying, intrusive|474.0|569.0|Annoyed, put upon|Annoying and intrusive|YES, show me another video||474.0|-569.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_sLKi2aFvrL442ch|1|Partner|Hand|Bedroom|Chilling|Bother|No, it would not be okay.|Tickling|410.0|499.0|Bothered|Bothering|YES, show me another video||410.0|-499.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1IsIohbnG2HKNsv|1|my female friend|my arm, my back, my stomach|at the house party with friends|We're sitting at the couch, watching a movie and she's trying to grab my attention.|Trying to get my attention|Yes, that would be okay.|soft, tickling, pointy|1201.0|689.0|I feel excited, curious.|attention grabbing, arousing, tender|YES, show me another video||1201.0|-689.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_3PjJUTBWjaZzxRW|1|a friend|left hand|a coffe or bar|a friend tousch my left hand|maybe noticed  that something happen in bar|Yes, that would be okay.|Hitting|954.0|1047.0|Peacefulness|Marked, Noticeable|NO, I would like to finish the survey now.||954.0|-1047.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_1LRShiHJDpzScnn|1|a child or family member|The wrist|on the sofa|I'm trying to concentrate on the TV but the repeated tapping on my wrist is distracting me.|The intention is to get my attention as they feel the TV has all my attention.|Yes, that would be okay.|Tapping, tickling, patting, light, feathery, persistent, rhythmic|700.0|1001.0|calmness, comfortable, compassion|gentle, warm|YES, show me another video||700.0|-1001.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
R_51kvk9KYuo3iErT|1|A stranger|Shoulder|On a public transport|They’re asking me to pass the taxi fare for them|It is to get my attention so that I can pass on their taxi fare|Yes, that would be okay.|Tapping, persistent|969.0|973.0|Attentive, focused|Alarming, noticeable|NO, I would like to finish the survey now.||969.0|-973.0|vertical finger|finger|vertical|3|light|finger vertical 3 light
