response_id,response,theme,present,score,count_original,count_synonym,count_closest,examples_original,examples_synonym,examples_closest
25,I went to my mother's room after feeling bad or stuck in my life. She then proceeds to comfort me both with her words and a gentle touch on my shoulder.,Comfort and emotional support,True,3.75,1,1,4,comfort,comfort,"feel, feeling, gentle, touch"
26,We are chilling on the bed,Comfort and emotional support,False,0.0,0,0,0,,,
27,The person is asking me if everything is okay with my life.,Comfort and emotional support,False,0.0,0,0,0,,,
28,She is talking to me,Comfort and emotional support,False,0.0,0,0,0,,,
29,"There are many people around us, but he took an interest in me and he is speaking to me in a creepy way",Comfort and emotional support,False,0.0,0,0,0,,,
30,She's helping me going through some troubles.,Comfort and emotional support,True,1.0,0,0,2,,,"help, trouble"
31,I have a problem with the University and I am speaking with my parents,Comfort and emotional support,False,0.75,0,1,0,,have,
32,she's reassuring me about a situation.,Comfort and emotional support,True,1.5,1,0,1,reassure,,situation
33,I'm feeling anxious about incoming deadlines,Comfort and emotional support,True,2.0,1,0,2,anxious,,"feel, feeling"
34,a hand reaches to gently tap snother person's arm a few times,Comfort and emotional support,True,1.25,0,1,1,,tap,tap
35,I feel sad,Comfort and emotional support,True,1.5,1,0,1,sad,,feel
36,She is touching my forearm after a long heart to heart conversation.,Comfort and emotional support,True,1.75,0,1,2,,heart,"heart, touch"
37,I was unhappy and my mother said to me that all are ok,Comfort and emotional support,False,0.0,0,0,0,,,
38,I am explaining something I find difficult at work,Comfort and emotional support,False,0.0,0,0,0,,,
39,My wife is comforting me after some annoyance,Comfort and emotional support,True,1.75,1,1,0,comfort,comfort,
40,My colleague is trying to touch  me in a way that will lead to sex.,Comfort and emotional support,True,1.0,0,0,2,,,"sex, touch"
41,someone is touching me tenderly,Comfort and emotional support,False,0.5,0,0,1,,,touch
42,having a deep conversation,Comfort and emotional support,False,0.75,0,1,0,,have,
43,I have just finished my homework that I was doing next to him while he drinks his coffee.,Comfort and emotional support,False,0.75,0,1,0,,have,
44,We could be watching tv and sitting on the couch or lying on the bed,Comfort and emotional support,False,0.0,0,0,0,,,
45,"We are in class, the professor tells us that in this term things may get difficult due to country's energy crisis, my friend touch me in the hand to comfort me and let me know that we are in this situation together.",Comfort and emotional support,True,3.25,1,1,3,comfort,comfort,"situation, thing, touch"
46,We are lying next to eah other in the evening. She grabs my hand like this as she often does in the evening before going to sleep.,Comfort and emotional support,False,0.0,0,0,0,,,
47,i´m telling her something that happens to me,Comfort and emotional support,False,0.5,0,0,1,,,happen
48,My friend is trying to comfort me as I just heard some bad news,Comfort and emotional support,True,3.75,3,1,0,"bad news, bad_news, comfort",comfort,
49,We are talking about our day and I'm telling her I had it rough at work today.,Comfort and emotional support,False,0.75,0,1,0,,have,
50,I'm anxious for a medical exam,Comfort and emotional support,True,1.0,1,0,0,anxious,,
51,I did a good job fixing a machine for my dad,Comfort and emotional support,False,0.0,0,0,0,,,
52,She is touching me after me giving her good news,Comfort and emotional support,False,0.5,0,0,1,,,touch
53,Were watching a scary movie.,Comfort and emotional support,False,0.0,0,0,0,,,
54,We are having an emotional conversation in the garden.,Comfort and emotional support,True,1.75,1,1,0,emotional,have,
55,We are talking about challenges in our life,Comfort and emotional support,False,0.0,0,0,0,,,
56,im recieving a massage and she is massaging calmly my back,Comfort and emotional support,False,0.0,0,0,0,,,
57,My housband want to tell me something without words.,Comfort and emotional support,False,0.0,0,0,0,,,
58,I'm going through a tough time and this is how they touch me while comforting me.,Comfort and emotional support,True,2.25,1,1,1,comfort,comfort,touch
59,An upsetting conversation,Comfort and emotional support,True,1.0,1,0,0,upset,,
60,my boss is firing me,Comfort and emotional support,False,0.0,0,0,0,,,
61,We are driving somwhere where we can spent time together,Comfort and emotional support,False,0.0,0,0,0,,,
62,"another hand touching another hand, patting three times",Comfort and emotional support,True,1.5,1,0,1,pat,,touch
63,They are trying to comfort me,Comfort and emotional support,True,1.75,1,1,0,comfort,comfort,
64,sitting together on the grass,Comfort and emotional support,False,0.0,0,0,0,,,
65,My mother is comforting me because my friend passes away,Comfort and emotional support,True,1.75,1,1,0,comfort,comfort,
66,Driving in the car and my husband reaches over and touches my hand because I have been nervous about a medical test.,Comfort and emotional support,True,2.0,0,2,1,,"have, nervous",touch
67,"After a long day at work, I was talking with my friend about some issues that happened at my work. He found that to comfort me from those tribulations it might be a good idea to ease me down like that",Comfort and emotional support,True,2.75,1,1,2,comfort,comfort,"down, happen"
68,Something went wrong during the day and I am sharing my anguish with my mother,Comfort and emotional support,False,0.0,0,0,0,,,
69,Mom is calming me down,Comfort and emotional support,True,2.0,1,0,2,calm,,"calm, down"
70,feels the touch of a loved one. It's a gentle touch that soothes me,Comfort and emotional support,True,3.0,1,0,4,soothe,,"feel, gentle, love, touch"
71,I just got back home after a long time,Comfort and emotional support,False,0.0,0,0,0,,,
72,Someone who is not equipped to do so is trying to give me comfort.,Comfort and emotional support,True,1.75,1,1,0,comfort,comfort,
73,my friend is gently touching and hovering my forearm,Comfort and emotional support,False,0.5,0,0,1,,,touch
74,He just touches my shoulder like that and hugs me at the same time.,Comfort and emotional support,True,2.0,1,0,2,hug,,"hug, touch"
75,I'm talking to a stranger,Comfort and emotional support,False,0.0,0,0,0,,,
76,Conversation,Comfort and emotional support,False,0.0,0,0,0,,,
77,We are talking and they are comforting me.,Comfort and emotional support,True,1.75,1,1,0,comfort,comfort,
78,Calming,Comfort and emotional support,True,1.5,1,0,1,calm,,calm
79,I am at funeral with my mother and she grabs my forearm in a sad yet comforting reassuring way.,Comfort and emotional support,True,3.75,3,1,0,"comfort, reassure, sad",comfort,
80,I'm telling her about positive things that are happening in my life.,Comfort and emotional support,True,1.5,0,0,3,,,"happen, happening, thing"
81,a person gently places his hand on his arm,Comfort and emotional support,False,0.0,0,0,0,,,
82,A one on one therapy session and the therapist is re-assuring me,Comfort and emotional support,False,0.75,0,1,0,,assure,
83,I may have told her about something that frustrated or worried me while we are sitting together talking.,Comfort and emotional support,True,3.0,1,2,1,worried,"have, worry",worry
84,Doctor is giving me bad news,Comfort and emotional support,True,2.0,2,0,0,"bad news, bad_news",,
85,Consolation after an unsuccessful week at work,Comfort and emotional support,False,0.0,0,0,0,,,
86,my mother touchs me so she can be supportive,Comfort and emotional support,False,0.5,0,0,1,,,touch
87,Friend giving me affirmation,Comfort and emotional support,False,0.0,0,0,0,,,
88,My child is sitting with me on the sofa while touching my face.,Comfort and emotional support,False,0.5,0,0,1,,,touch
89,Hugging me and touching my upper shouder,Comfort and emotional support,True,2.0,1,0,2,hug,,"hug, touch"
90,My husband needs my full attention I am focusing on something at the moment. To not Stuttle me he gentle touches me to get my attention.,Comfort and emotional support,True,1.75,0,1,2,,attention,"gentle, touch"
91,He is taking advantage of me,Comfort and emotional support,False,0.0,0,0,0,,,
92,I am nervous a bout something.,Comfort and emotional support,False,0.75,0,1,0,,nervous,
93,I am venting about my problems,Comfort and emotional support,False,0.0,0,0,0,,,
94,We are at home having a heart to heart conversation,Comfort and emotional support,True,2.0,0,2,1,,"have, heart",heart
95,i hurt my knee badly from a football match.,Comfort and emotional support,False,0.0,0,0,0,,,
96,He is trying to comfort me in a funny way,Comfort and emotional support,True,1.75,1,1,0,comfort,comfort,
97,im going through stuff and sharing my problems,Comfort and emotional support,False,0.0,0,0,0,,,
98,They are comforting me while i feel down/sad.,Comfort and emotional support,True,3.75,2,1,2,"comfort, sad",comfort,"down, feel"
99,I just gave this woman a seat and she touches me as she is sitting ang thaniking me,Comfort and emotional support,False,0.5,0,0,1,,,touch
100,I received a sad result and the partnet came to solace me,Comfort and emotional support,True,2.25,1,1,1,sad,solace,solace
101,we are waiting for the exam,Comfort and emotional support,False,0.0,0,0,0,,,
102,I was very vividly describing to her a very bad encounter I had with a person that I felt treated me very unfairly and selfishly which made me react back with harsh words and I feel some regret now,Comfort and emotional support,True,1.75,0,1,2,,have,"feel, treat"
103,my sister is holding my shoulder after hearing some sad news,Comfort and emotional support,True,2.0,2,0,0,"hold, sad",,
104,a gentle touch,Comfort and emotional support,True,1.0,0,0,2,,,"gentle, touch"
105,Gentle pressure from someone of little strenght,Comfort and emotional support,False,0.5,0,0,1,,,gentle
106,They're confiding some inane gossip on me.,Comfort and emotional support,False,0.0,0,0,0,,,
107,I am sick and tell my mom I feel like I have a temperature/fever,Comfort and emotional support,True,1.25,0,1,1,,have,feel
108,We are waiting for food,Comfort and emotional support,False,0.0,0,0,0,,,
109,im depressed cuz something bad happened and he's comforting me,Comfort and emotional support,True,2.25,1,1,1,comfort,comfort,happen
110,"I had some problem, maybe a worse grade or a issue with family",Comfort and emotional support,False,0.75,0,1,0,,have,
111,My romantic partner is touching my arm while we are chilling on the couch while watching tv,Comfort and emotional support,False,0.5,0,0,1,,,touch
112,She touches me on the arm by advancing the pressure,Comfort and emotional support,False,0.5,0,0,1,,,touch
113,we are talking,Comfort and emotional support,False,0.0,0,0,0,,,
114,The therapist make me the heat therapy,Comfort and emotional support,False,0.0,0,0,0,,,
115,Talking,Comfort and emotional support,False,0.0,0,0,0,,,
116,"Colleague has softly touched my left shoulder, 3 times.",Comfort and emotional support,True,1.25,0,1,1,,have,touch
117,We are having a conversation,Comfort and emotional support,False,0.75,0,1,0,,have,
118,I have had some bad news,Comfort and emotional support,True,2.75,2,1,0,"bad news, bad_news",have,
119,They are leaning over me,Comfort and emotional support,False,0.0,0,0,0,,,
120,My friend is tapping me on the back,Comfort and emotional support,True,1.25,0,1,1,,tap,tap
121,I need to send an academic report.,Comfort and emotional support,False,0.0,0,0,0,,,
122,"We are sitting and catching up and while my relative is talking to me, he or she is touching me.",Comfort and emotional support,True,1.0,0,0,2,,,"catch, touch"
123,pociesza mnie,Comfort and emotional support,False,0.0,0,0,0,,,
124,I am chatting with a friend and my son touches me,Comfort and emotional support,False,0.5,0,0,1,,,touch
125,Im getting bad news or i am upset,Comfort and emotional support,True,3.0,3,0,0,"bad news, bad_news, upset",,
126,"we were in the school and my friend placed his hand on my thigh, I dont know why, it made me uncomfortable.",Comfort and emotional support,False,0.0,0,0,0,,,
127,doing some breathing routines,Comfort and emotional support,False,0.5,0,0,1,,,breathe
128,My friend is touching my forearm,Comfort and emotional support,False,0.5,0,0,1,,,touch
129,something has happened me and my friend comforts me,Comfort and emotional support,True,3.0,1,2,1,comfort,"comfort, have",happen
130,"I am telling her that something difficult happened to me, and she is saying that everything will be ok and that she's by my side.",Comfort and emotional support,False,0.5,0,0,1,,,happen
131,?,Comfort and emotional support,False,0.0,0,0,0,,,
132,I'm telling a sad event to someone of my family and she/he is showing me some support and try to calm me.,Comfort and emotional support,True,3.5,3,0,1,"calm, sad, support",,calm
133,We sit in the couch and they lean their hand over and touch my thigh,Comfort and emotional support,False,0.5,0,0,1,,,touch
