response_id,response,theme,present,score,count_original,count_synonym,count_closest,examples_original,examples_synonym,examples_closest
29,"There are many people around us, but he took an interest in me and he is speaking to me in a creepy way",Affection closeness,False,0.0,0,0,0,,,
30,She's helping me going through some troubles.,Affection closeness,False,0.0,0,0,0,,,trouble
31,I have a problem with the University and I am speaking with my parents,Affection closeness,False,0.0,0,0,0,,,parent
32,she's reassuring me about a situation.,Affection closeness,False,0.0,0,0,0,,,situation
33,I'm feeling anxious about incoming deadlines,Affection closeness,False,0.0,0,0,0,,,"feel, feeling"
34,a hand reaches to gently tap snother person's arm a few times,Affection closeness,False,0.75,0,1,0,,tap,tap
35,I feel sad,Affection closeness,False,0.0,0,0,0,,,feel
36,She is touching my forearm after a long heart to heart conversation.,Affection closeness,False,0.75,0,1,0,,heart,touch
37,I was unhappy and my mother said to me that all are ok,Affection closeness,False,0.0,0,0,0,,,
38,I am explaining something I find difficult at work,Affection closeness,False,0.0,0,0,0,,,
39,My wife is comforting me after some annoyance,Affection closeness,True,1.0,1,0,0,comfort,,wife
40,My colleague is trying to touch  me in a way that will lead to sex.,Affection closeness,False,0.0,0,0,0,,,"sex, touch"
41,someone is touching me tenderly,Affection closeness,False,0.0,0,0,0,,,touch
42,having a deep conversation,Affection closeness,False,0.0,0,0,0,,,
43,I have just finished my homework that I was doing next to him while he drinks his coffee.,Affection closeness,False,0.0,0,0,0,,,
44,We could be watching tv and sitting on the couch or lying on the bed,Affection closeness,False,0.0,0,0,0,,,
45,"We are in class, the professor tells us that in this term things may get difficult due to country's energy crisis, my friend touch me in the hand to comfort me and let me know that we are in this situation together.",Affection closeness,True,2.0,2,0,0,"comfort, together",,"situation, thing, touch"
46,We are lying next to eah other in the evening. She grabs my hand like this as she often does in the evening before going to sleep.,Affection closeness,False,0.0,0,0,0,,,
47,i´m telling her something that happens to me,Affection closeness,False,0.0,0,0,0,,,happen
48,My friend is trying to comfort me as I just heard some bad news,Affection closeness,True,1.0,1,0,0,comfort,,
49,We are talking about our day and I'm telling her I had it rough at work today.,Affection closeness,False,0.0,0,0,0,,,
50,I'm anxious for a medical exam,Affection closeness,False,0.0,0,0,0,,,
51,I did a good job fixing a machine for my dad,Affection closeness,False,0.0,0,0,0,,,
52,She is touching me after me giving her good news,Affection closeness,False,0.0,0,0,0,,,touch
53,Were watching a scary movie.,Affection closeness,False,0.0,0,0,0,,,
54,We are having an emotional conversation in the garden.,Affection closeness,False,0.0,0,0,0,,,
55,We are talking about challenges in our life,Affection closeness,False,0.0,0,0,0,,,
56,im recieving a massage and she is massaging calmly my back,Affection closeness,False,0.0,0,0,0,,,
57,My housband want to tell me something without words.,Affection closeness,False,0.0,0,0,0,,,
58,I'm going through a tough time and this is how they touch me while comforting me.,Affection closeness,True,1.0,1,0,0,comfort,,touch
59,An upsetting conversation,Affection closeness,False,0.0,0,0,0,,,
60,my boss is firing me,Affection closeness,False,0.0,0,0,0,,,
61,We are driving somwhere where we can spent time together,Affection closeness,True,1.0,1,0,0,together,,
62,"another hand touching another hand, patting three times",Affection closeness,True,1.0,1,0,0,pat,,touch
63,They are trying to comfort me,Affection closeness,True,1.0,1,0,0,comfort,,
64,sitting together on the grass,Affection closeness,True,1.0,1,0,0,together,,
65,My mother is comforting me because my friend passes away,Affection closeness,True,1.0,1,0,0,comfort,,
66,Driving in the car and my husband reaches over and touches my hand because I have been nervous about a medical test.,Affection closeness,False,0.0,0,0,0,,,"husband, touch"
67,"After a long day at work, I was talking with my friend about some issues that happened at my work. He found that to comfort me from those tribulations it might be a good idea to ease me down like that",Affection closeness,True,1.0,1,0,0,comfort,,happen
68,Something went wrong during the day and I am sharing my anguish with my mother,Affection closeness,False,0.0,0,0,0,,,
69,Mom is calming me down,Affection closeness,False,0.0,0,0,0,,,
70,feels the touch of a loved one. It's a gentle touch that soothes me,Affection closeness,True,2.75,2,1,0,"gentle, love",love,"feel, gentle, love, touch"
71,I just got back home after a long time,Affection closeness,False,0.0,0,0,0,,,
72,Someone who is not equipped to do so is trying to give me comfort.,Affection closeness,True,1.0,1,0,0,comfort,,
73,my friend is gently touching and hovering my forearm,Affection closeness,False,0.0,0,0,0,,,touch
74,He just touches my shoulder like that and hugs me at the same time.,Affection closeness,True,1.0,1,0,0,hug,,"hug, touch"
75,I'm talking to a stranger,Affection closeness,False,0.0,0,0,0,,,
76,Conversation,Affection closeness,False,0.0,0,0,0,,,
77,We are talking and they are comforting me.,Affection closeness,True,1.0,1,0,0,comfort,,
78,Calming,Affection closeness,False,0.0,0,0,0,,,
79,I am at funeral with my mother and she grabs my forearm in a sad yet comforting reassuring way.,Affection closeness,True,1.0,1,0,0,comfort,,
80,I'm telling her about positive things that are happening in my life.,Affection closeness,False,0.0,0,0,0,,,"happen, happening, thing"
81,a person gently places his hand on his arm,Affection closeness,False,0.0,0,0,0,,,person
82,A one on one therapy session and the therapist is re-assuring me,Affection closeness,False,0.0,0,0,0,,,
83,I may have told her about something that frustrated or worried me while we are sitting together talking.,Affection closeness,True,1.0,1,0,0,together,,worry
84,Doctor is giving me bad news,Affection closeness,False,0.0,0,0,0,,,
85,Consolation after an unsuccessful week at work,Affection closeness,False,0.0,0,0,0,,,
86,my mother touchs me so she can be supportive,Affection closeness,False,0.0,0,0,0,,,touch
87,Friend giving me affirmation,Affection closeness,False,0.0,0,0,0,,,
88,My child is sitting with me on the sofa while touching my face.,Affection closeness,False,0.0,0,0,0,,,touch
89,Hugging me and touching my upper shouder,Affection closeness,True,1.0,1,0,0,hug,,"hug, touch"
90,My husband needs my full attention I am focusing on something at the moment. To not Stuttle me he gentle touches me to get my attention.,Affection closeness,True,1.0,1,0,0,gentle,,"gentle, husband, touch"
91,He is taking advantage of me,Affection closeness,False,0.0,0,0,0,,,
92,I am nervous a bout something.,Affection closeness,False,0.0,0,0,0,,,
93,I am venting about my problems,Affection closeness,False,0.0,0,0,0,,,
94,We are at home having a heart to heart conversation,Affection closeness,False,0.75,0,1,0,,heart,
95,i hurt my knee badly from a football match.,Affection closeness,False,0.0,0,0,0,,,
96,He is trying to comfort me in a funny way,Affection closeness,True,1.0,1,0,0,comfort,,
97,im going through stuff and sharing my problems,Affection closeness,False,0.0,0,0,0,,,
98,They are comforting me while i feel down/sad.,Affection closeness,True,1.0,1,0,0,comfort,,feel
99,I just gave this woman a seat and she touches me as she is sitting ang thaniking me,Affection closeness,False,0.0,0,0,0,,,touch
100,I received a sad result and the partnet came to solace me,Affection closeness,False,0.0,0,0,0,,,solace
101,we are waiting for the exam,Affection closeness,False,0.0,0,0,0,,,
102,I was very vividly describing to her a very bad encounter I had with a person that I felt treated me very unfairly and selfishly which made me react back with harsh words and I feel some regret now,Affection closeness,False,0.0,0,0,0,,,"feel, person, treat"
103,my sister is holding my shoulder after hearing some sad news,Affection closeness,False,0.0,0,0,0,,,
104,a gentle touch,Affection closeness,True,1.0,1,0,0,gentle,,"gentle, touch"
105,Gentle pressure from someone of little strenght,Affection closeness,True,1.0,1,0,0,gentle,,gentle
106,They're confiding some inane gossip on me.,Affection closeness,False,0.0,0,0,0,,,
107,I am sick and tell my mom I feel like I have a temperature/fever,Affection closeness,False,0.0,0,0,0,,,feel
108,We are waiting for food,Affection closeness,False,0.0,0,0,0,,,
109,im depressed cuz something bad happened and he's comforting me,Affection closeness,True,1.0,1,0,0,comfort,,happen
110,"I had some problem, maybe a worse grade or a issue with family",Affection closeness,False,0.0,0,0,0,,,
111,My romantic partner is touching my arm while we are chilling on the couch while watching tv,Affection closeness,True,2.0,2,0,0,"partner, romantic",,touch
112,She touches me on the arm by advancing the pressure,Affection closeness,False,0.0,0,0,0,,,touch
113,we are talking,Affection closeness,False,0.0,0,0,0,,,
114,The therapist make me the heat therapy,Affection closeness,False,0.0,0,0,0,,,
115,Talking,Affection closeness,False,0.0,0,0,0,,,
116,"Colleague has softly touched my left shoulder, 3 times.",Affection closeness,False,0.0,0,0,0,,,touch
117,We are having a conversation,Affection closeness,False,0.0,0,0,0,,,
118,I have had some bad news,Affection closeness,False,0.0,0,0,0,,,
119,They are leaning over me,Affection closeness,False,0.0,0,0,0,,,
120,My friend is tapping me on the back,Affection closeness,False,0.75,0,1,0,,tap,tap
121,I need to send an academic report.,Affection closeness,False,0.0,0,0,0,,,
122,"We are sitting and catching up and while my relative is talking to me, he or she is touching me.",Affection closeness,False,0.0,0,0,0,,,"catch, touch"
123,pociesza mnie,Affection closeness,False,0.0,0,0,0,,,
124,I am chatting with a friend and my son touches me,Affection closeness,False,0.0,0,0,0,,,touch
125,Im getting bad news or i am upset,Affection closeness,False,0.0,0,0,0,,,
126,"we were in the school and my friend placed his hand on my thigh, I dont know why, it made me uncomfortable.",Affection closeness,False,0.0,0,0,0,,,
127,doing some breathing routines,Affection closeness,False,0.0,0,0,0,,,breathe
128,My friend is touching my forearm,Affection closeness,False,0.0,0,0,0,,,touch
129,something has happened me and my friend comforts me,Affection closeness,True,1.0,1,0,0,comfort,,happen
130,"I am telling her that something difficult happened to me, and she is saying that everything will be ok and that she's by my side.",Affection closeness,False,0.0,0,0,0,,,happen
131,?,Affection closeness,False,0.0,0,0,0,,,
132,I'm telling a sad event to someone of my family and she/he is showing me some support and try to calm me.,Affection closeness,False,0.0,0,0,0,,,
133,We sit in the couch and they lean their hand over and touch my thigh,Affection closeness,False,0.0,0,0,0,,,touch
