response_id,response,theme,present,score,count_original,count_synonym,count_closest,examples_original,examples_synonym,examples_closest
35,I feel sad,Getting attention_communication,False,0.5,0,0,1,,,feel
36,She is touching my forearm after a long heart to heart conversation.,Getting attention_communication,True,1.0,0,0,2,,,"conversation, touch"
37,I was unhappy and my mother said to me that all are ok,Getting attention_communication,False,0.75,0,1,0,,say,
38,I am explaining something I find difficult at work,Getting attention_communication,True,1.0,0,0,2,,,"explain, work"
39,My wife is comforting me after some annoyance,Getting attention_communication,False,0.0,0,0,0,,,
40,My colleague is trying to touch  me in a way that will lead to sex.,Getting attention_communication,False,0.5,0,0,1,,,touch
41,someone is touching me tenderly,Getting attention_communication,False,0.5,0,0,1,,,touch
42,having a deep conversation,Getting attention_communication,False,0.5,0,0,1,,,conversation
43,I have just finished my homework that I was doing next to him while he drinks his coffee.,Getting attention_communication,False,0.0,0,0,0,,,
44,We could be watching tv and sitting on the couch or lying on the bed,Getting attention_communication,False,0.0,0,0,0,,,
45,"We are in class, the professor tells us that in this term things may get difficult due to country's energy crisis, my friend touch me in the hand to comfort me and let me know that we are in this situation together.",Getting attention_communication,True,2.75,1,1,2,tell,get,"situation, touch"
46,We are lying next to eah other in the evening. She grabs my hand like this as she often does in the evening before going to sleep.,Getting attention_communication,True,1.75,1,1,0,grab,grab,
47,i´m telling her something that happens to me,Getting attention_communication,True,1.0,1,0,0,tell,,
48,My friend is trying to comfort me as I just heard some bad news,Getting attention_communication,True,1.0,1,0,0,hear,,
49,We are talking about our day and I'm telling her I had it rough at work today.,Getting attention_communication,True,4.0,2,2,1,"talk, tell","talk, talking",work
50,I'm anxious for a medical exam,Getting attention_communication,False,0.0,0,0,0,,,
51,I did a good job fixing a machine for my dad,Getting attention_communication,False,0.5,0,0,1,,,good
52,She is touching me after me giving her good news,Getting attention_communication,True,1.5,0,0,3,,,"give, good, touch"
53,Were watching a scary movie.,Getting attention_communication,False,0.5,0,0,1,,,movie
54,We are having an emotional conversation in the garden.,Getting attention_communication,False,0.5,0,0,1,,,conversation
55,We are talking about challenges in our life,Getting attention_communication,True,3.0,1,2,1,talk,"talk, talking",challenge
56,im recieving a massage and she is massaging calmly my back,Getting attention_communication,False,0.0,0,0,0,,,
57,My housband want to tell me something without words.,Getting attention_communication,True,1.0,1,0,0,tell,,
58,I'm going through a tough time and this is how they touch me while comforting me.,Getting attention_communication,False,0.5,0,0,1,,,touch
59,An upsetting conversation,Getting attention_communication,False,0.5,0,0,1,,,conversation
60,my boss is firing me,Getting attention_communication,False,0.0,0,0,0,,,
61,We are driving somwhere where we can spent time together,Getting attention_communication,False,0.0,0,0,0,,,
62,"another hand touching another hand, patting three times",Getting attention_communication,True,1.5,1,0,1,pat,,touch
63,They are trying to comfort me,Getting attention_communication,False,0.0,0,0,0,,,
64,sitting together on the grass,Getting attention_communication,False,0.0,0,0,0,,,
65,My mother is comforting me because my friend passes away,Getting attention_communication,True,1.0,1,0,0,pass,,
66,Driving in the car and my husband reaches over and touches my hand because I have been nervous about a medical test.,Getting attention_communication,True,1.0,0,0,2,,,"reach, touch"
67,"After a long day at work, I was talking with my friend about some issues that happened at my work. He found that to comfort me from those tribulations it might be a good idea to ease me down like that",Getting attention_communication,True,4.0,1,2,3,talk,"talk, talking","down, good, work"
68,Something went wrong during the day and I am sharing my anguish with my mother,Getting attention_communication,False,0.0,0,0,0,,,
69,Mom is calming me down,Getting attention_communication,False,0.5,0,0,1,,,down
70,feels the touch of a loved one. It's a gentle touch that soothes me,Getting attention_communication,True,1.5,0,0,3,,,"feel, gentle, touch"
71,I just got back home after a long time,Getting attention_communication,False,0.75,0,1,0,,get,
72,Someone who is not equipped to do so is trying to give me comfort.,Getting attention_communication,False,0.5,0,0,1,,,give
73,my friend is gently touching and hovering my forearm,Getting attention_communication,False,0.5,0,0,1,,,touch
74,He just touches my shoulder like that and hugs me at the same time.,Getting attention_communication,False,0.5,0,0,1,,,touch
75,I'm talking to a stranger,Getting attention_communication,True,2.5,1,2,0,talk,"talk, talking",
76,Conversation,Getting attention_communication,False,0.5,0,0,1,,,conversation
77,We are talking and they are comforting me.,Getting attention_communication,True,2.5,1,2,0,talk,"talk, talking",
78,Calming,Getting attention_communication,False,0.0,0,0,0,,,
79,I am at funeral with my mother and she grabs my forearm in a sad yet comforting reassuring way.,Getting attention_communication,True,1.75,1,1,0,grab,grab,
80,I'm telling her about positive things that are happening in my life.,Getting attention_communication,True,1.0,1,0,0,tell,,
81,a person gently places his hand on his arm,Getting attention_communication,False,0.0,0,0,0,,,
82,A one on one therapy session and the therapist is re-assuring me,Getting attention_communication,False,0.5,0,0,1,,,session
83,I may have told her about something that frustrated or worried me while we are sitting together talking.,Getting attention_communication,True,3.5,2,2,0,"talk, tell","talk, talking",
84,Doctor is giving me bad news,Getting attention_communication,False,0.5,0,0,1,,,give
85,Consolation after an unsuccessful week at work,Getting attention_communication,False,0.5,0,0,1,,,work
86,my mother touchs me so she can be supportive,Getting attention_communication,False,0.5,0,0,1,,,touch
87,Friend giving me affirmation,Getting attention_communication,False,0.5,0,0,1,,,give
88,My child is sitting with me on the sofa while touching my face.,Getting attention_communication,True,1.75,0,1,2,,face,"face, touch"
89,Hugging me and touching my upper shouder,Getting attention_communication,False,0.5,0,0,1,,,touch
90,My husband needs my full attention I am focusing on something at the moment. To not Stuttle me he gentle touches me to get my attention.,Getting attention_communication,True,3.25,1,1,3,attention,get,"attention, gentle, touch"
91,He is taking advantage of me,Getting attention_communication,False,0.0,0,0,0,,,
92,I am nervous a bout something.,Getting attention_communication,False,0.0,0,0,0,,,
93,I am venting about my problems,Getting attention_communication,False,0.0,0,0,0,,,
94,We are at home having a heart to heart conversation,Getting attention_communication,False,0.5,0,0,1,,,conversation
95,i hurt my knee badly from a football match.,Getting attention_communication,False,0.0,0,0,0,,,
96,He is trying to comfort me in a funny way,Getting attention_communication,False,0.0,0,0,0,,,
97,im going through stuff and sharing my problems,Getting attention_communication,False,0.0,0,0,0,,,
98,They are comforting me while i feel down/sad.,Getting attention_communication,True,1.0,0,0,2,,,"down, feel"
99,I just gave this woman a seat and she touches me as she is sitting ang thaniking me,Getting attention_communication,True,1.0,0,0,2,,,"give, touch"
100,I received a sad result and the partnet came to solace me,Getting attention_communication,False,0.0,0,0,0,,,
101,we are waiting for the exam,Getting attention_communication,False,0.0,0,0,0,,,
102,I was very vividly describing to her a very bad encounter I had with a person that I felt treated me very unfairly and selfishly which made me react back with harsh words and I feel some regret now,Getting attention_communication,True,1.0,0,0,2,,,"feel, treat"
103,my sister is holding my shoulder after hearing some sad news,Getting attention_communication,True,1.5,1,0,1,hear,,hold
104,a gentle touch,Getting attention_communication,True,1.0,0,0,2,,,"gentle, touch"
105,Gentle pressure from someone of little strenght,Getting attention_communication,False,0.5,0,0,1,,,gentle
106,They're confiding some inane gossip on me.,Getting attention_communication,False,0.5,0,0,1,,,gossip
107,I am sick and tell my mom I feel like I have a temperature/fever,Getting attention_communication,True,1.5,1,0,1,tell,,feel
108,We are waiting for food,Getting attention_communication,False,0.0,0,0,0,,,
109,im depressed cuz something bad happened and he's comforting me,Getting attention_communication,False,0.0,0,0,0,,,
110,"I had some problem, maybe a worse grade or a issue with family",Getting attention_communication,False,0.0,0,0,0,,,
111,My romantic partner is touching my arm while we are chilling on the couch while watching tv,Getting attention_communication,False,0.5,0,0,1,,,touch
112,She touches me on the arm by advancing the pressure,Getting attention_communication,False,0.5,0,0,1,,,touch
113,we are talking,Getting attention_communication,True,2.5,1,2,0,talk,"talk, talking",
114,The therapist make me the heat therapy,Getting attention_communication,False,0.0,0,0,0,,,
115,Talking,Getting attention_communication,True,2.5,1,2,0,talk,"talk, talking",
116,"Colleague has softly touched my left shoulder, 3 times.",Getting attention_communication,False,0.5,0,0,1,,,touch
117,We are having a conversation,Getting attention_communication,False,0.5,0,0,1,,,conversation
118,I have had some bad news,Getting attention_communication,False,0.0,0,0,0,,,
119,They are leaning over me,Getting attention_communication,False,0.0,0,0,0,,,
120,My friend is tapping me on the back,Getting attention_communication,True,2.25,1,1,1,tap,tap,tap
121,I need to send an academic report.,Getting attention_communication,False,0.0,0,0,0,,,
122,"We are sitting and catching up and while my relative is talking to me, he or she is touching me.",Getting attention_communication,True,5.25,2,3,2,"catch, talk","catch, talk, talking","catch, touch"
123,pociesza mnie,Getting attention_communication,False,0.0,0,0,0,,,
124,I am chatting with a friend and my son touches me,Getting attention_communication,True,1.0,0,0,2,,,"chat, touch"
125,Im getting bad news or i am upset,Getting attention_communication,False,0.75,0,1,0,,get,
126,"we were in the school and my friend placed his hand on my thigh, I dont know why, it made me uncomfortable.",Getting attention_communication,False,0.0,0,0,0,,,
127,doing some breathing routines,Getting attention_communication,False,0.5,0,0,1,,,breathe
128,My friend is touching my forearm,Getting attention_communication,False,0.5,0,0,1,,,touch
129,something has happened me and my friend comforts me,Getting attention_communication,False,0.0,0,0,0,,,
130,"I am telling her that something difficult happened to me, and she is saying that everything will be ok and that she's by my side.",Getting attention_communication,True,1.75,1,1,0,tell,say,
131,?,Getting attention_communication,False,0.0,0,0,0,,,
132,I'm telling a sad event to someone of my family and she/he is showing me some support and try to calm me.,Getting attention_communication,True,2.0,2,0,0,"show, tell",,
133,We sit in the couch and they lean their hand over and touch my thigh,Getting attention_communication,False,0.5,0,0,1,,,touch
